family,n,seed,field,A,logA,r_star
B4_random,4,21,cubic,0.2630267991895382,-0.58,0.21089
B4_random,4,21,cubic,0.29174270140011666,-0.535,0.210915
B4_random,4,21,cubic,0.32359365692962827,-0.49,0.210945
B4_random,4,21,cubic,0.3589219346450052,-0.445,0.210975
B4_random,4,21,cubic,0.39810717055349726,-0.39999999999999997,0.211005
B4_random,4,21,cubic,0.4415704473533125,-0.355,0.211045
B4_random,4,21,cubic,0.4897788193684462,-0.31,0.211085
B4_random,4,21,cubic,0.5432503314924332,-0.265,0.211135
B4_random,4,21,cubic,0.6025595860743578,-0.21999999999999997,0.211185
B4_random,4,21,cubic,0.6683439175686147,-0.17499999999999996,0.211245
B4_random,4,21,cubic,0.7413102413009175,-0.13,0.21131
B4_random,4,21,cubic,0.8222426499470711,-0.08500000000000003,0.211385
B4_random,4,21,cubic,0.9120108393559098,-0.03999999999999999,0.211465
B4_random,4,21,cubic,1.0115794542598986,0.005000000000000029,0.21156
B4_random,4,21,cubic,1.1220184543019633,0.04999999999999996,0.211665
B4_random,4,21,cubic,1.244514611771385,0.09499999999999997,0.211785
B4_random,4,21,cubic,1.3803842646028848,0.13999999999999999,0.21192
B4_random,4,21,cubic,1.53108746168203,0.18499999999999997,0.212075
B4_random,4,21,cubic,1.6982436524617444,0.23,0.212255
B4_random,4,21,cubic,1.8836490894898006,0.275,0.21246
B4_random,4,21,cubic,2.0892961308540396,0.32,0.2127
B4_random,4,21,cubic,2.3173946499684783,0.36499999999999994,0.212985
B4_random,4,21,cubic,2.5703957827688635,0.4099999999999999,0.21333
B4_random,4,21,cubic,2.8510182675039095,0.455,0.213755
B4_random,4,21,cubic,3.1622776601683795,0.5,0.214305
B4_random,4,21,cubic,3.5075187395256804,0.545,0.21511
B4_random,4,21,cubic,3.890451449942806,0.59,0.650595
B4_random,4,21,cubic,4.3151907682776525,0.635,0.65155
B4_random,4,21,cubic,4.786300923226384,0.68,0.8324
B4_random,4,21,cubic,5.3088444423098835,0.725,0.833775
B4_random,4,21,cubic,5.88843655355589,0.77,1.0
B4_random,4,21,cubic,6.531305526474723,0.815,1.0
B4_random,4,21,cubic,7.244359600749901,0.86,1.0
B4_random,4,21,cubic,8.035261221856173,0.905,1.0
B4_random,4,21,cubic,8.912509381337454,0.95,1.0
B4_random,4,21,cubic,9.885530946569387,0.995,1.0
B4_random,4,21,cubic,10.964781961431852,1.04,1.0
B4_random,4,21,cubic,12.161860006463678,1.085,1.0
B4_random,4,21,cubic,13.489628825916533,1.13,1.0
B4_random,4,21,cubic,14.962356560944336,1.175,1.0
B4_random,4,21,cubic,16.595869074375607,1.22,1.0
B4_random,4,21,cubic,18.407720014689556,1.265,1.0
B4_random,4,21,cubic,20.417379446695296,1.31,1.0
B4_random,4,21,cubic,22.646443075930595,1.355,1.0
B4_random,4,21,cubic,25.118864315095795,1.4,1.0
B4_random,4,22,cubic,0.05011872336272722,-1.3,0.205745
B4_random,4,22,cubic,0.05559042572704037,-1.255,0.20575
B4_random,4,22,cubic,0.06165950018614822,-1.21,0.205755
B4_random,4,22,cubic,0.06839116472814293,-1.165,0.20576
B4_random,4,22,cubic,0.07585775750291836,-1.12,0.205765
B4_random,4,22,cubic,0.08413951416451952,-1.075,0.205775
B4_random,4,22,cubic,0.0933254300796991,-1.03,0.20578
B4_random,4,22,cubic,0.10351421666793438,-0.985,0.20579
B4_random,4,22,cubic,0.1148153621496883,-0.94,0.2058
B4_random,4,22,cubic,0.12735030810166617,-0.895,0.20581
B4_random,4,22,cubic,0.14125375446227545,-0.85,0.20582
B4_random,4,22,cubic,0.15667510701081488,-0.805,0.205835
B4_random,4,22,cubic,0.17378008287493754,-0.76,0.205845
B4_random,4,22,cubic,0.1927524913190936,-0.715,0.205865
B4_random,4,22,cubic,0.2137962089502232,-0.67,0.20588
B4_random,4,22,cubic,0.23713737056616552,-0.625,0.2059
B4_random,4,22,cubic,0.2630267991895382,-0.58,0.20592
B4_random,4,22,cubic,0.29174270140011666,-0.535,0.205945
B4_random,4,22,cubic,0.32359365692962827,-0.49,0.205975
B4_random,4,22,cubic,0.3589219346450052,-0.445,0.206005
B4_random,4,22,cubic,0.39810717055349726,-0.39999999999999997,0.206035
B4_random,4,22,cubic,0.4415704473533125,-0.355,0.206075
B4_random,4,22,cubic,0.4897788193684462,-0.31,0.206115
B4_random,4,22,cubic,0.5432503314924332,-0.265,0.20616
B4_random,4,22,cubic,0.6025595860743578,-0.21999999999999997,0.206215
B4_random,4,22,cubic,0.6683439175686147,-0.17499999999999996,0.206275
B4_random,4,22,cubic,0.7413102413009175,-0.13,0.20634
B4_random,4,22,cubic,0.8222426499470711,-0.08500000000000003,0.20641
B4_random,4,22,cubic,0.9120108393559098,-0.03999999999999999,0.206495
B4_random,4,22,cubic,1.0115794542598986,0.005000000000000029,0.20659
B4_random,4,22,cubic,1.1220184543019633,0.04999999999999996,0.206695
B4_random,4,22,cubic,1.244514611771385,0.09499999999999997,0.206815
B4_random,4,22,cubic,1.3803842646028848,0.13999999999999999,0.20695
B4_random,4,22,cubic,1.53108746168203,0.18499999999999997,0.207105
B4_random,4,22,cubic,1.6982436524617444,0.23,0.207285
B4_random,4,22,cubic,1.8836490894898006,0.275,0.20749
B4_random,4,22,cubic,2.0892961308540396,0.32,0.207735
B4_random,4,22,cubic,2.3173946499684783,0.36499999999999994,0.20802
B4_random,4,22,cubic,2.5703957827688635,0.4099999999999999,0.20836
B4_random,4,22,cubic,2.8510182675039095,0.455,0.208785
B4_random,4,22,cubic,3.1622776601683795,0.5,0.20934
B4_random,4,22,cubic,3.5075187395256804,0.545,0.21015
B4_random,4,22,cubic,3.890451449942806,0.59,0.31567
B4_random,4,22,cubic,4.3151907682776525,0.635,0.566005
B4_random,4,22,cubic,4.786300923226384,0.68,1.0
B4_random,4,22,cubic,5.3088444423098835,0.725,1.0
B4_random,4,22,cubic,5.88843655355589,0.77,1.0
B4_random,4,22,cubic,6.531305526474723,0.815,1.0
B4_random,4,22,cubic,7.244359600749901,0.86,1.0
B4_random,4,22,cubic,8.035261221856173,0.905,1.0
B4_random,4,22,cubic,8.912509381337454,0.95,1.0
B4_random,4,22,cubic,9.885530946569387,0.995,1.0
B4_random,4,22,cubic,10.964781961431852,1.04,1.0
B4_random,4,22,cubic,12.161860006463678,1.085,1.0
B4_random,4,22,cubic,13.489628825916533,1.13,1.0
B4_random,4,22,cubic,14.962356560944336,1.175,1.0
B4_random,4,22,cubic,16.595869074375607,1.22,1.0
B4_random,4,22,cubic,18.407720014689556,1.265,1.0
B4_random,4,22,cubic,20.417379446695296,1.31,1.0
B4_random,4,22,cubic,22.646443075930595,1.355,1.0
B4_random,4,22,cubic,25.118864315095795,1.4,1.0
B4_random,4,23,cubic,0.05011872336272722,-1.3,0.2
B4_random,4,23,cubic,0.05559042572704037,-1.255,0.2
B4_random,4,23,cubic,0.06165950018614822,-1.21,0.2
B4_random,4,23,cubic,0.06839116472814293,-1.165,0.2
B4_random,4,23,cubic,0.07585775750291836,-1.12,0.2
B4_random,4,23,cubic,0.08413951416451952,-1.075,0.2
B4_random,4,23,cubic,0.0933254300796991,-1.03,0.2
B4_random,4,23,cubic,0.10351421666793438,-0.985,0.2
B4_random,4,23,cubic,0.1148153621496883,-0.94,0.2
B4_random,4,23,cubic,0.12735030810166617,-0.895,0.2
B4_random,4,23,cubic,0.14125375446227545,-0.85,0.2
B4_random,4,23,cubic,0.15667510701081488,-0.805,0.2
B4_random,4,23,cubic,0.17378008287493754,-0.76,0.2
B4_random,4,23,cubic,0.1927524913190936,-0.715,0.2
B4_random,4,23,cubic,0.2137962089502232,-0.67,0.2
B4_random,4,23,cubic,0.23713737056616552,-0.625,0.2
B4_random,4,23,cubic,0.2630267991895382,-0.58,0.2
B4_random,4,23,cubic,0.29174270140011666,-0.535,0.2
B4_random,4,23,cubic,0.32359365692962827,-0.49,0.2
B4_random,4,23,cubic,0.3589219346450052,-0.445,0.2
B4_random,4,23,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,4,23,cubic,0.4415704473533125,-0.355,0.2
B4_random,4,23,cubic,0.4897788193684462,-0.31,0.2
B4_random,4,23,cubic,0.5432503314924332,-0.265,0.2
B4_random,4,23,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,4,23,cubic,0.6683439175686147,-0.17499999999999996,0.2
B4_random,4,23,cubic,0.7413102413009175,-0.13,0.2
B4_random,4,23,cubic,0.8222426499470711,-0.08500000000000003,0.2
B4_random,4,23,cubic,0.9120108393559098,-0.03999999999999999,0.2
B4_random,4,23,cubic,1.0115794542598986,0.005000000000000029,0.2
B4_random,4,23,cubic,1.1220184543019633,0.04999999999999996,0.3463
B4_random,4,23,cubic,1.244514611771385,0.09499999999999997,0.346415
B4_random,4,23,cubic,1.3803842646028848,0.13999999999999999,0.346545
B4_random,4,23,cubic,1.53108746168203,0.18499999999999997,0.3467
B4_random,4,23,cubic,1.6982436524617444,0.23,0.34687
B4_random,4,23,cubic,1.8836490894898006,0.275,0.34707
B4_random,4,23,cubic,2.0892961308540396,0.32,0.3473
B4_random,4,23,cubic,2.3173946499684783,0.36499999999999994,0.347575
B4_random,4,23,cubic,2.5703957827688635,0.4099999999999999,0.3479
B4_random,4,23,cubic,2.8510182675039095,0.455,0.348295
B4_random,4,23,cubic,3.1622776601683795,0.5,0.348805
B4_random,4,23,cubic,3.5075187395256804,0.545,0.3495
B4_random,4,23,cubic,3.890451449942806,0.59,0.350785
B4_random,4,23,cubic,4.3151907682776525,0.635,0.649375
B4_random,4,23,cubic,4.786300923226384,0.68,0.8559
B4_random,4,23,cubic,5.3088444423098835,0.725,0.85705
B4_random,4,23,cubic,5.88843655355589,0.77,1.0
B4_random,4,23,cubic,6.531305526474723,0.815,1.0
B4_random,4,23,cubic,7.244359600749901,0.86,1.0
B4_random,4,23,cubic,8.035261221856173,0.905,1.0
B4_random,4,23,cubic,8.912509381337454,0.95,1.0
B4_random,4,23,cubic,9.885530946569387,0.995,1.0
B4_random,4,23,cubic,10.964781961431852,1.04,1.0
B4_random,4,23,cubic,12.161860006463678,1.085,1.0
B4_random,4,23,cubic,13.489628825916533,1.13,1.0
B4_random,4,23,cubic,14.962356560944336,1.175,1.0
B4_random,4,23,cubic,16.595869074375607,1.22,1.0
B4_random,4,23,cubic,18.407720014689556,1.265,1.0
B4_random,4,23,cubic,20.417379446695296,1.31,1.0
B4_random,4,23,cubic,22.646443075930595,1.355,1.0
B4_random,4,23,cubic,25.118864315095795,1.4,1.0
B4_random,4,24,cubic,0.05011872336272722,-1.3,0.2
B4_random,4,24,cubic,0.05559042572704037,-1.255,0.2
B4_random,4,24,cubic,0.06165950018614822,-1.21,0.2
B4_random,4,24,cubic,0.06839116472814293,-1.165,0.2
B4_random,4,24,cubic,0.07585775750291836,-1.12,0.2
B4_random,4,24,cubic,0.08413951416451952,-1.075,0.2
B4_random,4,24,cubic,0.0933254300796991,-1.03,0.2
B4_random,4,24,cubic,0.10351421666793438,-0.985,0.2
B4_random,4,24,cubic,0.1148153621496883,-0.94,0.2
B4_random,4,24,cubic,0.12735030810166617,-0.895,0.2
B4_random,4,24,cubic,0.14125375446227545,-0.85,0.2
B4_random,4,24,cubic,0.15667510701081488,-0.805,0.2
B4_random,4,24,cubic,0.17378008287493754,-0.76,0.2
B4_random,4,24,cubic,0.1927524913190936,-0.715,0.2
B4_random,4,24,cubic,0.2137962089502232,-0.67,0.2
B4_random,4,24,cubic,0.23713737056616552,-0.625,0.2
B4_random,4,24,cubic,0.2630267991895382,-0.58,0.2
B4_random,4,24,cubic,0.29174270140011666,-0.535,0.2
B4_random,4,24,cubic,0.32359365692962827,-0.49,0.2
B4_random,4,24,cubic,0.3589219346450052,-0.445,0.2
B4_random,4,24,cubic,0.39810717055349726,-0.39999999999999997,0.2
B4_random,4,24,cubic,0.4415704473533125,-0.355,0.2
B4_random,4,24,cubic,0.4897788193684462,-0.31,0.2
B4_random,4,24,cubic,0.5432503314924332,-0.265,0.2
B4_random,4,24,cubic,0.6025595860743578,-0.21999999999999997,0.2
B4_random,4,24,cubic,0.6683439175686147,-0.17499999999999996,0.2
B4_random,4,24,cubic,0.7413102413009175,-0.13,0.2
B4_random,4,24,cubic,0.8222426499470711,-0.08500000000000003,0.2
B4_random,4,24,cubic,0.9120108393559098,-0.03999999999999999,0.203495
B4_random,4,24,cubic,1.0115794542598986,0.005000000000000029,0.219345
B4_random,4,24,cubic,1.1220184543019633,0.04999999999999996,0.24285
B4_random,4,24,cubic,1.244514611771385,0.09499999999999997,0.44415
B4_random,4,24,cubic,1.3803842646028848,0.13999999999999999,0.44428
B4_random,4,24,cubic,1.53108746168203,0.18499999999999997,0.444425
B4_random,4,24,cubic,1.6982436524617444,0.23,0.444595
B4_random,4,24,cubic,1.8836490894898006,0.275,0.444785
B4_random,4,24,cubic,2.0892961308540396,0.32,0.44501
B4_random,4,24,cubic,2.3173946499684783,0.36499999999999994,0.445275
B4_random,4,24,cubic,2.5703957827688635,0.4099999999999999,0.445585
B4_random,4,24,cubic,2.8510182675039095,0.455,0.44596
B4_random,4,24,cubic,3.1622776601683795,0.5,0.44643
B4_random,4,24,cubic,3.5075187395256804,0.545,0.447055
B4_random,4,24,cubic,3.890451449942806,0.59,0.448035
B4_random,4,24,cubic,4.3151907682776525,0.635,0.825565
B4_random,4,24,cubic,4.786300923226384,0.68,0.826375
B4_random,4,24,cubic,5.3088444423098835,0.725,0.82784
B4_random,4,24,cubic,5.88843655355589,0.77,0.90707
B4_random,4,24,cubic,6.531305526474723,0.815,0.99148
B4_random,4,24,cubic,7.244359600749901,0.86,1.0
B4_random,4,24,cubic,8.035261221856173,0.905,1.0
B4_random,4,24,cubic,8.912509381337454,0.95,1.0
B4_random,4,24,cubic,9.885530946569387,0.995,1.0
B4_random,4,24,cubic,10.964781961431852,1.04,1.0
B4_random,4,24,cubic,12.161860006463678,1.085,1.0
B4_random,4,24,cubic,13.489628825916533,1.13,1.0
B4_random,4,24,cubic,14.962356560944336,1.175,1.0
B4_random,4,24,cubic,16.595869074375607,1.22,1.0
B4_random,4,24,cubic,18.407720014689556,1.265,1.0
B4_random,4,24,cubic,20.417379446695296,1.31,1.0
B4_random,4,24,cubic,22.646443075930595,1.355,1.0
B4_random,4,24,cubic,25.118864315095795,1.4,1.0
B5_shuffled,4,1,cubic,0.05011872336272722,-1.3,0.2
B5_shuffled,4,1,cubic,0.05559042572704037,-1.255,0.2
B5_shuffled,4,1,cubic,0.06165950018614822,-1.21,0.2
B5_shuffled,4,1,cubic,0.06839116472814293,-1.165,0.2
B5_shuffled,4,1,cubic,0.07585775750291836,-1.12,0.2
B5_shuffled,4,1,cubic,0.08413951416451952,-1.075,0.2
B5_shuffled,4,1,cubic,0.0933254300796991,-1.03,0.2
B5_shuffled,4,1,cubic,0.10351421666793438,-0.985,0.2
B5_shuffled,4,1,cubic,0.1148153621496883,-0.94,0.2
B5_shuffled,4,1,cubic,0.12735030810166617,-0.895,0.2
B5_shuffled,4,1,cubic,0.14125375446227545,-0.85,0.2
B5_shuffled,4,1,cubic,0.15667510701081488,-0.805,0.2
B5_shuffled,4,1,cubic,0.17378008287493754,-0.76,0.2
B5_shuffled,4,1,cubic,0.1927524913190936,-0.715,0.200125
B5_shuffled,4,1,cubic,0.2137962089502232,-0.67,0.201715
B5_shuffled,4,1,cubic,0.23713737056616552,-0.625,0.2035
B5_shuffled,4,1,cubic,0.2630267991895382,-0.58,0.2055
B5_shuffled,4,1,cubic,0.29174270140011666,-0.535,0.20775
B5_shuffled,4,1,cubic,0.32359365692962827,-0.49,0.210285
B5_shuffled,4,1,cubic,0.3589219346450052,-0.445,0.213145
B5_shuffled,4,1,cubic,0.39810717055349726,-0.39999999999999997,0.21638
B5_shuffled,4,1,cubic,0.4415704473533125,-0.355,0.220055
B5_shuffled,4,1,cubic,0.4897788193684462,-0.31,0.224245
B5_shuffled,4,1,cubic,0.5432503314924332,-0.265,0.22904
B5_shuffled,4,1,cubic,0.6025595860743578,-0.21999999999999997,0.234565
B5_shuffled,4,1,cubic,0.6683439175686147,-0.17499999999999996,0.240975
B5_shuffled,4,1,cubic,0.7413102413009175,-0.13,0.2485
B5_shuffled,4,1,cubic,0.8222426499470711,-0.08500000000000003,0.25745
B5_shuffled,4,1,cubic,0.9120108393559098,-0.03999999999999999,0.268325
B5_shuffled,4,1,cubic,1.0115794542598986,0.005000000000000029,0.282
B5_shuffled,4,1,cubic,1.1220184543019633,0.04999999999999996,0.30036
B5_shuffled,4,1,cubic,1.244514611771385,0.09499999999999997,0.330025
B5_shuffled,4,1,cubic,1.3803842646028848,0.13999999999999999,0.54763
B5_shuffled,4,1,cubic,1.53108746168203,0.18499999999999997,0.551135
B5_shuffled,4,1,cubic,1.6982436524617444,0.23,0.555455
B5_shuffled,4,1,cubic,1.8836490894898006,0.275,0.56101
B5_shuffled,4,1,cubic,2.0892961308540396,0.32,0.5689
B5_shuffled,4,1,cubic,2.3173946499684783,0.36499999999999994,0.65568
B5_shuffled,4,1,cubic,2.5703957827688635,0.4099999999999999,0.65595
B5_shuffled,4,1,cubic,2.8510182675039095,0.455,0.656265
B5_shuffled,4,1,cubic,3.1622776601683795,0.5,0.656655
B5_shuffled,4,1,cubic,3.5075187395256804,0.545,0.65713
B5_shuffled,4,1,cubic,3.890451449942806,0.59,0.657755
B5_shuffled,4,1,cubic,4.3151907682776525,0.635,0.658685
B5_shuffled,4,1,cubic,4.786300923226384,0.68,0.806385
B5_shuffled,4,1,cubic,5.3088444423098835,0.725,0.929325
B5_shuffled,4,1,cubic,5.88843655355589,0.77,0.930685
B5_shuffled,4,1,cubic,6.531305526474723,0.815,1.0
B5_shuffled,4,1,cubic,7.244359600749901,0.86,1.0
B5_shuffled,4,1,cubic,8.035261221856173,0.905,1.0
B5_shuffled,4,1,cubic,8.912509381337454,0.95,1.0
B5_shuffled,4,1,cubic,9.885530946569387,0.995,1.0
B5_shuffled,4,1,cubic,10.964781961431852,1.04,1.0
B5_shuffled,4,1,cubic,12.161860006463678,1.085,1.0
B5_shuffled,4,1,cubic,13.489628825916533,1.13,1.0
B5_shuffled,4,1,cubic,14.962356560944336,1.175,1.0
B5_shuffled,4,1,cubic,16.595869074375607,1.22,1.0
B5_shuffled,4,1,cubic,18.407720014689556,1.265,1.0
B5_shuffled,4,1,cubic,20.417379446695296,1.31,1.0
B5_shuffled,4,1,cubic,22.646443075930595,1.355,1.0
B5_shuffled,4,1,cubic,25.118864315095795,1.4,1.0
B5_shuffled,4,2,cubic,0.05011872336272722,-1.3,0.2
B5_shuffled,4,2,cubic,0.05559042572704037,-1.255,0.2
B5_shuffled,4,2,cubic,0.06165950018614822,-1.21,0.2
B5_shuffled,4,2,cubic,0.06839116472814293,-1.165,0.2
B5_shuffled,4,2,cubic,0.07585775750291836,-1.12,0.2
B5_shuffled,4,2,cubic,0.08413951416451952,-1.075,0.2
B5_shuffled,4,2,cubic,0.0933254300796991,-1.03,0.2
B5_shuffled,4,2,cubic,0.10351421666793438,-0.985,0.2
B5_shuffled,4,2,cubic,0.1148153621496883,-0.94,0.2
B5_shuffled,4,2,cubic,0.12735030810166617,-0.895,0.2
B5_shuffled,4,2,cubic,0.14125375446227545,-0.85,0.2
B5_shuffled,4,2,cubic,0.15667510701081488,-0.805,0.2
B5_shuffled,4,2,cubic,0.17378008287493754,-0.76,0.2
B5_shuffled,4,2,cubic,0.1927524913190936,-0.715,0.2
B5_shuffled,4,2,cubic,0.2137962089502232,-0.67,0.2
B5_shuffled,4,2,cubic,0.23713737056616552,-0.625,0.2
B5_shuffled,4,2,cubic,0.2630267991895382,-0.58,0.2
B5_shuffled,4,2,cubic,0.29174270140011666,-0.535,0.2
B5_shuffled,4,2,cubic,0.32359365692962827,-0.49,0.2
B5_shuffled,4,2,cubic,0.3589219346450052,-0.445,0.2
B5_shuffled,4,2,cubic,0.39810717055349726,-0.39999999999999997,0.2
B5_shuffled,4,2,cubic,0.4415704473533125,-0.355,0.2
B5_shuffled,4,2,cubic,0.4897788193684462,-0.31,0.2
B5_shuffled,4,2,cubic,0.5432503314924332,-0.265,0.2
B5_shuffled,4,2,cubic,0.6025595860743578,-0.21999999999999997,0.2
B5_shuffled,4,2,cubic,0.6683439175686147,-0.17499999999999996,0.2
B5_shuffled,4,2,cubic,0.7413102413009175,-0.13,0.2
B5_shuffled,4,2,cubic,0.8222426499470711,-0.08500000000000003,0.2
B5_shuffled,4,2,cubic,0.9120108393559098,-0.03999999999999999,0.2
B5_shuffled,4,2,cubic,1.0115794542598986,0.005000000000000029,0.2
B5_shuffled,4,2,cubic,1.1220184543019633,0.04999999999999996,0.2
B5_shuffled,4,2,cubic,1.244514611771385,0.09499999999999997,0.2
B5_shuffled,4,2,cubic,1.3803842646028848,0.13999999999999999,0.2
B5_shuffled,4,2,cubic,1.53108746168203,0.18499999999999997,0.2
B5_shuffled,4,2,cubic,1.6982436524617444,0.23,0.2
B5_shuffled,4,2,cubic,1.8836490894898006,0.275,0.2
B5_shuffled,4,2,cubic,2.0892961308540396,0.32,0.2
B5_shuffled,4,2,cubic,2.3173946499684783,0.36499999999999994,0.2
B5_shuffled,4,2,cubic,2.5703957827688635,0.4099999999999999,0.37199
B5_shuffled,4,2,cubic,2.8510182675039095,0.455,0.41012
B5_shuffled,4,2,cubic,3.1622776601683795,0.5,0.410605
B5_shuffled,4,2,cubic,3.5075187395256804,0.545,0.41126
B5_shuffled,4,2,cubic,3.890451449942806,0.59,0.412325
B5_shuffled,4,2,cubic,4.3151907682776525,0.635,0.781035
B5_shuffled,4,2,cubic,4.786300923226384,0.68,0.781995
B5_shuffled,4,2,cubic,5.3088444423098835,0.725,0.83219
B5_shuffled,4,2,cubic,5.88843655355589,0.77,0.90688
B5_shuffled,4,2,cubic,6.531305526474723,0.815,1.0
B5_shuffled,4,2,cubic,7.244359600749901,0.86,1.0
B5_shuffled,4,2,cubic,8.035261221856173,0.905,1.0
B5_shuffled,4,2,cubic,8.912509381337454,0.95,1.0
B5_shuffled,4,2,cubic,9.885530946569387,0.995,1.0
B5_shuffled,4,2,cubic,10.964781961431852,1.04,1.0
B5_shuffled,4,2,cubic,12.161860006463678,1.085,1.0
B5_shuffled,4,2,cubic,13.489628825916533,1.13,1.0
B5_shuffled,4,2,cubic,14.962356560944336,1.175,1.0
B5_shuffled,4,2,cubic,16.595869074375607,1.22,1.0
B5_shuffled,4,2,cubic,18.407720014689556,1.265,1.0
B5_shuffled,4,2,cubic,20.417379446695296,1.31,1.0
B5_shuffled,4,2,cubic,22.646443075930595,1.355,1.0
B5_shuffled,4,2,cubic,25.118864315095795,1.4,1.0
B5_shuffled,4,3,cubic,0.05011872336272722,-1.3,0.2
B5_shuffled,4,3,cubic,0.05559042572704037,-1.255,0.2
B5_shuffled,4,3,cubic,0.06165950018614822,-1.21,0.2
B5_shuffled,4,3,cubic,0.06839116472814293,-1.165,0.2
B5_shuffled,4,3,cubic,0.07585775750291836,-1.12,0.2
B5_shuffled,4,3,cubic,0.08413951416451952,-1.075,0.2
B5_shuffled,4,3,cubic,0.0933254300796991,-1.03,0.2
B5_shuffled,4,3,cubic,0.10351421666793438,-0.985,0.2
B5_shuffled,4,3,cubic,0.1148153621496883,-0.94,0.2
B5_shuffled,4,3,cubic,0.12735030810166617,-0.895,0.2
B5_shuffled,4,3,cubic,0.14125375446227545,-0.85,0.2
B5_shuffled,4,3,cubic,0.15667510701081488,-0.805,0.2
B5_shuffled,4,3,cubic,0.17378008287493754,-0.76,0.2
B5_shuffled,4,3,cubic,0.1927524913190936,-0.715,0.2
B5_shuffled,4,3,cubic,0.2137962089502232,-0.67,0.2
B5_shuffled,4,3,cubic,0.23713737056616552,-0.625,0.2
B5_shuffled,4,3,cubic,0.2630267991895382,-0.58,0.2
B5_shuffled,4,3,cubic,0.29174270140011666,-0.535,0.2
B5_shuffled,4,3,cubic,0.32359365692962827,-0.49,0.2
B5_shuffled,4,3,cubic,0.3589219346450052,-0.445,0.2
B5_shuffled,4,3,cubic,0.39810717055349726,-0.39999999999999997,0.2
B5_shuffled,4,3,cubic,0.4415704473533125,-0.355,0.2
B5_shuffled,4,3,cubic,0.4897788193684462,-0.31,0.2
B5_shuffled,4,3,cubic,0.5432503314924332,-0.265,0.2
B5_shuffled,4,3,cubic,0.6025595860743578,-0.21999999999999997,0.2
B5_shuffled,4,3,cubic,0.6683439175686147,-0.17499999999999996,0.2
B5_shuffled,4,3,cubic,0.7413102413009175,-0.13,0.20456
B5_shuffled,4,3,cubic,0.8222426499470711,-0.08500000000000003,0.21403
B5_shuffled,4,3,cubic,0.9120108393559098,-0.03999999999999999,0.225695
B5_shuffled,4,3,cubic,1.0115794542598986,0.005000000000000029,0.240725
B5_shuffled,4,3,cubic,1.1220184543019633,0.04999999999999996,0.262095
B5_shuffled,4,3,cubic,1.244514611771385,0.09499999999999997,0.48224
B5_shuffled,4,3,cubic,1.3803842646028848,0.13999999999999999,0.482365
B5_shuffled,4,3,cubic,1.53108746168203,0.18499999999999997,0.48251
B5_shuffled,4,3,cubic,1.6982436524617444,0.23,0.482675
B5_shuffled,4,3,cubic,1.8836490894898006,0.275,0.482865
B5_shuffled,4,3,cubic,2.0892961308540396,0.32,0.483085
B5_shuffled,4,3,cubic,2.3173946499684783,0.36499999999999994,0.483345
B5_shuffled,4,3,cubic,2.5703957827688635,0.4099999999999999,0.48365
B5_shuffled,4,3,cubic,2.8510182675039095,0.455,0.484015
B5_shuffled,4,3,cubic,3.1622776601683795,0.5,0.48447
B5_shuffled,4,3,cubic,3.5075187395256804,0.545,0.48507
B5_shuffled,4,3,cubic,3.890451449942806,0.59,0.485965
B5_shuffled,4,3,cubic,4.3151907682776525,0.635,0.732085
B5_shuffled,4,3,cubic,4.786300923226384,0.68,0.73334
B5_shuffled,4,3,cubic,5.3088444423098835,0.725,1.0
B5_shuffled,4,3,cubic,5.88843655355589,0.77,1.0
B5_shuffled,4,3,cubic,6.531305526474723,0.815,1.0
B5_shuffled,4,3,cubic,7.244359600749901,0.86,1.0
B5_shuffled,4,3,cubic,8.035261221856173,0.905,1.0
B5_shuffled,4,3,cubic,8.912509381337454,0.95,1.0
B5_shuffled,4,3,cubic,9.885530946569387,0.995,1.0
B5_shuffled,4,3,cubic,10.964781961431852,1.04,1.0
B5_shuffled,4,3,cubic,12.161860006463678,1.085,1.0
B5_shuffled,4,3,cubic,13.489628825916533,1.13,1.0
B5_shuffled,4,3,cubic,14.962356560944336,1.175,1.0
B5_shuffled,4,3,cubic,16.595869074375607,1.22,1.0
B5_shuffled,4,3,cubic,18.407720014689556,1.265,1.0
B5_shuffled,4,3,cubic,20.417379446695296,1.31,1.0
B5_shuffled,4,3,cubic,22.646443075930595,1.355,1.0
B5_shuffled,4,3,cubic,25.118864315095795,1.4,1.0
B5_shuffled,4,4,cubic,0.05011872336272722,-1.3,0.20991
B5_shuffled,4,4,cubic,0.05559042572704037,-1.255,0.209915
B5_shuffled,4,4,cubic,0.06165950018614822,-1.21,0.20992
B5_shuffled,4,4,cubic,0.06839116472814293,-1.165,0.209925
B5_shuffled,4,4,cubic,0.07585775750291836,-1.12,0.209935
B5_shuffled,4,4,cubic,0.08413951416451952,-1.075,0.20994
B5_shuffled,4,4,cubic,0.0933254300796991,-1.03,0.209945
B5_shuffled,4,4,cubic,0.10351421666793438,-0.985,0.209955
B5_shuffled,4,4,cubic,0.1148153621496883,-0.94,0.209965
B5_shuffled,4,4,cubic,0.12735030810166617,-0.895,0.209975
B5_shuffled,4,4,cubic,0.14125375446227545,-0.85,0.209985
B5_shuffled,4,4,cubic,0.15667510701081488,-0.805,0.21
B5_shuffled,4,4,cubic,0.17378008287493754,-0.76,0.210015
