family,n,E0,r,field,potential
B7_cantor,6,0.16666666666666666,0.79665,0.6345043987499993,0.7563955878797293
B7_cantor,6,0.16666666666666666,0.7967,0.6358405949999991,0.7564273465121667
B7_cantor,6,0.16666666666666666,0.79675,0.637174968749999,0.7564591719088543
B7_cantor,6,0.16666666666666666,0.7968,0.6385075199999989,0.7564910639786667
B7_cantor,6,0.16666666666666666,0.79685,0.6398382487499987,0.7565230226304792
B7_cantor,6,0.16666666666666666,0.7969,0.6411671550000015,0.7565550477731668
B7_cantor,6,0.16666666666666666,0.79695,0.6424942387500014,0.7565871393156043
B7_cantor,6,0.16666666666666666,0.797,0.6438195000000012,0.7566192971666668
B7_cantor,6,0.16666666666666666,0.79705,0.6451429387500012,0.7566515212352293
B7_cantor,6,0.16666666666666666,0.7971,0.646464555000001,0.7566838114301668
B7_cantor,6,0.16666666666666666,0.79715,0.6477843487500008,0.7567161676603543
B7_cantor,6,0.16666666666666666,0.7972,0.6491023200000007,0.7567485898346668
B7_cantor,6,0.16666666666666666,0.79725,0.6504184687500006,0.7567810778619792
B7_cantor,6,0.16666666666666666,0.7973,0.6517327950000005,0.7568136316511668
B7_cantor,6,0.16666666666666666,0.79735,0.6530452987500004,0.7568462511111043
B7_cantor,6,0.16666666666666666,0.7974,0.6543559800000003,0.7568789361506668
B7_cantor,6,0.16666666666666666,0.79745,0.6556648387500001,0.7569116866787293
B7_cantor,6,0.16666666666666666,0.7975,0.656971875,0.7569445026041668
B7_cantor,6,0.16666666666666666,0.79755,0.6582770887499998,0.7569773838358542
B7_cantor,6,0.16666666666666666,0.7976,0.6595804799999996,0.7570103302826667
B7_cantor,6,0.16666666666666666,0.79765,0.6608820487499996,0.7570433418534792
B7_cantor,6,0.16666666666666666,0.7977,0.6621817949999994,0.7570764184571668
B7_cantor,6,0.16666666666666666,0.79775,0.6634797187499992,0.7571095600026042
B7_cantor,6,0.16666666666666666,0.7978,0.6647758199999991,0.7571427663986667
B7_cantor,6,0.16666666666666666,0.79785,0.6660700987499989,0.7571760375542292
B7_cantor,6,0.16666666666666666,0.7979,0.6673625550000017,0.7572093733781669
B7_cantor,6,0.16666666666666666,0.79795,0.6686531887500016,0.7572427737793543
B7_cantor,6,0.16666666666666666,0.798,0.6699420000000014,0.7572762386666668
B7_cantor,6,0.16666666666666666,0.79805,0.6712289887500013,0.7573097679489793
B7_cantor,6,0.16666666666666666,0.7981,0.6725141550000011,0.7573433615351668
B7_cantor,6,0.16666666666666666,0.79815,0.673797498750001,0.7573770193341043
B7_cantor,6,0.16666666666666666,0.7982,0.6750790200000009,0.7574107412546668
B7_cantor,6,0.16666666666666666,0.79825,0.6763587187500008,0.7574445272057293
B7_cantor,6,0.16666666666666666,0.7983,0.6776365950000006,0.7574783770961668
B7_cantor,6,0.16666666666666666,0.79835,0.6789126487500003,0.7575122908348543
B7_cantor,6,0.16666666666666666,0.7984,0.6801868800000003,0.7575462683306667
B7_cantor,6,0.16666666666666666,0.79845,0.6814592887500001,0.7575803094924792
B7_cantor,6,0.16666666666666666,0.7985,0.6827298749999999,0.7576144142291668
B7_cantor,6,0.16666666666666666,0.79855,0.6839986387499999,0.7576485824496043
B7_cantor,6,0.16666666666666666,0.7986,0.6852655799999997,0.7576828140626668
B7_cantor,6,0.16666666666666666,0.79865,0.6865306987499996,0.7577171089772292
B7_cantor,6,0.16666666666666666,0.7987,0.6877939949999994,0.7577514671021668
B7_cantor,6,0.16666666666666666,0.79875,0.6890554687499993,0.7577858883463543
B7_cantor,6,0.16666666666666666,0.7988,0.6903151199999992,0.7578203726186667
B7_cantor,6,0.16666666666666666,0.79885,0.6915729487499991,0.7578549198279793
B7_cantor,6,0.16666666666666666,0.7989,0.6928289550000017,0.7578895298831668
B7_cantor,6,0.16666666666666666,0.79895,0.6940831387500015,0.7579242026931043
B7_cantor,6,0.16666666666666666,0.799,0.6953355000000014,0.7579589381666668
B7_cantor,6,0.16666666666666666,0.79905,0.6965860387500012,0.7579937362127293
B7_cantor,6,0.16666666666666666,0.7991,0.6978347550000011,0.7580285967401668
B7_cantor,6,0.16666666666666666,0.79915,0.699081648750001,0.7580635196578543
B7_cantor,6,0.16666666666666666,0.7992,0.7003267200000008,0.7580985048746668
B7_cantor,6,0.16666666666666666,0.79925,0.7015699687500007,0.7581335522994793
B7_cantor,6,0.16666666666666666,0.7993,0.7028113950000006,0.7581686618411668
B7_cantor,6,0.16666666666666666,0.79935,0.7040509987500004,0.7582038334086043
B7_cantor,6,0.16666666666666666,0.7994,0.7052887800000003,0.7582390669106668
B7_cantor,6,0.16666666666666666,0.79945,0.7065247387500001,0.7582743622562292
B7_cantor,6,0.16666666666666666,0.7995,0.707758875,0.7583097193541668
B7_cantor,6,0.16666666666666666,0.79955,0.7089911887499999,0.7583451381133542
B7_cantor,6,0.16666666666666666,0.7996,0.7102216799999997,0.7583806184426668
B7_cantor,6,0.16666666666666666,0.79965,0.7114503487499996,0.7584161602509792
B7_cantor,6,0.16666666666666666,0.7997,0.7126771949999995,0.7584517634471668
B7_cantor,6,0.16666666666666666,0.79975,0.7139022187499994,0.7584874279401043
B7_cantor,6,0.16666666666666666,0.7998,0.7151254199999992,0.7585231536386667
B7_cantor,6,0.16666666666666666,0.79985,0.7163467987499991,0.7585589404517292
B7_cantor,6,0.16666666666666666,0.7999,0.7175663550000017,0.7585947882881668
B7_cantor,6,0.16666666666666666,0.79995,0.7187840887500015,0.7586306970568543
B7_cantor,6,0.16666666666666666,0.8,0.7200000000000014,0.7586666666666668
B7_cantor,6,0.16666666666666666,0.80005,0.7212140887500013,0.7587026970264793
B7_cantor,6,0.16666666666666666,0.8001,0.7224263550000012,0.7587387880451668
B7_cantor,6,0.16666666666666666,0.80015,0.723636798750001,0.7587749396316043
B7_cantor,6,0.16666666666666666,0.8002,0.7248454200000009,0.7588111516946668
B7_cantor,6,0.16666666666666666,0.80025,0.7260522187500007,0.7588474241432293
B7_cantor,6,0.16666666666666666,0.8003,0.7272571950000006,0.7588837568861668
B7_cantor,6,0.16666666666666666,0.80035,0.7284603487500004,0.7589201498323542
B7_cantor,6,0.16666666666666666,0.8004,0.7296616800000003,0.7589566028906668
B7_cantor,6,0.16666666666666666,0.80045,0.7308611887500002,0.7589931159699793
B7_cantor,6,0.16666666666666666,0.8005,0.732058875,0.7590296889791668
B7_cantor,6,0.16666666666666666,0.80055,0.7332547387499999,0.7590663218271043
B7_cantor,6,0.16666666666666666,0.8006,0.7344487799999998,0.7591030144226668
B7_cantor,6,0.16666666666666666,0.80065,0.7356409987499997,0.7591397666747293
B7_cantor,6,0.16666666666666666,0.8007,0.7368313949999996,0.7591765784921668
B7_cantor,6,0.16666666666666666,0.80075,0.7380199687499994,0.7592134497838543
B7_cantor,6,0.16666666666666666,0.8008,0.7392067199999993,0.7592503804586668
B7_cantor,6,0.16666666666666666,0.80085,0.7403916487499992,0.7592873704254792
B7_cantor,6,0.16666666666666666,0.8009,0.741574754999999,0.7593244195931668
B7_cantor,6,0.16666666666666666,0.80095,0.7427560387500015,0.7593615278706043
B7_cantor,6,0.16666666666666666,0.801,0.7439355000000014,0.7593986951666668
B7_cantor,6,0.16666666666666666,0.80105,0.7451131387500013,0.7594359213902293
B7_cantor,6,0.16666666666666666,0.8011,0.7462889550000011,0.7594732064501668
B7_cantor,6,0.16666666666666666,0.80115,0.747462948750001,0.7595105502553543
B7_cantor,6,0.16666666666666666,0.8012,0.7486351200000009,0.7595479527146668
B7_cantor,6,0.16666666666666666,0.80125,0.7498054687500008,0.7595854137369793
B7_cantor,6,0.16666666666666666,0.8013,0.7509739950000007,0.7596229332311668
B7_cantor,6,0.16666666666666666,0.80135,0.7521406987500006,0.7596605111061043
B7_cantor,6,0.16666666666666666,0.8014,0.7533055800000004,0.7596981472706668
B7_cantor,6,0.16666666666666666,0.80145,0.7544686387500003,0.7597358416337293
B7_cantor,6,0.16666666666666666,0.8015,0.7556298750000001,0.7597735941041668
B7_cantor,6,0.16666666666666666,0.80155,0.75678928875,0.7598114045908543
B7_cantor,6,0.16666666666666666,0.8016,0.75794688,0.7598492730026668
B7_cantor,6,0.16666666666666666,0.80165,0.7591026487499997,0.7598871992484793
B7_cantor,6,0.16666666666666666,0.8017,0.7602565949999996,0.7599251832371667
B7_cantor,6,0.16666666666666666,0.80175,0.7614087187499996,0.7599632248776043
B7_cantor,6,0.16666666666666666,0.8018,0.7625590199999994,0.7600013240786667
B7_cantor,6,0.16666666666666666,0.80185,0.7637074987499993,0.7600394807492292
B7_cantor,6,0.16666666666666666,0.8019,0.7648541549999991,0.7600776947981668
B7_cantor,6,0.16666666666666666,0.80195,0.7659989887500015,0.7601159661343543
B7_cantor,6,0.16666666666666666,0.802,0.7671420000000013,0.7601542946666668
B7_cantor,6,0.16666666666666666,0.80205,0.7682831887500012,0.7601926803039794
B7_cantor,6,0.16666666666666666,0.8021,0.7694225550000011,0.7602311229551668
B7_cantor,6,0.16666666666666666,0.80215,0.770560098750001,0.7602696225291043
B7_cantor,6,0.16666666666666666,0.8022,0.7716958200000008,0.7603081789346668
B7_cantor,6,0.16666666666666666,0.80225,0.7728297187500007,0.7603467920807293
B7_cantor,6,0.16666666666666666,0.8023,0.7739617950000006,0.7603854618761667
B7_cantor,6,0.16666666666666666,0.80235,0.7750920487500005,0.7604241882298542
B7_cantor,6,0.16666666666666666,0.8024,0.7762204800000003,0.7604629710506667
B7_cantor,6,0.16666666666666666,0.80245,0.7773470887500002,0.7605018102474793
B7_cantor,6,0.16666666666666666,0.8025,0.7784718750000001,0.7605407057291668
B7_cantor,6,0.16666666666666666,0.80255,0.77959483875,0.7605796574046043
B7_cantor,6,0.16666666666666666,0.8026,0.7807159799999999,0.7606186651826667
B7_cantor,6,0.16666666666666666,0.80265,0.7818352987499998,0.7606577289722293
B7_cantor,6,0.16666666666666666,0.8027,0.7829527949999997,0.7606968486821668
B7_cantor,6,0.16666666666666666,0.80275,0.7840684687499996,0.7607360242213542
B7_cantor,6,0.16666666666666666,0.8028,0.7851823199999997,0.7607752554986668
B7_cantor,6,0.16666666666666666,0.80285,0.7862943487499994,0.7608145424229792
B7_cantor,6,0.16666666666666666,0.8029,0.7874045549999993,0.7608538849031667
B7_cantor,6,0.16666666666666666,0.80295,0.7885129387500017,0.7608932828481043
B7_cantor,6,0.16666666666666666,0.803,0.7896195000000016,0.7609327361666668
B7_cantor,6,0.16666666666666666,0.80305,0.7907242387500013,0.7609722447677293
B7_cantor,6,0.16666666666666666,0.8031,0.7918271550000013,0.7610118085601668
B7_cantor,6,0.16666666666666666,0.80315,0.7929282487500011,0.7610514274528543
B7_cantor,6,0.16666666666666666,0.8032,0.794027520000001,0.7610911013546668
B7_cantor,6,0.16666666666666666,0.80325,0.7951249687500009,0.7611308301744792
B7_cantor,6,0.16666666666666666,0.8033,0.7962205950000009,0.7611706138211668
B7_cantor,6,0.16666666666666666,0.80335,0.7973143987500007,0.7612104522036043
B7_cantor,6,0.16666666666666666,0.8034,0.7984063800000005,0.7612503452306668
B7_cantor,6,0.16666666666666666,0.80345,0.7994965387500005,0.7612902928112293
B7_cantor,6,0.16666666666666666,0.8035,0.8005848750000003,0.7613302948541668
B7_cantor,6,0.16666666666666666,0.80355,0.8016713887500001,0.7613703512683543
B7_cantor,6,0.16666666666666666,0.8036,0.80275608,0.7614104619626668
B7_cantor,6,0.16666666666666666,0.80365,0.80383894875,0.7614506268459793
B7_cantor,6,0.16666666666666666,0.8037,0.8049199949999999,0.7614908458271668
B7_cantor,6,0.16666666666666666,0.80375,0.8059992187499997,0.7615311188151043
B7_cantor,6,0.16666666666666666,0.8038,0.8070766199999996,0.7615714457186668
B7_cantor,6,0.16666666666666666,0.80385,0.8081521987499996,0.7616118264467292
B7_cantor,6,0.16666666666666666,0.8039,0.8092259549999994,0.7616522609081667
B7_cantor,6,0.16666666666666666,0.80395,0.8102978887500015,0.7616927490118544
B7_cantor,6,0.16666666666666666,0.804,0.8113680000000014,0.7617332906666668
B7_cantor,6,0.16666666666666666,0.80405,0.8124362887500014,0.7617738857814793
B7_cantor,6,0.16666666666666666,0.8041,0.8135027550000014,0.7618145342651668
B7_cantor,6,0.16666666666666666,0.80415,0.8145673987500012,0.7618552360266043
B7_cantor,6,0.16666666666666666,0.8042,0.8156302200000011,0.7618959909746668
B7_cantor,6,0.16666666666666666,0.80425,0.8166912187500008,0.7619367990182293
B7_cantor,6,0.16666666666666666,0.8043,0.8177503950000008,0.7619776600661667
B7_cantor,6,0.16666666666666666,0.80435,0.8188077487500007,0.7620185740273543
B7_cantor,6,0.16666666666666666,0.8044,0.8198632800000005,0.7620595408106667
B7_cantor,6,0.16666666666666666,0.80445,0.8209169887500005,0.7621005603249793
B7_cantor,6,0.16666666666666666,0.8045,0.8219688750000004,0.7621416324791668
B7_cantor,6,0.16666666666666666,0.80455,0.8230189387500002,0.7621827571821043
B7_cantor,6,0.16666666666666666,0.8046,0.8240671800000001,0.7622239343426668
B7_cantor,6,0.16666666666666666,0.80465,0.82511359875,0.7622651638697293
B7_cantor,6,0.16666666666666666,0.8047,0.8261581949999999,0.7623064456721668
B7_cantor,6,0.16666666666666666,0.80475,0.8272009687499997,0.7623477796588543
B7_cantor,6,0.16666666666666666,0.8048,0.8282419199999996,0.7623891657386668
B7_cantor,6,0.16666666666666666,0.80485,0.8292810487499995,0.7624306038204792
B7_cantor,6,0.16666666666666666,0.8049,0.8303183549999994,0.7624720938131667
B7_cantor,6,0.16666666666666666,0.80495,0.8313538387500016,0.7625136356256044
B7_cantor,6,0.16666666666666666,0.805,0.8323875000000015,0.7625552291666668
B7_cantor,6,0.16666666666666666,0.80505,0.8334193387500014,0.7625968743452293
B7_cantor,6,0.16666666666666666,0.8051,0.8344493550000013,0.7626385710701669
B7_cantor,6,0.16666666666666666,0.80515,0.8354775487500011,0.7626803192503543
B7_cantor,6,0.16666666666666666,0.8052,0.8365039200000011,0.7627221187946668
B7_cantor,6,0.16666666666666666,0.80525,0.837528468750001,0.7627639696119793
B7_cantor,6,0.16666666666666666,0.8053,0.8385511950000009,0.7628058716111668
B7_cantor,6,0.16666666666666666,0.80535,0.8395720987500007,0.7628478247011042
B7_cantor,6,0.16666666666666666,0.8054,0.8405911800000005,0.7628898287906668
B7_cantor,6,0.16666666666666666,0.80545,0.8416084387500006,0.7629318837887292
B7_cantor,6,0.16666666666666666,0.8055,0.8426238750000004,0.7629739896041667
B7_cantor,6,0.16666666666666666,0.80555,0.8436374887500002,0.7630161461458542
B7_cantor,6,0.16666666666666666,0.8056,0.84464928,0.7630583533226668
B7_cantor,6,0.16666666666666666,0.80565,0.8456592487500002,0.7631006110434793
B7_cantor,6,0.16666666666666666,0.8057,0.8466673949999998,0.7631429192171667
B7_cantor,6,0.16666666666666666,0.80575,0.84767371875,0.7631852777526043
B7_cantor,6,0.16666666666666666,0.8058,0.8486782199999996,0.7632276865586668
B7_cantor,6,0.16666666666666666,0.80585,0.8496808987499996,0.7632701455442292
B7_cantor,6,0.16666666666666666,0.8059,0.8506817549999993,0.7633126546181668
B7_cantor,6,0.16666666666666666,0.80595,0.8516807887500015,0.7633552136893543
B7_cantor,6,0.16666666666666666,0.806,0.8526780000000016,0.7633978226666668
B7_cantor,6,0.16666666666666666,0.80605,0.8536733887500012,0.7634404814589794
B7_cantor,6,0.16666666666666666,0.8061,0.8546669550000013,0.7634831899751668
B7_cantor,6,0.16666666666666666,0.80615,0.855658698750001,0.7635259481241043
B7_cantor,6,0.16666666666666666,0.8062,0.8566486200000012,0.7635687558146668
B7_cantor,6,0.16666666666666666,0.80625,0.8576367187500007,0.7636116129557293
B7_cantor,6,0.16666666666666666,0.8063,0.8586229950000008,0.7636545194561668
B7_cantor,6,0.16666666666666666,0.80635,0.8596074487500006,0.7636974752248543
B7_cantor,6,0.16666666666666666,0.8064,0.8605900800000007,0.7637404801706668
B7_cantor,6,0.16666666666666666,0.80645,0.8615708887500003,0.7637835342024792
B7_cantor,6,0.16666666666666666,0.8065,0.8625498750000005,0.7638266372291668
B7_cantor,6,0.16666666666666666,0.80655,0.8635270387500001,0.7638697891596042
B7_cantor,6,0.16666666666666666,0.8066,0.8645023800000003,0.7639129899026668
B7_cantor,6,0.16666666666666666,0.80665,0.8654758987499999,0.7639562393672292
B7_cantor,6,0.16666666666666666,0.8067,0.866447595,0.7639995374621668
B7_cantor,6,0.16666666666666666,0.80675,0.8674174687499998,0.7640428840963542
B7_cantor,6,0.16666666666666666,0.8068,0.8683855199999999,0.7640862791786668
B7_cantor,6,0.16666666666666666,0.80685,0.8693517487499995,0.7641297226179793
B7_cantor,6,0.16666666666666666,0.8069,0.8703161549999997,0.7641732143231668
B7_cantor,6,0.16666666666666666,0.80695,0.8712787387499993,0.7642167542031042
B7_cantor,6,0.16666666666666666,0.807,0.8722395000000013,0.7642603421666668
B7_cantor,6,0.16666666666666666,0.80705,0.8731984387500015,0.7643039781227293
B7_cantor,6,0.16666666666666666,0.8071,0.8741555550000012,0.7643476619801668
B7_cantor,6,0.16666666666666666,0.80715,0.8751108487500013,0.7643913936478544
B7_cantor,6,0.16666666666666666,0.8072,0.876064320000001,0.7644351730346668
B7_cantor,6,0.16666666666666666,0.80725,0.8770159687500011,0.7644790000494793
B7_cantor,6,0.16666666666666666,0.8073,0.8779657950000007,0.7645228746011667
B7_cantor,6,0.16666666666666666,0.80735,0.8789137987500009,0.7645667965986043
B7_cantor,6,0.16666666666666666,0.8074,0.8798599800000005,0.7646107659506668
B7_cantor,6,0.16666666666666666,0.80745,0.8808043387500006,0.7646547825662293
B7_cantor,6,0.16666666666666666,0.8075,0.8817468750000003,0.7646988463541667
B7_cantor,6,0.16666666666666666,0.80755,0.8826875887500004,0.7647429572233543
B7_cantor,6,0.16666666666666666,0.8076,0.8836264800000001,0.7647871150826667
B7_cantor,6,0.16666666666666666,0.80765,0.8845635487500003,0.7648313198409793
B7_cantor,6,0.16666666666666666,0.8077,0.8854987949999998,0.7648755714071668
B7_cantor,6,0.16666666666666666,0.80775,0.8864322187500001,0.7649198696901043
B7_cantor,6,0.16666666666666666,0.8078,0.8873638199999997,0.7649642145986667
B7_cantor,6,0.16666666666666666,0.80785,0.8882935987499999,0.7650086060417293
B7_cantor,6,0.16666666666666666,0.8079,0.8892215549999994,0.7650530439281668
B7_cantor,6,0.16666666666666666,0.80795,0.8901476887499996,0.7650975281668543
B7_cantor,6,0.16666666666666666,0.808,0.8910720000000016,0.7651420586666668
B7_cantor,6,0.16666666666666666,0.80805,0.8919944887500012,0.7651866353364793
B7_cantor,6,0.16666666666666666,0.8081,0.8929151550000014,0.7652312580851668
B7_cantor,6,0.16666666666666666,0.80815,0.893833998750001,0.7652759268216043
B7_cantor,6,0.16666666666666666,0.8082,0.8947510200000013,0.7653206414546668
B7_cantor,6,0.16666666666666666,0.80825,0.8956662187500009,0.7653654018932293
B7_cantor,6,0.16666666666666666,0.8083,0.896579595000001,0.7654102080461668
B7_cantor,6,0.16666666666666666,0.80835,0.8974911487500007,0.7654550598223543
B7_cantor,6,0.16666666666666666,0.8084,0.8984008800000007,0.7654999571306668
B7_cantor,6,0.16666666666666666,0.80845,0.8993087887500004,0.7655448998799793
