family,n,seed,ell,P,W
B6_center_anchored,5,21,0.2,0.9000000000000001,0.125618580083857
B6_center_anchored,5,21,0.3333,0.9000000000000001,0.1999068292292735
B6_center_anchored,5,22,0.002,0.0,0.0
B6_center_anchored,5,22,0.005,0.007777125990001889,3.4541177741376217e-6
B6_center_anchored,5,22,0.01,0.051268311000002,0.00015161967365984186
B6_center_anchored,5,22,0.02,0.13518991296000182,0.0010875711399244703
B6_center_anchored,5,22,0.05,0.36233520624000154,0.008643656089725171
B6_center_anchored,5,22,0.1,0.657322800390001,0.03457722677331865
B6_center_anchored,5,22,0.2,0.8999999999999999,0.11667173139830977
B6_center_anchored,5,22,0.3333,0.8999999999999999,0.19988190446774795
B6_center_anchored,5,23,0.002,0.0,0.0
B6_center_anchored,5,23,0.005,0.009496814309998837,4.211578383817027e-6
B6_center_anchored,5,23,0.01,0.062244863999997894,0.00018436624487022657
B6_center_anchored,5,23,0.02,0.163007814239999,0.0013162495032049693
B6_center_anchored,5,23,0.05,0.42653286350999864,0.010304965253119969
B6_center_anchored,5,23,0.1,0.7368555801599992,0.040063087774947714
B6_center_anchored,5,23,0.2,0.8999999999999999,0.12593799280777423
B6_center_anchored,5,23,0.3333,0.8999999999999999,0.19990762044110488
B6_center_anchored,5,24,0.002,0.0,0.0
B6_center_anchored,5,24,0.005,0.009496814309998838,4.211578383817027e-6
B6_center_anchored,5,24,0.01,0.06224486399999791,0.00018436624487022657
B6_center_anchored,5,24,0.02,0.16300781423999902,0.0013162495032050248
B6_center_anchored,5,24,0.05,0.4265328635099987,0.010304965253119969
B6_center_anchored,5,24,0.1,0.7368555801599993,0.04006308777494777
B6_center_anchored,5,24,0.2,0.9000000000000001,0.12176655100570466
B6_center_anchored,5,24,0.3333,0.9000000000000001,0.19990762044110483
B1_constant,6,0,0.002,0.011946119849999815,1.1983999999999999e-5
B1_constant,6,0,0.005,0.029820299849999832,7.474999999990128e-5
B1_constant,6,0,0.01,0.05937059984999986,0.00029800000000000003
B1_constant,6,0,0.02,0.1175711998499999,0.001184
B1_constant,6,0,0.05,0.28497299984999996,0.007249999999999979
B1_constant,6,0,0.1,0.5399759998499997,0.028000000000000004
B1_constant,6,0,0.2,0.95998199985,0.10399999999999987
B1_constant,6,0,0.3333,1.33325665785,0.259214815926
B2_central,6,0,0.002,0.0,0.0
B2_central,6,0,0.005,0.0,0.0
B2_central,6,0,0.01,0.0,0.0
B2_central,6,0,0.02,0.0,0.0
B2_central,6,0,0.05,0.0,0.0
B2_central,6,0,0.1,0.0,0.0
B2_central,6,0,0.2,0.0,0.0
B2_central,6,0,0.3333,0.0,0.0
B3_periodic,6,0,0.002,0.004583654234413982,1.4518640646943304e-6
B3_periodic,6,0,0.005,0.02649250261219192,4.819800665623042e-5
B3_periodic,6,0,0.01,0.06223796615385888,0.00027046218903489794
B3_periodic,6,0,0.02,0.13125757366497,0.0012410025229580013
B3_periodic,6,0,0.05,0.3176892592195997,0.008053133984782163
B3_periodic,6,0,0.1,0.5586656689847563,0.030332198564795854
B3_periodic,6,0,0.2,0.7499999999316365,0.09928020063420076
B3_periodic,6,0,0.3333,0.7499999999316365,0.16665528956661366
B7_cantor,6,0,0.002,0.005629396799999979,1.7859938499786843e-6
B7_cantor,6,0,0.005,0.03224085532499971,5.877890424998977e-5
B7_cantor,6,0,0.01,0.07558800532499976,0.00032909082759030595
B7_cantor,6,0,0.02,0.1581923324999996,0.0015026511036132506
B7_cantor,6,0,0.05,0.37363770592499995,0.009602020120843768
B7_cantor,6,0,0.1,0.6248580671999997,0.03512726560516344
B7_cantor,6,0,0.2,0.75,0.10699463235450829
B7_cantor,6,0,0.3333,0.75,0.1666578085258899
B4_random,6,1,0.002,0.0,0.0
B4_random,6,1,0.005,0.0,0.0
B4_random,6,1,0.01,0.06974039942559365,0.0002794255546872959
B4_random,6,1,0.02,0.15271373969145688,0.0013964055399002528
B4_random,6,1,0.05,0.3692661523890464,0.00934811584872064
B4_random,6,1,0.1,0.6223319483160523,0.03470103459878507
B4_random,6,1,0.2,0.7499999999543298,0.10650043049681893
B4_random,6,1,0.3333,0.7499999999543298,0.16664711296133622
B4_random,6,2,0.002,0.0,0.0
B4_random,6,2,0.005,0.0,0.0
B4_random,6,2,0.01,0.0730820406629029,0.00030801405643321456
B4_random,6,2,0.02,0.15572453761478788,0.0014568258203356832
B4_random,6,2,0.05,0.3676103156298441,0.009484630686001472
B4_random,6,2,0.1,0.6153397583919223,0.034736963705872315
B4_random,6,2,0.2,0.7499999999271801,0.106294892074415
B4_random,6,2,0.3333,0.7499999999271801,0.16665397607463872
B4_random,6,3,0.002,0.0,0.0
B4_random,6,3,0.005,0.0,0.0
B4_random,6,3,0.01,0.06708185686438868,0.0002582813588266064
B4_random,6,3,0.02,0.15022243986435874,0.001349654677029244
B4_random,6,3,0.05,0.367308725901313,0.009234568854165737
B4_random,6,3,0.1,0.6211787576882078,0.03450931860932738
B4_random,6,3,0.2,0.7499999999442555,0.10627724386896475
B4_random,6,3,0.3333,0.7499999999442555,0.1666409609347341
B4_random,6,4,0.002,0.0,0.0
B4_random,6,4,0.005,0.0,0.0
B4_random,6,4,0.01,0.07660384397109352,0.0003388159925615808
B4_random,6,4,0.02,0.1590240736691115,0.001521541332054177
B4_random,6,4,0.05,0.37398237088791636,0.009637900169393976
B4_random,6,4,0.1,0.6246040033776006,0.03516983792582051
B4_random,6,4,0.2,0.7499999999768056,0.1070359081560831
B4_random,6,4,0.3333,0.7499999999768056,0.16665942220857655
B4_random,6,5,0.002,0.0,0.0
B4_random,6,5,0.005,0.0,0.0
B4_random,6,5,0.01,0.05626764366895829,0.00018080835795858397
B4_random,6,5,0.02,0.14008519149988996,0.0011673852827974174
B4_random,6,5,0.05,0.35920271068146825,0.008778512041795417
B4_random,6,5,0.1,0.6164579052749096,0.03373242067686291
B4_random,6,5,0.2,0.7499999998727229,0.10536680794891823
B4_random,6,5,0.3333,0.7499999998727229,0.1666070481648472
B4_random,6,6,0.002,0.0,0.0
B4_random,6,6,0.005,0.0,0.0
B4_random,6,6,0.01,0.0672161526718062,0.0002596854223986256
B4_random,6,6,0.02,0.150187334290861,0.0013514475827510752
B4_random,6,6,0.05,0.36695916014219077,0.009230346560655744
B4_random,6,6,0.1,0.62077051838468,0.03448471395348374
B4_random,6,6,0.2,0.7499999998837361,0.10624007043407008
B4_random,6,6,0.3333,0.7499999998837361,0.16664147195070245
B4_random,6,7,0.002,0.0,0.0
B4_random,6,7,0.005,0.0,0.0
B4_random,6,7,0.01,0.08643066896989116,0.0004334912740847907
B4_random,6,7,0.02,0.16822761825673496,0.0017115332341168799
B4_random,6,7,0.05,0.38134793651726606,0.010076404408319029
B4_random,6,7,0.1,0.6290703997540567,0.0358977507176548
B4_random,6,7,0.2,0.7499999999899796,0.10787359228001597
B4_random,6,7,0.3333,0.7499999999899796,0.16666661606057065
B4_random,6,8,0.002,0.0,0.0
B4_random,6,8,0.005,0.0,0.0
B4_random,6,8,0.01,0.07387485480789183,0.00032916144401495817
B4_random,6,8,0.02,0.15301964669008997,0.0014678814765575476
B4_random,6,8,0.05,0.3615847732517512,0.009296334566689518
B4_random,6,8,0.1,0.6117158262643262,0.03414240834771359
B4_random,6,8,0.2,0.7499999999900612,0.10558874187977785
B4_random,6,8,0.3333,0.7499999999900612,0.166659875213299
B4_random,6,9,0.002,0.0,0.0
B4_random,6,9,0.005,0.0,0.0
B4_random,6,9,0.01,0.07557971032399959,0.0003290392265161701
B4_random,6,9,0.02,0.1581845620855416,0.0015025354148734404
B4_random,6,9,0.05,0.3736315092701685,0.009601727039241892
B4_random,6,9,0.1,0.6248544940027282,0.035126775525038345
B4_random,6,9,0.2,0.7499999999744937,0.10699407823107232
B4_random,6,9,0.3333,0.7499999999744937,0.16665780181195616
B4_random,6,10,0.002,0.0,0.0
B4_random,6,10,0.005,0.0,0.0
B4_random,6,10,0.01,0.0776461040178872,0.00034774248341251646
B4_random,6,10,0.02,0.16012017452995744,0.0015414218159628401
B4_random,6,10,0.05,0.3752065896802574,0.009693281049165892
B4_random,6,10,0.1,0.6257620413687855,0.03527964598801736
B4_random,6,10,0.2,0.7499999999517566,0.1071706702473827
B4_random,6,10,0.3333,0.7499999999517566,0.1666606220814928
B4_random,6,11,0.002,0.0,0.0
B4_random,6,11,0.005,0.0,0.0
B4_random,6,11,0.01,0.03750672952131949,7.978153885040973e-5
B4_random,6,11,0.02,0.12232164565092572,0.0008836547684030749
B4_random,6,11,0.05,0.3446274475670083,0.008009369536524757
B4_random,6,11,0.1,0.6076667201392499,0.032377095148389656
B4_random,6,11,0.2,0.749999999982492,0.10374519890732986
B4_random,6,11,0.3333,0.749999999982492,0.16651669008905873
B4_random,6,12,0.002,0.0,0.0
B4_random,6,12,0.005,0.0,0.0
B4_random,6,12,0.01,0.0805673847887188,0.000374724630758716
B4_random,6,12,0.02,0.16285622521628673,0.0015964729195442062
B4_random,6,12,0.05,0.3773551383989909,0.009821509155513414
B4_random,6,12,0.1,0.6269977502922621,0.03549311836788427
B4_random,6,12,0.2,0.7499999999939588,0.10741661745428305
B4_random,6,12,0.3333,0.7499999999939588,0.16666364972153705
B4_random,6,13,0.002,0.0,0.0
B4_random,6,13,0.005,0.0,0.0
B4_random,6,13,0.01,0.06580512587193843,0.00024832788142331585
B4_random,6,13,0.02,0.1490259093426446,0.001327193212841915
B4_random,6,13,0.05,0.3663206516547628,0.009179399584346104
B4_random,6,13,0.1,0.6206239111729717,0.03441596482623599
B4_random,6,13,0.2,0.7499999998744002,0.10616830848531766
B4_random,6,13,0.3333,0.7499999998744002,0.16663760222185875
B4_random,6,14,0.002,0.0,0.0
B4_random,6,14,0.005,0.03303287593061993,6.164868695446302e-5
B4_random,6,14,0.01,0.07631308229147703,0.000335682703834439
B4_random,6,14,0.02,0.15887154219308317,0.0015164388268233964
B4_random,6,14,0.05,0.3742111677277898,0.00963459022617108
B4_random,6,14,0.1,0.6251702928157079,0.03518168357983986
B4_random,6,14,0.2,0.7499999999999909,0.10705756253836785
B4_random,6,14,0.3333,0.7499999999999909,0.16665888574615517
B4_random,6,15,0.002,0.0,0.0
B4_random,6,15,0.005,0.0,0.0
B4_random,6,15,0.01,0.07546068267315068,0.00032809458025384597
B4_random,6,15,0.02,0.1580730615413245,0.001500596992906611
B4_random,6,15,0.05,0.3735744709487065,0.009597220945242568
B4_random,6,15,0.1,0.6248032178424356,0.035119217499097743
B4_random,6,15,0.2,0.7499999999998185,0.10698536025042721
B4_random,6,15,0.3333,0.7499999999998185,0.16665766204621063
B4_random,6,16,0.002,0.0,0.0
B4_random,6,16,0.005,0.004321747469142239,1.0613594242370183e-6
B4_random,6,16,0.01,0.04847338689472047,0.00013375347174116037
B4_random,6,16,0.02,0.13277558523113608,0.0010448791279931147
B4_random,6,16,0.05,0.3533472983756441,0.008458715344517476
B4_random,6,16,0.1,0.6130259879429844,0.03318059697529341
B4_random,6,16,0.2,0.7499999999836262,0.10471430172328033
B4_random,6,16,0.3333,0.7499999999836262,0.16657430908044157
B4_random,6,17,0.002,0.0,0.0
B4_random,6,17,0.005,0.0,0.0
B4_random,6,17,0.01,0.0,0.0
B4_random,6,17,0.02,0.14938289055918602,0.0013336099210348173
B4_random,6,17,0.05,0.36660587526656974,0.00919526416710359
B4_random,6,17,0.1,0.6207895148457194,0.03444279692947172
B4_random,6,17,0.2,0.7499999998740097,0.10619960083843516
B4_random,6,17,0.3333,0.7499999998740097,0.1666385835229326
B4_random,6,18,0.002,0.0,0.0
B4_random,6,18,0.005,0.028064277746962966,4.4525988770499625e-5
B4_random,6,18,0.01,0.07145371969227479,0.0002940010484672184
B4_random,6,18,0.02,0.15415867856316384,0.001426769358265384
B4_random,6,18,0.05,0.370131435835035,0.00941273474978202
B4_random,6,18,0.1,0.6226288911565623,0.03479236759000612
B4_random,6,18,0.2,0.7499999999532544,0.10659833462413904
B4_random,6,18,0.3333,0.7499999999532544,0.1666508880134878
B4_random,6,19,0.002,0.0,0.0
B4_random,6,19,0.005,0.0,0.0
B4_random,6,19,0.01,0.07647426546386282,0.0003377388536386361
B4_random,6,19,0.02,0.15890268337595773,0.0015193234092365504
B4_random,6,19,0.05,0.3739174075122424,0.009632676136101193
B4_random,6,19,0.1,0.6247987957105233,0.03516110895965818
B4_random,6,19,0.2,0.7499999999660952,0.10702580464174516
B4_random,6,19,0.3333,0.7499999999660952,0.16665926704845924
B4_random,6,20,0.002,0.0,0.0
B4_random,6,20,0.005,0.0,0.0
B4_random,6,20,0.01,0.07055858934462365,0.000289128547616202
B4_random,6,20,0.02,0.1527176357292704,0.0014101570010964792
B4_random,6,20,0.05,0.36760021284756533,0.009333600347905424
B4_random,6,20,0.1,0.6201335548498004,0.03457861916661886
B4_random,6,20,0.2,0.749999999913908,0.10630979434592092
B4_random,6,20,0.3333,0.749999999913908,0.16665015430733243
B4_random,6,21,0.002,0.0,0.0
B4_random,6,21,0.005,0.010898619168632363,1.2976748352544476e-6
B4_random,6,21,0.01,0.054808817695308494,0.00017156236187365614
B4_random,6,21,0.02,0.13855476792874588,0.0011429779218666836
B4_random,6,21,0.05,0.35765206468880567,0.00870725584331522
B4_random,6,21,0.1,0.615341149555155,0.03359241011583436
B4_random,6,21,0.2,0.7499999999559379,0.10519256357858009
B4_random,6,21,0.3333,0.7499999999559379,0.16660159868592894
B4_random,6,22,0.002,0.0,0.0
B4_random,6,22,0.005,0.0,0.0
B4_random,6,22,0.01,0.08332954843039546,0.000401315995662177
B4_random,6,22,0.02,0.1654428758398812,0.0016497495800348316
B4_random,6,22,0.05,0.37941524996833925,0.009944372896942388
B4_random,6,22,0.1,0.6281801211703806,0.03569684829850306
B4_random,6,22,0.2,0.7499999999977864,0.10765072954786836
B4_random,6,22,0.3333,0.7499999999977864,0.16666556450374653
B4_random,6,23,0.002,0.0,0.0
B4_random,6,23,0.005,0.0,0.0
B4_random,6,23,0.01,0.07771765719820894,0.0003488887468933166
B4_random,6,23,0.02,0.16002756045256616,0.001542361089621469
B4_random,6,23,0.05,0.37481455680624537,0.009686761178171799
B4_random,6,23,0.1,0.625334555793594,0.035251407785593436
B4_random,6,23,0.2,0.7499999999980869,0.1042280952718958
B4_random,6,23,0.3333,0.7499999999980869,0.16666083453219693
B4_random,6,24,0.002,0.0,0.0
B4_random,6,24,0.005,0.0,0.0
B4_random,6,24,0.01,0.06840097911955294,0.0002691759880825151
B4_random,6,24,0.02,0.15133801308647296,0.0013725640695334274
B4_random,6,24,0.05,0.36787858538723306,0.009281794508072594
B4_random,6,24,0.1,0.6213043279479525,0.034571683462133185
B4_random,6,24,0.2,0.7499999999996716,0.10634149049006705
B4_random,6,24,0.3333,0.7499999999996716,0.16664436518245165
B5_shuffled,6,1,0.002,0.005627428917211232,1.7697980176922812e-6
B5_shuffled,6,1,0.005,0.032194900054248805,5.8675005300212746e-5
B5_shuffled,6,1,0.01,0.07545810949499016,0.0003284565221169933
B5_shuffled,6,1,0.02,0.15791072984221238,0.001499968835906973
B5_shuffled,6,1,0.05,0.37312609208665765,0.009587046265888688
B5_shuffled,6,1,0.1,0.6243604634496227,0.03402268896376248
B5_shuffled,6,1,0.2,0.7499999999986993,0.10243477616040264
B5_shuffled,6,1,0.3333,0.7499999999986993,0.16665779079828458
B5_shuffled,6,2,0.002,0.00560541305125692,1.778098271898454e-6
B5_shuffled,6,2,0.005,0.03226132638459028,5.880997100501939e-5
B5_shuffled,6,2,0.01,0.07556517640959007,0.0003290578189879545
B5_shuffled,6,2,0.02,0.15817094730681214,0.0015026193179192293
B5_shuffled,6,2,0.05,0.37365252949570116,0.009602015350217014
B5_shuffled,6,2,0.1,0.6248666148762572,0.03512723040961799
B5_shuffled,6,2,0.2,0.7499999998540352,0.1069946161481996
B5_shuffled,6,2,0.3333,0.7499999998540352,0.16665781680461045
B5_shuffled,6,3,0.002,0.005541823498515535,1.754823617639012e-6
B5_shuffled,6,3,0.005,0.031934720798515094,5.8180830932119676e-5
B5_shuffled,6,3,0.01,0.07482167925314598,0.0003257601620254569
B5_shuffled,6,3,0.02,0.15671425558647953,0.0014880924735605205
B5_shuffled,6,3,0.05,0.3707967496466677,0.0095195592015197
B5_shuffled,6,3,0.1,0.6219935693864875,0.03489143693531849
B5_shuffled,6,3,0.2,0.7499999999985315,0.10667468614403752
B5_shuffled,6,3,0.3333,0.7499999999985315,0.16665771001501706
B5_shuffled,6,4,0.002,0.005547481479827865,1.7552251161401244e-6
B5_shuffled,6,4,0.005,0.03194027757982826,5.8179814642733696e-5
B5_shuffled,6,4,0.01,0.07482706753816161,0.0003257606361872778
B5_shuffled,6,4,0.02,0.15671930653816224,0.0014880915210611079
B5_shuffled,6,4,0.05,0.3708007877464969,0.009519558712245968
B5_shuffled,6,4,0.1,0.6219959155381659,0.03489143728499111
B5_shuffled,6,4,0.2,0.7499999999798356,0.10667468657792778
B5_shuffled,6,4,0.3333,0.7499999999798356,0.1666577097599392
B5_shuffled,6,5,0.002,0.00557681653817433,1.7549108199954588e-6
B5_shuffled,6,5,0.005,0.031925056779840845,5.817980341460416e-5
B5_shuffled,6,5,0.01,0.07485500427984075,0.0003257601117415687
B5_shuffled,6,5,0.02,0.15670547127150694,0.0014880917039870045
B5_shuffled,6,5,0.05,0.3707897268131725,0.009519560776866998
B5_shuffled,6,5,0.1,0.6220080794798376,0.03489143700624531
B5_shuffled,6,5,0.2,0.7499999999798354,0.10667468604511499
B5_shuffled,6,5,0.3333,0.7499999999798354,0.16665771122586548
B5_shuffled,6,6,0.002,0.005555107420621579,1.7562881085009252e-6
B5_shuffled,6,6,0.005,0.03194776712062175,5.817896367321662e-5
B5_shuffled,6,6,0.01,0.07483432997525107,0.00032576178973331427
B5_shuffled,6,6,0.02,0.1567261143085843,0.0014880907425908196
B5_shuffled,6,6,0.05,0.3707742324567314,0.009519558534094585
B5_shuffled,6,6,0.1,0.6219990777085821,0.034891438207446
B5_shuffled,6,6,0.2,0.7499999999206168,0.1066746875983603
B5_shuffled,6,6,0.3333,0.7499999999206168,0.1666577099258736
B5_shuffled,6,7,0.002,0.005551909450206226,1.755275427228753e-6
B5_shuffled,6,7,0.005,0.031920707950205324,5.8179240097100404e-5
B5_shuffled,6,7,0.01,0.0748312844418729,0.00032576040987530863
B5_shuffled,6,7,0.02,0.15670151830853865,0.001488090998403746
B5_shuffled,6,7,0.05,0.37078656651687203,0.009519558541519701
B5_shuffled,6,7,0.1,0.6219977516418727,0.03489143731944566
B5_shuffled,6,7,0.2,0.7499999999502057,0.10667468627219545
B5_shuffled,6,7,0.3333,0.7499999999502057,0.16665770978503053
B5_shuffled,6,8,0.002,0.005559166373171584,1.7570982412395963e-6
B5_shuffled,6,8,0.005,0.031951753473171814,5.817875366531666e-5
B5_shuffled,6,8,0.01,0.07483819545002343,0.00032576248483973114
B5_shuffled,6,8,0.02,0.15672973778335686,0.0014880905648608778
B5_shuffled,6,8,0.05,0.3707771294426163,0.009519558664639272
B5_shuffled,6,8,0.1,0.6220007607833559,0.034891438909682604
B5_shuffled,6,8,0.2,0.7499999998731698,0.10667468795336787
B5_shuffled,6,8,0.3333,0.7499999998731698,0.16665771025287135
B5_shuffled,6,9,0.002,0.00460340827605378,1.451919493744569e-6
B5_shuffled,6,9,0.005,0.026467766026980016,4.819811190187595e-5
B5_shuffled,6,9,0.01,0.06225694087883171,0.00027046220997895
B5_shuffled,6,9,0.02,0.13124111757157253,0.0012410024867480218
B5_shuffled,6,9,0.05,0.3177043028834607,0.008053134027125208
B5_shuffled,6,9,0.1,0.5586734200121634,0.03033219863781489
B5_shuffled,6,9,0.2,0.7499999999899393,0.0992802005759934
B5_shuffled,6,9,0.3333,0.7499999999899393,0.166655289485117
B5_shuffled,6,10,0.002,0.005551909450206725,1.7557693874348246e-6
B5_shuffled,6,10,0.005,0.03194462635020696,5.817924800488594e-5
B5_shuffled,6,10,0.01,0.0748312844418734,0.00032576123407024316
B5_shuffled,6,10,0.02,0.1567232594418735,0.0014880909984036905
B5_shuffled,6,10,0.05,0.37080394798354,0.009519558541519757
B5_shuffled,6,10,0.1,0.621997751641873,0.034891437757540555
B5_shuffled,6,10,0.2,0.7499999999502057,0.10667468710953881
B5_shuffled,6,10,0.3333,0.7499999999502057,0.16665770978503047
B5_shuffled,6,11,0.002,0.005604183105007553,1.7773232885431867e-6
B5_shuffled,6,11,0.005,0.032260118660563164,5.880565589749809e-5
B5_shuffled,6,11,0.01,0.07556400568556297,0.0003290572914137202
B5_shuffled,6,11,0.02,0.15816985061982278,0.0015026187364460264
B5_shuffled,6,11,0.05,0.3736516549568598,0.009602013222445971
B5_shuffled,6,11,0.1,0.6248661105966752,0.03512723013173659
B5_shuffled,6,11,0.2,0.7499999998707501,0.10699461477622324
B5_shuffled,6,11,0.3333,0.7499999998707501,0.16665781507807584
B5_shuffled,6,12,0.002,0.005622878178322987,1.7708080656264613e-6
B5_shuffled,6,12,0.005,0.032190431263508554,5.867185365659999e-5
B5_shuffled,6,12,0.01,0.07545377746721214,0.00032845933277070305
B5_shuffled,6,12,0.02,0.1579066712033232,0.0014999666565272962
B5_shuffled,6,12,0.05,0.37312285402554474,0.00958704331032767
B5_shuffled,6,12,0.1,0.624358593840359,0.035084796952479236
B5_shuffled,6,12,0.2,0.7499999999857287,0.10693751592526357
B5_shuffled,6,12,0.3333,0.7499999999857287,0.16665778826280642
B5_shuffled,6,13,0.002,0.005626936946114574,1.7698613119510043e-6
B5_shuffled,6,13,0.005,0.03219441694241035,5.867461879527358e-5
B5_shuffled,6,13,0.01,0.07545764116833677,0.0003284567805220684
B5_shuffled,6,13,0.02,0.1579102910711143,0.0014999685553013786
B5_shuffled,6,13,0.05,0.3731257420266705,0.00958704590272802
B5_shuffled,6,13,0.1,0.6243602613303748,0.03508479646175022
B5_shuffled,6,13,0.2,0.7499999999979678,0.10693751454478101
B5_shuffled,6,13,0.3333,0.7499999999979678,0.16665779047850088
B5_shuffled,6,14,0.002,0.005623370150754936,1.770652974020237e-6
B5_shuffled,6,14,0.005,0.032190914376680486,5.867214859101022e-5
B5_shuffled,6,14,0.01,0.07545424579519976,0.00032845898346989255
B5_shuffled,6,14,0.02,0.15790710997575558,0.0014999668471417094
B5_shuffled,6,14,0.05,0.37312320408686905,0.009587043586210098
B5_shuffled,6,14,0.1,0.6243587959609459,0.03508479685614674
B5_shuffled,6,14,0.2,0.7499999999878019,0.10693751572172827
B5_shuffled,6,14,0.3333,0.7499999999878019,0.16665778849123714
B5_shuffled,6,15,0.002,0.005585795287456262,1.7696578716308586e-6
B5_shuffled,6,15,0.005,0.03219804027727079,5.8677788179084533e-5
B5_shuffled,6,15,0.01,0.07546115361430775,0.00032845511108564596
B5_shuffled,6,15,0.02,0.1579135818504189,0.0014999709257745852
B5_shuffled,6,15,0.05,0.37312836747264105,0.00958704888434686
B5_shuffled,6,15,0.1,0.6243433585328259,0.0350847966161244
B5_shuffled,6,15,0.2,0.749999999999492,0.10693751387976036
B5_shuffled,6,15,0.3333,0.749999999999492,0.1666577931468322
B5_shuffled,6,16,0.002,0.005619495863365498,1.7731755255212533e-6
B5_shuffled,6,16,0.005,0.03225057760504717,5.8782502830645456e-5
B5_shuffled,6,16,0.01,0.07557858112725456,0.00032906403957644326
B5_shuffled,6,16,0.02,0.158183504300403,0.001502624978362621
B5_shuffled,6,16,0.05,0.3736306657198492,0.009602007027380677
B5_shuffled,6,16,0.1,0.6248540075818887,0.03512723830875153
B5_shuffled,6,16,0.2,0.7499999999670771,0.10699461420612444
B5_shuffled,6,16,0.3333,0.7499999999670771,0.1666578034012236
B5_shuffled,6,17,0.002,0.005598832827006807,1.7739540739467713e-6
B5_shuffled,6,17,0.005,0.03225486504922903,5.8790504211592154e-5
B5_shuffled,6,17,0.01,0.07557442509367346,0.0003290729151290417
B5_shuffled,6,17,0.02,0.1581796110983032,0.0015026347594173373
B5_shuffled,6,17,0.05,0.37365943831682147,0.009602007479106611
B5_shuffled,6,17,0.1,0.6248522172945994,0.03512723235529974
B5_shuffled,6,17,0.2,0.7499999999316365,0.10699463726763134
B5_shuffled,6,17,0.3333,0.7499999999316365,0.1666578075656962
B5_shuffled,6,18,0.002,0.005587025248894992,1.7697291802010184e-6
B5_shuffled,6,18,0.005,0.03219441694241034,5.867461879527358e-5
B5_shuffled,6,18,0.01,0.07545764116833675,0.0003284546923626175
B5_shuffled,6,18,0.02,0.15791029107111426,0.0014999685553014341
B5_shuffled,6,18,0.05,0.3731257420266704,0.009587045902728075
B5_shuffled,6,18,0.1,0.624343863864635,0.03508479646175028
B5_shuffled,6,18,0.2,0.7499999999979678,0.10693751378296931
B5_shuffled,6,18,0.3333,0.7499999999979678,0.1666577904785009
B5_shuffled,6,19,0.002,0.0053752109114123215,1.6906422534157528e-6
B5_shuffled,6,19,0.005,0.030801957229930652,5.607118338835093e-5
B5_shuffled,6,19,0.01,0.07218405593456051,0.00031413026613336115
B5_shuffled,6,19,0.02,0.1514308225086343,0.0014365575438434197
B5_shuffled,6,19,0.05,0.3603029943336354,0.00922207156879562
B5_shuffled,6,19,0.1,0.6109312177632652,0.03401663948103539
B5_shuffled,6,19,0.2,0.7499999999262296,0.10543864409483994
B5_shuffled,6,19,0.3333,0.7499999999262296,0.16665734990533798
B5_shuffled,6,20,0.002,0.004590854335978108,1.4519195259410367e-6
B5_shuffled,6,20,0.005,0.026466370786773587,4.819801758659814e-5
B5_shuffled,6,20,0.01,0.062244882205422444,0.00027046225235183297
B5_shuffled,6,20,0.02,0.1312641335165337,0.0012410024838019895
B5_shuffled,6,20,0.05,0.3176947424544971,0.008053134032078746
B5_shuffled,6,20,0.1,0.5586670597387571,0.03033219859193914
B5_shuffled,6,20,0.2,0.7499999999832025,0.09928020060008347
B5_shuffled,6,20,0.3333,0.7499999999832025,0.16665528953629882
B5_shuffled,6,21,0.002,0.005359157551338357,1.691085329214026e-6
B5_shuffled,6,21,0.005,0.030786180336523413,5.607153550135635e-5
B5_shuffled,6,21,0.01,0.07221151916985735,0.00031413034148430885
B5_shuffled,6,21,0.02,0.15145663041059798,0.0014365576124598656
B5_shuffled,6,21,0.05,0.36032381803559954,0.009222071607317917
B5_shuffled,6,21,0.1,0.6109242800698604,0.03401663908177155
B5_shuffled,6,21,0.2,0.7499999999994921,0.10243477616209307
B5_shuffled,6,21,0.3333,0.7499999999994921,0.16665734961045364
B5_shuffled,6,22,0.002,0.005598832827006807,1.7739540739467713e-6
B5_shuffled,6,22,0.005,0.03225486504922903,5.8790504211592154e-5
B5_shuffled,6,22,0.01,0.07557442509367346,0.0003290729151290417
B5_shuffled,6,22,0.02,0.1581796110983032,0.0015026347594173373
B5_shuffled,6,22,0.05,0.37365943831682147,0.009602007479106611
B5_shuffled,6,22,0.1,0.6248522172945994,0.03512723235529974
B5_shuffled,6,22,0.2,0.7499999999316365,0.10699463726763134
B5_shuffled,6,22,0.3333,0.7499999999316365,0.1666578075656962
B5_shuffled,6,23,0.002,0.0045920851190933525,1.4519321895473114e-6
B5_shuffled,6,23,0.005,0.026460880962341254,4.819802260395967e-5
B5_shuffled,6,23,0.01,0.06224606443298225,0.00027046226626763203
B5_shuffled,6,23,0.02,0.1312652548552045,0.0012410024800885572
B5_shuffled,6,23,0.05,0.31769567975613033,0.008053134042815088
B5_shuffled,6,23,0.1,0.5586676832996486,0.03033219859872391
B5_shuffled,6,23,0.2,0.7499999999885372,0.09928020059573259
B5_shuffled,6,23,0.3333,0.7499999999885372,0.16665528952857134
B5_shuffled,6,24,0.002,0.005363586081754299,1.690901995310412e-6
B5_shuffled,6,24,0.005,0.030790532600272535,5.607137775109905e-5
B5_shuffled,6,24,0.01,0.07221574423360624,0.00031413026088911167
B5_shuffled,6,24,0.02,0.15146060080767973,0.0014365575353049165
