family,n,seed,kstar,D,peak_k
B6_center_anchored,5,16,1,0.18930041152263377,0.9000000000000001
B6_center_anchored,5,16,2,0.3662551440329217,1.35
B6_center_anchored,5,16,3,0.3662551440329217,2.0250000000000004
B6_center_anchored,5,16,4,0.3950617283950616,3.0375000000000005
B6_center_anchored,5,16,5,0.41975308641975295,4.55625
B6_center_anchored,5,17,1,0.18930041152263372,0.9000000000000001
B6_center_anchored,5,17,2,0.36213991769547327,1.35
B6_center_anchored,5,17,3,0.36213991769547327,2.0250000000000004
B6_center_anchored,5,17,4,0.38683127572016457,3.0375000000000005
B6_center_anchored,5,17,5,0.38683127572016457,4.55625
B6_center_anchored,5,18,1,0.17695473251028804,0.9000000000000001
B6_center_anchored,5,18,2,0.3497942386831274,1.35
B6_center_anchored,5,18,3,0.3497942386831274,2.0250000000000004
B6_center_anchored,5,18,4,0.3497942386831274,3.0375000000000005
B6_center_anchored,5,18,5,0.37860082304526727,4.55625
B6_center_anchored,5,19,1,0.22633744855967075,0.9000000000000001
B6_center_anchored,5,19,2,0.39917695473251014,1.35
B6_center_anchored,5,19,3,0.4650205761316871,2.0250000000000004
B6_center_anchored,5,19,4,0.4650205761316871,3.0375000000000005
B6_center_anchored,5,19,5,0.4773662551440328,4.55625
B6_center_anchored,5,20,1,0.18930041152263366,0.9000000000000001
B6_center_anchored,5,20,2,0.3662551440329217,1.35
B6_center_anchored,5,20,3,0.3662551440329217,2.0250000000000004
B6_center_anchored,5,20,4,0.5102880658436211,3.0375000000000005
B6_center_anchored,5,20,5,0.5349794238683125,4.55625
B6_center_anchored,5,21,1,0.17695473251028804,0.9000000000000001
B6_center_anchored,5,21,2,0.34979423868312753,1.35
B6_center_anchored,5,21,3,0.34979423868312753,2.0250000000000004
B6_center_anchored,5,21,4,0.34979423868312753,3.0375000000000005
B6_center_anchored,5,21,5,0.47736625514403286,4.55625
B6_center_anchored,5,22,1,0.22633744855967075,0.9000000000000001
B6_center_anchored,5,22,2,0.40329218106995884,1.35
B6_center_anchored,5,22,3,0.4650205761316872,2.0250000000000004
B6_center_anchored,5,22,4,0.4650205761316872,3.0375000000000005
B6_center_anchored,5,22,5,0.4773662551440328,4.55625
B6_center_anchored,5,23,1,0.17283950617283955,0.9000000000000001
B6_center_anchored,5,23,2,0.34567901234567905,1.35
B6_center_anchored,5,23,3,0.34567901234567905,2.0250000000000004
B6_center_anchored,5,23,4,0.34567901234567905,3.0375000000000005
B6_center_anchored,5,23,5,0.34567901234567905,4.55625
B6_center_anchored,5,24,1,0.1728395061728395,0.9000000000000001
B6_center_anchored,5,24,2,0.345679012345679,1.35
B6_center_anchored,5,24,3,0.345679012345679,2.0250000000000004
B6_center_anchored,5,24,4,0.345679012345679,3.0375000000000005
B6_center_anchored,5,24,5,0.345679012345679,4.55625
B1_constant,6,0,1,0.5,4.5
B1_constant,6,0,2,1.0,6.75
B1_constant,6,0,3,1.0,10.125
B1_constant,6,0,4,1.0,15.1875
B1_constant,6,0,5,1.0,22.78125
B1_constant,6,0,6,1.0,34.171875
B2_central,6,0,1,0.5,4.5
B2_central,6,0,2,1.0,6.75
B2_central,6,0,3,1.0,10.125
B2_central,6,0,4,1.0,15.1875
B2_central,6,0,5,1.0,22.78125
B2_central,6,0,6,1.0,34.171875
B3_periodic,6,0,1,0.22359396433470505,0.75
B3_periodic,6,0,2,0.39163237311385457,1.125
B3_periodic,6,0,3,0.5795610425240053,1.6875
B3_periodic,6,0,4,0.7208504801097388,2.53125
B3_periodic,6,0,5,0.8264746227709183,3.796875
B3_periodic,6,0,6,0.9128943758573371,5.6953125
B7_cantor,6,0,1,0.16872427983539096,0.75
B7_cantor,6,0,2,0.3374485596707819,1.125
B7_cantor,6,0,3,0.3374485596707819,1.6875
B7_cantor,6,0,4,0.3374485596707819,2.53125
B7_cantor,6,0,5,0.3374485596707819,3.796875
B7_cantor,6,0,6,0.3374485596707819,5.6953125
B4_random,6,1,1,0.1694077523624671,0.75
B4_random,6,1,2,0.3379923015273183,1.125
B4_random,6,1,3,0.3379923015273183,1.6875
B4_random,6,1,4,0.3379923015273183,2.53125
B4_random,6,1,5,0.3379923015273183,3.796875
B4_random,6,1,6,0.3379923015273183,5.6953125
B4_random,6,2,1,0.18538212836910672,0.75
B4_random,6,2,2,0.35575325709442673,1.125
B4_random,6,2,3,0.35575325709442673,1.6875
B4_random,6,2,4,0.37511223972993846,2.53125
B4_random,6,2,5,0.37511223972993846,3.796875
B4_random,6,2,6,0.37818629225372247,5.6953125
B4_random,6,3,1,0.16971605292441488,0.75
B4_random,6,3,2,0.3374417616863811,1.125
B4_random,6,3,3,0.3374417616863811,1.6875
B4_random,6,3,4,0.3374417616863811,2.53125
B4_random,6,3,5,0.3374417616863811,3.796875
B4_random,6,3,6,0.3374417616863811,5.6953125
B4_random,6,4,1,0.17350418628464256,0.75
B4_random,6,4,2,0.3434640653061689,1.125
B4_random,6,4,3,0.3434640653061689,1.6875
B4_random,6,4,4,0.3434640653061689,2.53125
B4_random,6,4,5,0.35046549082541023,3.796875
B4_random,6,4,6,0.358728595584322,5.6953125
B4_random,6,5,1,0.17474313099070993,0.75
B4_random,6,5,2,0.34571460077006205,1.125
B4_random,6,5,3,0.34571460077006205,1.6875
B4_random,6,5,4,0.34571460077006205,2.53125
B4_random,6,5,5,0.3543272320457092,3.796875
B4_random,6,5,6,0.39791178048782483,5.6953125
B4_random,6,6,1,0.17105988764706592,0.75
B4_random,6,6,2,0.33878113704483787,1.125
B4_random,6,6,3,0.33878113704483787,1.6875
B4_random,6,6,4,0.33878113704483787,2.53125
B4_random,6,6,5,0.33878113704483787,3.796875
B4_random,6,6,6,0.35319484286686165,5.6953125
B4_random,6,7,1,0.16879888969672302,0.75
B4_random,6,7,2,0.33758368692544694,1.125
B4_random,6,7,3,0.33758368692544694,1.6875
B4_random,6,7,4,0.33758368692544694,2.53125
B4_random,6,7,5,0.33758368692544694,3.796875
B4_random,6,7,6,0.36961440013275404,5.6953125
B4_random,6,8,1,0.18635119646031797,0.75
B4_random,6,8,2,0.3542060660177972,1.125
B4_random,6,8,3,0.3542060660177972,1.6875
B4_random,6,8,4,0.3737010859298242,2.53125
B4_random,6,8,5,0.3737010859298242,3.796875
B4_random,6,8,6,0.3737010859298242,5.6953125
B4_random,6,9,1,0.16872505404531785,0.75
B4_random,6,9,2,0.3366556060516892,1.125
B4_random,6,9,3,0.3366556060516892,1.6875
B4_random,6,9,4,0.3366556060516892,2.53125
B4_random,6,9,5,0.3366556060516892,3.796875
B4_random,6,9,6,0.3366556060516892,5.6953125
B4_random,6,10,1,0.16848053826689302,0.75
B4_random,6,10,2,0.33637552353457745,1.125
B4_random,6,10,3,0.33637552353457745,1.6875
B4_random,6,10,4,0.33637552353457745,2.53125
B4_random,6,10,5,0.33637552353457745,3.796875
B4_random,6,10,6,0.33637552353457745,5.6953125
B4_random,6,11,1,0.17449091722785998,0.75
B4_random,6,11,2,0.34445561340781133,1.125
B4_random,6,11,3,0.34445561340781133,1.6875
B4_random,6,11,4,0.34445561340781133,2.53125
B4_random,6,11,5,0.34445561340781133,3.796875
B4_random,6,11,6,0.3479758439490649,5.6953125
B4_random,6,12,1,0.16813980459901098,0.75
B4_random,6,12,2,0.3349543315799679,1.125
B4_random,6,12,3,0.3349543315799679,1.6875
B4_random,6,12,4,0.3349543315799679,2.53125
B4_random,6,12,5,0.3349543315799679,3.796875
B4_random,6,12,6,0.3349543315799679,5.6953125
B4_random,6,13,1,0.16999401450169876,0.75
B4_random,6,13,2,0.33986045967304024,1.125
B4_random,6,13,3,0.33986045967304024,1.6875
B4_random,6,13,4,0.33986045967304024,2.53125
B4_random,6,13,5,0.33986045967304024,3.796875
B4_random,6,13,6,0.3858762050045619,5.6953125
B4_random,6,14,1,0.16863715826796444,0.75
B4_random,6,14,2,0.3365861934288319,1.125
B4_random,6,14,3,0.3365861934288319,1.6875
B4_random,6,14,4,0.3365861934288319,2.53125
B4_random,6,14,5,0.3365861934288319,3.796875
B4_random,6,14,6,0.3365861934288319,5.6953125
B4_random,6,15,1,0.1687371031913695,0.75
B4_random,6,15,2,0.33724168859648873,1.125
B4_random,6,15,3,0.33724168859648873,1.6875
B4_random,6,15,4,0.33724168859648873,2.53125
B4_random,6,15,5,0.33724168859648873,3.796875
B4_random,6,15,6,0.33724168859648873,5.6953125
B4_random,6,16,1,0.17189709452285384,0.75
B4_random,6,16,2,0.3437661762439622,1.125
B4_random,6,16,3,0.3437661762439622,1.6875
B4_random,6,16,4,0.3437661762439622,2.53125
B4_random,6,16,5,0.3437661762439622,3.796875
B4_random,6,16,6,0.34796534528444045,5.6953125
B4_random,6,17,1,0.1698232253568911,0.75
B4_random,6,17,2,0.33874753751915143,1.125
B4_random,6,17,3,0.33874753751915143,1.6875
B4_random,6,17,4,0.33874753751915143,2.53125
B4_random,6,17,5,0.33874753751915143,3.796875
B4_random,6,17,6,0.33874753751915143,5.6953125
B4_random,6,18,1,0.1705650369493769,0.75
B4_random,6,18,2,0.3381196673224212,1.125
B4_random,6,18,3,0.3381196673224212,1.6875
B4_random,6,18,4,0.3381196673224212,2.53125
B4_random,6,18,5,0.3381196673224212,3.796875
B4_random,6,18,6,0.3871250042248494,5.6953125
B4_random,6,19,1,0.16997385190488445,0.75
B4_random,6,19,2,0.33852735431697123,1.125
B4_random,6,19,3,0.33852735431697123,1.6875
B4_random,6,19,4,0.33852735431697123,2.53125
B4_random,6,19,5,0.33852735431697123,3.796875
B4_random,6,19,6,0.34223983657704216,5.6953125
B4_random,6,20,1,0.1747149203933569,0.75
B4_random,6,20,2,0.3421326262972692,1.125
B4_random,6,20,3,0.3421326262972692,1.6875
B4_random,6,20,4,0.3421326262972692,2.53125
B4_random,6,20,5,0.3520044247516016,3.796875
B4_random,6,20,6,0.3690011369777066,5.6953125
B4_random,6,21,1,0.17250356980194925,0.75
B4_random,6,21,2,0.3403534458560269,1.125
B4_random,6,21,3,0.3403534458560269,1.6875
B4_random,6,21,4,0.3403534458560269,2.53125
B4_random,6,21,5,0.3403534458560269,3.796875
B4_random,6,21,6,0.34321868047792314,5.6953125
B4_random,6,22,1,0.16781517175860927,0.75
B4_random,6,22,2,0.3355081951963907,1.125
B4_random,6,22,3,0.3355081951963907,1.6875
B4_random,6,22,4,0.3355081951963907,2.53125
B4_random,6,22,5,0.3355081951963907,3.796875
B4_random,6,22,6,0.3355081951963907,5.6953125
B4_random,6,23,1,0.16982938558163696,0.75
B4_random,6,23,2,0.3373022125835976,1.125
B4_random,6,23,3,0.3373022125835976,1.6875
B4_random,6,23,4,0.3373022125835976,2.53125
B4_random,6,23,5,0.3373022125835976,3.796875
B4_random,6,23,6,0.3818052190257656,5.6953125
B4_random,6,24,1,0.17091985997956527,0.75
B4_random,6,24,2,0.3384635391925737,1.125
B4_random,6,24,3,0.3384635391925737,1.6875
B4_random,6,24,4,0.3384635391925737,2.53125
B4_random,6,24,5,0.3384635391925737,3.796875
B4_random,6,24,6,0.3480606881146925,5.6953125
B5_shuffled,6,1,1,0.17009602194787377,0.75
B5_shuffled,6,1,2,0.3388203017832646,1.125
B5_shuffled,6,1,3,0.3388203017832646,1.6875
B5_shuffled,6,1,4,0.3388203017832646,2.53125
B5_shuffled,6,1,5,0.3388203017832646,3.796875
B5_shuffled,6,1,6,0.34293552812071315,5.6953125
B5_shuffled,6,2,1,0.16872427983539096,0.75
B5_shuffled,6,2,2,0.3374485596707819,1.125
B5_shuffled,6,2,3,0.3374485596707819,1.6875
B5_shuffled,6,2,4,0.3374485596707819,2.53125
B5_shuffled,6,2,5,0.3374485596707819,3.796875
B5_shuffled,6,2,6,0.3374485596707819,5.6953125
B5_shuffled,6,3,1,0.17421124828532242,0.75
B5_shuffled,6,3,2,0.34293552812071326,1.125
B5_shuffled,6,3,3,0.34293552812071326,1.6875
B5_shuffled,6,3,4,0.34293552812071326,2.53125
B5_shuffled,6,3,5,0.35253772290809315,3.796875
B5_shuffled,6,3,6,0.3566529492455417,5.6953125
B5_shuffled,6,4,1,0.1742112482853223,0.75
B5_shuffled,6,4,2,0.34293552812071315,1.125
B5_shuffled,6,4,3,0.34293552812071315,1.6875
B5_shuffled,6,4,4,0.34293552812071315,2.53125
B5_shuffled,6,4,5,0.35116598079561023,3.796875
B5_shuffled,6,4,6,0.35116598079561023,5.6953125
B5_shuffled,6,5,1,0.1742112482853223,0.75
B5_shuffled,6,5,2,0.34293552812071326,1.125
B5_shuffled,6,5,3,0.34293552812071326,1.6875
B5_shuffled,6,5,4,0.34293552812071326,2.53125
B5_shuffled,6,5,5,0.35253772290809327,3.796875
B5_shuffled,6,5,6,0.3566529492455417,5.6953125
B5_shuffled,6,6,1,0.1742112482853223,0.75
B5_shuffled,6,6,2,0.34293552812071315,1.125
B5_shuffled,6,6,3,0.34293552812071315,1.6875
B5_shuffled,6,6,4,0.34293552812071315,2.53125
B5_shuffled,6,6,5,0.3662551440329216,3.796875
B5_shuffled,6,6,6,0.41975308641975273,5.6953125
B5_shuffled,6,7,1,0.17421124828532236,0.75
B5_shuffled,6,7,2,0.3484224965706447,1.125
B5_shuffled,6,7,3,0.3484224965706447,1.6875
B5_shuffled,6,7,4,0.3484224965706447,2.53125
B5_shuffled,6,7,5,0.36625514403292175,3.796875
B5_shuffled,6,7,6,0.3703703703703702,5.6953125
B5_shuffled,6,8,1,0.1742112482853223,0.75
B5_shuffled,6,8,2,0.34293552812071315,1.125
B5_shuffled,6,8,3,0.34293552812071315,1.6875
B5_shuffled,6,8,4,0.34293552812071315,2.53125
B5_shuffled,6,8,5,0.35253772290809304,3.796875
B5_shuffled,6,8,6,0.3566529492455415,5.6953125
B5_shuffled,6,9,1,0.22359396433470508,0.75
B5_shuffled,6,9,2,0.39368998628257884,1.125
B5_shuffled,6,9,3,0.4526748971193415,1.6875
B5_shuffled,6,9,4,0.4526748971193415,2.53125
B5_shuffled,6,9,5,0.4526748971193415,3.796875
B5_shuffled,6,9,6,0.474622770919067,5.6953125
B5_shuffled,6,10,1,0.17421124828532242,0.75
B5_shuffled,6,10,2,0.3429355281207134,1.125
B5_shuffled,6,10,3,0.3429355281207134,1.6875
B5_shuffled,6,10,4,0.3429355281207134,2.53125
B5_shuffled,6,10,5,0.35116598079561046,3.796875
B5_shuffled,6,10,6,0.35116598079561046,5.6953125
B5_shuffled,6,11,1,0.16872427983539098,0.75
B5_shuffled,6,11,2,0.3374485596707819,1.125
B5_shuffled,6,11,3,0.3374485596707819,1.6875
B5_shuffled,6,11,4,0.3374485596707819,2.53125
B5_shuffled,6,11,5,0.3374485596707819,3.796875
B5_shuffled,6,11,6,0.3374485596707819,5.6953125
B5_shuffled,6,12,1,0.17009602194787377,0.75
B5_shuffled,6,12,2,0.3388203017832647,1.125
B5_shuffled,6,12,3,0.3388203017832647,1.6875
B5_shuffled,6,12,4,0.3388203017832647,2.53125
B5_shuffled,6,12,5,0.3388203017832647,3.796875
B5_shuffled,6,12,6,0.3566529492455418,5.6953125
B5_shuffled,6,13,1,0.17009602194787365,0.75
B5_shuffled,6,13,2,0.33882030178326455,1.125
B5_shuffled,6,13,3,0.33882030178326455,1.6875
B5_shuffled,6,13,4,0.33882030178326455,2.53125
B5_shuffled,6,13,5,0.33882030178326455,3.796875
B5_shuffled,6,13,6,0.3429355281207131,5.6953125
B5_shuffled,6,14,1,0.17009602194787365,0.75
B5_shuffled,6,14,2,0.3388203017832645,1.125
B5_shuffled,6,14,3,0.3388203017832645,1.6875
B5_shuffled,6,14,4,0.3388203017832645,2.53125
B5_shuffled,6,14,5,0.3388203017832645,3.796875
B5_shuffled,6,14,6,0.34293552812071304,5.6953125
B5_shuffled,6,15,1,0.17009602194787382,0.75
B5_shuffled,6,15,2,0.33882030178326467,1.125
B5_shuffled,6,15,3,0.33882030178326467,1.6875
B5_shuffled,6,15,4,0.33882030178326467,2.53125
B5_shuffled,6,15,5,0.33882030178326467,3.796875
B5_shuffled,6,15,6,0.3429355281207132,5.6953125
B5_shuffled,6,16,1,0.16872427983539084,0.75
B5_shuffled,6,16,2,0.3374485596707817,1.125
B5_shuffled,6,16,3,0.3374485596707817,1.6875
B5_shuffled,6,16,4,0.3374485596707817,2.53125
B5_shuffled,6,16,5,0.3374485596707817,3.796875
B5_shuffled,6,16,6,0.3374485596707817,5.6953125
B5_shuffled,6,17,1,0.16872427983539098,0.75
B5_shuffled,6,17,2,0.3367626886145405,1.125
B5_shuffled,6,17,3,0.3367626886145405,1.6875
B5_shuffled,6,17,4,0.3367626886145405,2.53125
B5_shuffled,6,17,5,0.3367626886145405,3.796875
B5_shuffled,6,17,6,0.3367626886145405,5.6953125
B5_shuffled,6,18,1,0.17009602194787382,0.75
B5_shuffled,6,18,2,0.3401920438957475,1.125
B5_shuffled,6,18,3,0.3401920438957475,1.6875
B5_shuffled,6,18,4,0.3401920438957475,2.53125
B5_shuffled,6,18,5,0.3401920438957475,3.796875
B5_shuffled,6,18,6,0.34842249657064467,5.6953125
B5_shuffled,6,19,1,0.18655692729766793,0.75
B5_shuffled,6,19,2,0.3552812071330589,1.125
B5_shuffled,6,19,3,0.3552812071330589,1.6875
B5_shuffled,6,19,4,0.3758573388203016,2.53125
B5_shuffled,6,19,5,0.3758573388203016,3.796875
B5_shuffled,6,19,6,0.3758573388203016,5.6953125
B5_shuffled,6,20,1,0.22359396433470502,0.75
B5_shuffled,6,20,2,0.392318244170096,1.125
B5_shuffled,6,20,3,0.44993141289437577,1.6875
B5_shuffled,6,20,4,0.44993141289437577,2.53125
B5_shuffled,6,20,5,0.44993141289437577,3.796875
B5_shuffled,6,20,6,0.44993141289437577,5.6953125
B5_shuffled,6,21,1,0.18655692729766793,0.75
B5_shuffled,6,21,2,0.35528120713305883,1.125
B5_shuffled,6,21,3,0.35528120713305883,1.6875
B5_shuffled,6,21,4,0.37722908093278434,2.53125
B5_shuffled,6,21,5,0.37722908093278434,3.796875
B5_shuffled,6,21,6,0.381344307270233,5.6953125
B5_shuffled,6,22,1,0.16872427983539093,0.75
B5_shuffled,6,22,2,0.33676268861454045,1.125
B5_shuffled,6,22,3,0.33676268861454045,1.6875
B5_shuffled,6,22,4,0.33676268861454045,2.53125
B5_shuffled,6,22,5,0.33676268861454045,3.796875
B5_shuffled,6,22,6,0.33676268861454045,5.6953125
B5_shuffled,6,23,1,0.22359396433470505,0.75
B5_shuffled,6,23,2,0.392318244170096,1.125
B5_shuffled,6,23,3,0.4499314128943759,1.6875
B5_shuffled,6,23,4,0.4499314128943759,2.53125
B5_shuffled,6,23,5,0.4499314128943759,3.796875
B5_shuffled,6,23,6,0.4499314128943759,5.6953125
B5_shuffled,6,24,1,0.18655692729766793,0.75
B5_shuffled,6,24,2,0.3552812071330588,1.125
B5_shuffled,6,24,3,0.3552812071330588,1.6875
B5_shuffled,6,24,4,0.3758573388203015,2.53125
B5_shuffled,6,24,5,0.3758573388203015,3.796875
B5_shuffled,6,24,6,0.3758573388203015,5.6953125
B6_center_anchored,6,1,1,0.16872427983539096,0.75
B6_center_anchored,6,1,2,0.3374485596707818,1.125
B6_center_anchored,6,1,3,0.3374485596707818,1.6875
B6_center_anchored,6,1,4,0.3374485596707818,2.53125
B6_center_anchored,6,1,5,0.3374485596707818,3.796875
B6_center_anchored,6,1,6,0.3374485596707818,5.6953125
B6_center_anchored,6,2,1,0.17009602194787377,0.75
B6_center_anchored,6,2,2,0.3401920438957474,1.125
B6_center_anchored,6,2,3,0.3401920438957474,1.6875
B6_center_anchored,6,2,4,0.3401920438957474,2.53125
B6_center_anchored,6,2,5,0.3401920438957474,3.796875
B6_center_anchored,6,2,6,0.3484224965706445,5.6953125
B6_center_anchored,6,3,1,0.18655692729766804,0.75
B6_center_anchored,6,3,2,0.3566529492455418,1.125
B6_center_anchored,6,3,3,0.3566529492455418,1.6875
B6_center_anchored,6,3,4,0.3786008230452675,2.53125
B6_center_anchored,6,3,5,0.3786008230452675,3.796875
B6_center_anchored,6,3,6,0.3923182441700959,5.6953125
B6_center_anchored,6,4,1,0.17009602194787382,0.75
B6_center_anchored,6,4,2,0.3401920438957476,1.125
B6_center_anchored,6,4,3,0.3401920438957476,1.6875
B6_center_anchored,6,4,4,0.3401920438957476,2.53125
B6_center_anchored,6,4,5,0.3401920438957476,3.796875
B6_center_anchored,6,4,6,0.35939643347050726,5.6953125
B6_center_anchored,6,5,1,0.16872427983539096,0.75
B6_center_anchored,6,5,2,0.3374485596707818,1.125
B6_center_anchored,6,5,3,0.3374485596707818,1.6875
B6_center_anchored,6,5,4,0.3374485596707818,2.53125
B6_center_anchored,6,5,5,0.3374485596707818,3.796875
B6_center_anchored,6,5,6,0.3374485596707818,5.6953125
B6_center_anchored,6,6,1,0.1700960219478737,0.75
B6_center_anchored,6,6,2,0.3388203017832647,1.125
B6_center_anchored,6,6,3,0.3388203017832647,1.6875
B6_center_anchored,6,6,4,0.3388203017832647,2.53125
B6_center_anchored,6,6,5,0.3388203017832647,3.796875
B6_center_anchored,6,6,6,0.34293552812071326,5.6953125
B6_center_anchored,6,7,1,0.17009602194787382,0.75
B6_center_anchored,6,7,2,0.3401920438957476,1.125
B6_center_anchored,6,7,3,0.3401920438957476,1.6875
B6_center_anchored,6,7,4,0.3401920438957476,2.53125
B6_center_anchored,6,7,5,0.3401920438957476,3.796875
B6_center_anchored,6,7,6,0.3484224965706446,5.6953125
B6_center_anchored,6,8,1,0.18655692729766804,0.75
B6_center_anchored,6,8,2,0.3552812071330589,1.125
B6_center_anchored,6,8,3,0.3552812071330589,1.6875
B6_center_anchored,6,8,4,0.37722908093278457,2.53125
B6_center_anchored,6,8,5,0.37722908093278457,3.796875
B6_center_anchored,6,8,6,0.38134430727023316,5.6953125
B6_center_anchored,6,9,1,0.1742112482853222,0.75
B6_center_anchored,6,9,2,0.344307270233196,1.125
B6_center_anchored,6,9,3,0.344307270233196,1.6875
B6_center_anchored,6,9,4,0.344307270233196,2.53125
B6_center_anchored,6,9,5,0.3923182441700957,3.796875
B6_center_anchored,6,9,6,0.44170096021947824,5.6953125
B6_center_anchored,6,10,1,0.17421124828532236,0.75
B6_center_anchored,6,10,2,0.3429355281207134,1.125
B6_center_anchored,6,10,3,0.3429355281207134,1.6875
B6_center_anchored,6,10,4,0.3429355281207134,2.53125
B6_center_anchored,6,10,5,0.35116598079561034,3.796875
B6_center_anchored,6,10,6,0.35116598079561034,5.6953125
B6_center_anchored,6,11,1,0.16872427983539096,0.75
B6_center_anchored,6,11,2,0.33744855967078186,1.125
B6_center_anchored,6,11,3,0.33744855967078186,1.6875
B6_center_anchored,6,11,4,0.33744855967078186,2.53125
B6_center_anchored,6,11,5,0.33744855967078186,3.796875
B6_center_anchored,6,11,6,0.33744855967078186,5.6953125
B6_center_anchored,6,12,1,0.1742112482853222,0.75
B6_center_anchored,6,12,2,0.344307270233196,1.125
B6_center_anchored,6,12,3,0.344307270233196,1.6875
B6_center_anchored,6,12,4,0.344307270233196,2.53125
B6_center_anchored,6,12,5,0.3525377229080931,3.796875
B6_center_anchored,6,12,6,0.40054869684499295,5.6953125
B6_center_anchored,6,13,1,0.16872427983539096,0.75
B6_center_anchored,6,13,2,0.3374485596707818,1.125
B6_center_anchored,6,13,3,0.3374485596707818,1.6875
B6_center_anchored,6,13,4,0.3374485596707818,2.53125
B6_center_anchored,6,13,5,0.3374485596707818,3.796875
B6_center_anchored,6,13,6,0.3374485596707818,5.6953125
B6_center_anchored,6,14,1,0.1687242798353909,0.75
B6_center_anchored,6,14,2,0.33744855967078174,1.125
B6_center_anchored,6,14,3,0.33744855967078174,1.6875
B6_center_anchored,6,14,4,0.33744855967078174,2.53125
B6_center_anchored,6,14,5,0.33744855967078174,3.796875
B6_center_anchored,6,14,6,0.33744855967078174,5.6953125
B6_center_anchored,6,15,1,0.17009602194787365,0.75
B6_center_anchored,6,15,2,0.3388203017832646,1.125
B6_center_anchored,6,15,3,0.3388203017832646,1.6875
B6_center_anchored,6,15,4,0.3388203017832646,2.53125
B6_center_anchored,6,15,5,0.3388203017832646,3.796875
B6_center_anchored,6,15,6,0.3484224965706445,5.6953125
B6_center_anchored,6,16,1,0.18655692729766804,0.75
B6_center_anchored,6,16,2,0.3566529492455417,1.125
B6_center_anchored,6,16,3,0.3566529492455417,1.6875
B6_center_anchored,6,16,4,0.382716049382716,2.53125
B6_center_anchored,6,16,5,0.39094650205761305,3.796875
B6_center_anchored,6,16,6,0.3950617283950616,5.6953125
B6_center_anchored,6,17,1,0.1742112482853223,0.75
B6_center_anchored,6,17,2,0.3443072702331961,1.125
B6_center_anchored,6,17,3,0.3443072702331961,1.6875
B6_center_anchored,6,17,4,0.3443072702331961,2.53125
B6_center_anchored,6,17,5,0.36762688614540456,3.796875
B6_center_anchored,6,17,6,0.38683127572016435,5.6953125
B6_center_anchored,6,18,1,0.17421124828532242,0.75
B6_center_anchored,6,18,2,0.34293552812071326,1.125
B6_center_anchored,6,18,3,0.34293552812071326,1.6875
B6_center_anchored,6,18,4,0.34293552812071326,2.53125
B6_center_anchored,6,18,5,0.3525377229080932,3.796875
B6_center_anchored,6,18,6,0.35665294924554175,5.6953125
B6_center_anchored,6,19,1,0.17421124828532236,0.75
B6_center_anchored,6,19,2,0.3443072702331962,1.125
B6_center_anchored,6,19,3,0.3443072702331962,1.6875
B6_center_anchored,6,19,4,0.3443072702331962,2.53125
B6_center_anchored,6,19,5,0.3539094650205761,3.796875
B6_center_anchored,6,19,6,0.40603566529492446,5.6953125
B6_center_anchored,6,20,1,0.17009602194787365,0.75
B6_center_anchored,6,20,2,0.33882030178326455,1.125
B6_center_anchored,6,20,3,0.33882030178326455,1.6875
B6_center_anchored,6,20,4,0.33882030178326455,2.53125
B6_center_anchored,6,20,5,0.33882030178326455,3.796875
B6_center_anchored,6,20,6,0.34842249657064445,5.6953125
B6_center_anchored,6,21,1,0.17009602194787377,0.75
B6_center_anchored,6,21,2,0.3388203017832647,1.125
B6_center_anchored,6,21,3,0.3388203017832647,1.6875
B6_center_anchored,6,21,4,0.3388203017832647,2.53125
B6_center_anchored,6,21,5,0.3388203017832647,3.796875
B6_center_anchored,6,21,6,0.34293552812071315,5.6953125
B6_center_anchored,6,22,1,0.17009602194787382,0.75
B6_center_anchored,6,22,2,0.33882030178326467,1.125
B6_center_anchored,6,22,3,0.33882030178326467,1.6875
B6_center_anchored,6,22,4,0.33882030178326467,2.53125
B6_center_anchored,6,22,5,0.33882030178326467,3.796875
B6_center_anchored,6,22,6,0.3429355281207132,5.6953125
B6_center_anchored,6,23,1,0.16872427983539096,0.75
B6_center_anchored,6,23,2,0.3374485596707818,1.125
B6_center_anchored,6,23,3,0.3374485596707818,1.6875
B6_center_anchored,6,23,4,0.3374485596707818,2.53125
B6_center_anchored,6,23,5,0.3374485596707818,3.796875
B6_center_anchored,6,23,6,0.3374485596707818,5.6953125
B6_center_anchored,6,24,1,0.16872427983539096,0.75
B6_center_anchored,6,24,2,0.3374485596707818,1.125
B6_center_anchored,6,24,3,0.3374485596707818,1.6875
B6_center_anchored,6,24,4,0.3374485596707818,2.53125
B6_center_anchored,6,24,5,0.3374485596707818,3.796875
B6_center_anchored,6,24,6,0.3374485596707818,5.6953125
B1_constant,7,0,1,0.5,4.5
B1_constant,7,0,2,1.0,6.75
B1_constant,7,0,3,1.0,10.125
B1_constant,7,0,4,1.0,15.1875
B1_constant,7,0,5,1.0,22.78125
B1_constant,7,0,6,1.0,34.171875
B1_constant,7,0,7,1.0,51.2578125
B2_central,7,0,1,0.5,4.5
B2_central,7,0,2,1.0,6.75
B2_central,7,0,3,1.0,10.125
B2_central,7,0,4,1.0,15.1875
B2_central,7,0,5,1.0,22.78125
B2_central,7,0,6,1.0,34.171875
B2_central,7,0,7,1.0,51.2578125
