model,rho,depth,is_cantor,attack,delta,eps,pid,safe,eta,fitted_C_rms,C_mean,C_rms,C95,C_max,m_min,m_mean,m_std,m_q05,m_q95
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,288a3dfeffedf427,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,2b5a55d1cc0067b2,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,2d2c5781c810e5ad,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,36e26290ffdc487c,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,3991f39ca9af3d98,0.008000000000000007,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,41cbf566cb043949,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,4ab9fb541f3f6c30,1.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,4abdfd3d1917cd04,0.00952380952380949,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,4b8d3c3c6c10deb8,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,4da5a7ea784f8c6d,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,587a815c09452a66,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,727d42f9caba144c,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,73d8c52a89607f1f,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,7ce1504cbdb83e1d,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,7d81fec0c0ad5cfb,1.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,853a8e6b978dc0e5,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,8a4b5dc09550b348,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,8d83ab85999515ac,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,8da22a2bb27cf9cd,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,9022e3c16577eb94,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,936e0b8c6301c7d8,0.008000000000000007,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,944896031f0e373c,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,970c85fa32c52429,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,9d7c1f1cdad027ed,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,9f69978661a5c493,1.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,a9e716a840f16125,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,af2542aaf2cec400,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,b78b59e2a3c0adcb,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,bc3418728d141792,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,bf18d1ffdde86090,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,d07c4fcb537efb5a,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,d309edf9243881a9,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,d5ea8284b8ff154f,0.008695652173912993,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,e4fcc40e432a1de9,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,e689c20cf634f61b,1.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,ed57017341d74a76,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,fb80856fbb14e104,0.33333333333333337,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,fc477c545737032a,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.4,2,False,authority_test,2.0,2.0,fec02ca49d763c26,0.0,0.13717837550824058,0.02018317225621293,0.010459590813811526,0.016742903940414933,0.03359856503864821,0.039560239784413406,-8.01217269897461,-0.6992288827896118,1.4775716066360474,-5.265285778045654,0.1956564426422119
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,0050cc7876e55913,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,005781a48b483502,0.02564102564102566,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,02e457941f8b4c86,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,0b7dac16eea5116b,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,10130194674cbf8b,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,1d701acfc6c6d4fa,0.010638297872340385,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,1df1518943bb0a9e,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,1edc5f328c1371c5,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,20ca69931a7f3f69,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,22971b5f73ffc4ed,0.008620689655172376,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,244dcd310f4f3355,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,288a3dfeffedf427,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,2b5a55d1cc0067b2,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,2d2c5781c810e5ad,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,36e26290ffdc487c,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,3991f39ca9af3d98,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,41cbf566cb043949,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,4ab9fb541f3f6c30,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,4abdfd3d1917cd04,0.008264462809917328,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,4b8d3c3c6c10deb8,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,4da5a7ea784f8c6d,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,587a815c09452a66,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,727d42f9caba144c,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,73d8c52a89607f1f,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,7ce1504cbdb83e1d,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,7d81fec0c0ad5cfb,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,853a8e6b978dc0e5,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,8a4b5dc09550b348,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,8d83ab85999515ac,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,8da22a2bb27cf9cd,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,9022e3c16577eb94,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,936e0b8c6301c7d8,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,944896031f0e373c,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,970c85fa32c52429,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,9d7c1f1cdad027ed,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,9f69978661a5c493,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,a9e716a840f16125,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,af2542aaf2cec400,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,b78b59e2a3c0adcb,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,bc3418728d141792,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,bf18d1ffdde86090,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,d07c4fcb537efb5a,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,d309edf9243881a9,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,d5ea8284b8ff154f,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,e4fcc40e432a1de9,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,e689c20cf634f61b,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,ed57017341d74a76,1.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,fb80856fbb14e104,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,fc477c545737032a,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,0.0,fec02ca49d763c26,0.0,0.41617340558523297,0.019855148345022146,0.01133261084372727,0.011851764281270405,0.014874112598064,0.016118897701277023,-7.5436553955078125,-0.1942340362817049,1.4929264783859253,-4.796768093109131,0.7519021153450012
qwen2.5-0.5b-instruct,0.24,5,False,authority_test,0.0,2.0,0050cc7876e55913,0.0,0.41617340558523297,0.019855148345022146,0.011174527299209825,0.01163088799757247,0.013542526241546338,0.01525341294491751,-8.01217269897461,-0.7067553520202636,1.4742806196212768,-5.265285778045654,0.17199042737483977
