control,n,h0,A,omega,alpha,R_cantor,R_ctrl_mean,R_ctrl_sd,delta,pct_rank
G5_shuffled,4,0.98,0.5,1.0,0.8,0.8848333333333334,0.9029577777777777,0.03486536220206926,-0.018124444444444388,58.333333333333336
G5_shuffled,5,0.98,0.5,1.0,0.8,0.8849666666666667,0.8979311111111113,0.03255362441149053,-0.012964444444444667,66.66666666666667
G5_shuffled,6,0.98,0.5,1.0,0.8,0.8854333333333333,0.9002577777777779,0.031118783591417107,-0.01482444444444464,60.0
G5_shuffled,7,0.98,0.5,1.0,0.8,0.8860333333333333,0.8958644444444446,0.02737573796949046,-0.009831111111111235,68.33333333333333
G5_shuffled,8,0.98,0.5,1.0,0.8,0.8955666666666667,0.9218111111111111,0.029956440065616145,-0.026244444444444404,36.666666666666664
G5_shuffled,1,0.02,0.5,4.0,0.8,0.9831666666666667,0.9831666666666666,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.02,0.5,4.0,0.8,0.9395000000000001,0.9472333333333334,0.00963327566303377,-0.007733333333333259,30.0
G5_shuffled,3,0.02,0.5,4.0,0.8,0.9437666666666666,0.9521022222222221,0.008745082617518767,-0.00833555555555543,25.0
G5_shuffled,4,0.02,0.5,4.0,0.8,0.9427666666666668,0.952628888888889,0.008697891290370657,-0.009862222222222217,20.0
G5_shuffled,5,0.02,0.5,4.0,0.8,0.9421666666666667,0.9467955555555555,0.009596961258102872,-0.004628888888888794,56.666666666666664
G5_shuffled,6,0.02,0.5,4.0,0.8,0.9419000000000001,0.9487066666666667,0.009749118832369553,-0.0068066666666666276,36.666666666666664
G5_shuffled,7,0.02,0.5,4.0,0.8,0.9417666666666666,0.9441177777777777,0.008056123695119132,-0.0023511111111110816,56.666666666666664
G5_shuffled,8,0.02,0.5,4.0,0.8,0.9419000000000001,0.9476200000000001,0.008288225503226684,-0.005720000000000058,40.0
G5_shuffled,1,0.06,0.5,4.0,0.8,0.9847,0.9847,0.0,0.0,50.0
G5_shuffled,2,0.06,0.5,4.0,0.8,0.9395000000000001,0.9430666666666666,0.008111649066294257,-0.003566666666666496,41.666666666666664
G5_shuffled,3,0.06,0.5,4.0,0.8,0.9437666666666666,0.9544933333333332,0.009889664871185883,-0.010726666666666551,21.666666666666668
G5_shuffled,4,0.06,0.5,4.0,0.8,0.9427666666666668,0.9539977777777778,0.010425517374018594,-0.01123111111111108,23.333333333333332
G5_shuffled,5,0.06,0.5,4.0,0.8,0.9421666666666667,0.9547000000000001,0.009205046092400537,-0.012533333333333396,15.0
G5_shuffled,6,0.06,0.5,4.0,0.8,0.9419000000000001,0.9522844444444446,0.009776767885847661,-0.01038444444444453,26.666666666666668
G5_shuffled,7,0.06,0.5,4.0,0.8,0.9417666666666666,0.94882,0.009622155150058674,-0.007053333333333356,43.333333333333336
G5_shuffled,8,0.06,0.5,4.0,0.8,0.9421666666666667,0.9528266666666668,0.009433052674432644,-0.010660000000000114,30.0
G5_shuffled,1,0.1,0.5,4.0,0.8,0.9861666666666667,0.9861666666666667,0.0,0.0,50.0
G5_shuffled,2,0.1,0.5,4.0,0.8,0.9783666666666666,0.9739466666666666,0.006867082902237781,0.0044199999999999795,65.0
G5_shuffled,3,0.1,0.5,4.0,0.8,0.9437666666666666,0.9616577777777776,0.011404596550411176,-0.01789111111111097,13.333333333333334
G5_shuffled,4,0.1,0.5,4.0,0.8,0.9427666666666668,0.9551955555555556,0.010238275168032314,-0.012428888888888823,8.333333333333334
G5_shuffled,5,0.1,0.5,4.0,0.8,0.9435,0.9591222222222222,0.009815607765746514,-0.015622222222222204,0.0
G5_shuffled,6,0.1,0.5,4.0,0.8,0.9433,0.9546177777777779,0.010913279665268488,-0.011317777777777871,23.333333333333332
G5_shuffled,7,0.1,0.5,4.0,0.8,0.9425666666666667,0.9554866666666666,0.010425262568245372,-0.012919999999999932,6.666666666666667
G5_shuffled,8,0.1,0.5,4.0,0.8,0.9433,0.9568200000000001,0.009838191280049157,-0.013520000000000088,16.666666666666668
G5_shuffled,1,0.14,0.5,4.0,0.8,0.9877,0.9877,0.0,0.0,50.0
G5_shuffled,2,0.14,0.5,4.0,0.8,0.9836333333333334,0.9778644444444444,0.007711418280896048,0.0057688888888889345,68.33333333333333
G5_shuffled,3,0.14,0.5,4.0,0.8,0.9777,0.9729711111111111,0.0040603845705538665,0.004728888888888894,80.0
G5_shuffled,4,0.14,0.5,4.0,0.8,0.9726333333333333,0.9654466666666667,0.009947592943219206,0.0071866666666666745,90.0
G5_shuffled,5,0.14,0.5,4.0,0.8,0.9477666666666666,0.9674666666666667,0.006926095913117386,-0.01970000000000005,5.0
G5_shuffled,6,0.14,0.5,4.0,0.8,0.9468333333333334,0.9667422222222223,0.006712017776414692,-0.019908888888888865,3.3333333333333335
G5_shuffled,7,0.14,0.5,4.0,0.8,0.9465666666666668,0.9643400000000001,0.00894255142862705,-0.017773333333333308,10.0
G5_shuffled,8,0.14,0.5,4.0,0.8,0.9467,0.9612511111111112,0.010230821636923336,-0.014551111111111181,15.0
G5_shuffled,1,0.18,0.5,4.0,0.8,0.9893666666666667,0.9893666666666666,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.18,0.5,4.0,0.8,0.9880333333333334,0.9829666666666668,0.007287842182577835,0.005066666666666664,66.66666666666667
G5_shuffled,3,0.18,0.5,4.0,0.8,0.9829666666666667,0.9764466666666667,0.0035227296974182716,0.00651999999999997,90.0
G5_shuffled,4,0.18,0.5,4.0,0.8,0.9795,0.975628888888889,0.0023166188423630807,0.0038711111111110474,96.66666666666667
G5_shuffled,5,0.18,0.5,4.0,0.8,0.9771666666666667,0.974648888888889,0.0014534074992499642,0.00251777777777773,93.33333333333333
G5_shuffled,6,0.18,0.5,4.0,0.8,0.9757,0.9740266666666666,0.0012456637431182986,0.0016733333333334155,86.66666666666667
G5_shuffled,7,0.18,0.5,4.0,0.8,0.9748333333333333,0.9736777777777779,0.0009236498205813719,0.0011555555555554653,86.66666666666667
G5_shuffled,8,0.18,0.5,4.0,0.8,0.9745666666666667,0.9739888888888889,0.0011455505572355064,0.0005777777777777882,63.333333333333336
G5_shuffled,1,0.22,0.5,4.0,0.8,0.9911666666666666,0.9911666666666669,2.2584051416334807e-16,-2.220446049250313e-16,50.0
G5_shuffled,2,0.22,0.5,4.0,0.8,0.9911666666666666,0.9873266666666667,0.005965972476152324,0.0038399999999999546,65.0
G5_shuffled,3,0.22,0.5,4.0,0.8,0.9871,0.9824555555555555,0.0036773859336812036,0.004644444444444451,86.66666666666667
G5_shuffled,4,0.22,0.5,4.0,0.8,0.9843,0.9816911111111111,0.0021721845446556537,0.002608888888888883,86.66666666666667
G5_shuffled,5,0.22,0.5,4.0,0.8,0.9823000000000001,0.9792599999999999,0.0011559739884915304,0.0030400000000001537,100.0
G5_shuffled,6,0.22,0.5,4.0,0.8,0.9811666666666667,0.9795,0.0012910538034379944,0.0016666666666667052,90.0
G5_shuffled,7,0.22,0.5,4.0,0.8,0.9803666666666667,0.9794355555555554,0.0009128261589284583,0.0009311111111113268,80.0
G5_shuffled,8,0.22,0.5,4.0,0.8,0.9803,0.9791533333333333,0.0009770390800703562,0.0011466666666666292,83.33333333333333
G5_shuffled,1,0.26,0.5,4.0,0.8,0.9932333333333333,0.9932333333333331,2.2584051416334807e-16,2.220446049250313e-16,50.0
G5_shuffled,2,0.26,0.5,4.0,0.8,0.9932333333333333,0.9918333333333332,0.0031840117830313802,0.0014000000000000679,58.333333333333336
G5_shuffled,3,0.26,0.5,4.0,0.8,0.9909666666666667,0.9881044444444443,0.0031121530822168677,0.0028622222222223215,73.33333333333333
G5_shuffled,4,0.26,0.5,4.0,0.8,0.9889666666666667,0.9862222222222223,0.0018600937918373263,0.0027444444444443272,88.33333333333333
G5_shuffled,5,0.26,0.5,4.0,0.8,0.9876333333333334,0.9859311111111111,0.001122494940497811,0.0017022222222222716,93.33333333333333
G5_shuffled,6,0.26,0.5,4.0,0.8,0.9867666666666667,0.9856044444444444,0.0008520758215202524,0.0011622222222222867,90.0
G5_shuffled,7,0.26,0.5,4.0,0.8,0.9863666666666667,0.9852933333333334,0.0006817489341358912,0.0010733333333333706,86.66666666666667
G5_shuffled,8,0.26,0.5,4.0,0.8,0.9864333333333334,0.9854066666666667,0.0007652610803332285,0.0010266666666667312,83.33333333333333
G5_shuffled,1,0.3,0.5,4.0,0.8,0.9959,0.9958999999999999,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.3,0.5,4.0,0.8,0.9959,0.9943977777777777,0.0017472240343782987,0.0015022222222222936,71.66666666666667
G5_shuffled,3,0.3,0.5,4.0,0.8,0.9959,0.9938199999999999,0.0017273459809578225,0.002080000000000082,80.0
G5_shuffled,4,0.3,0.5,4.0,0.8,0.9947666666666667,0.9929044444444446,0.0008990302708150026,0.0018622222222220985,93.33333333333333
G5_shuffled,5,0.3,0.5,4.0,0.8,0.9940333333333334,0.9929644444444445,0.0006483656631914456,0.001068888888888897,93.33333333333333
G5_shuffled,6,0.3,0.5,4.0,0.8,0.9935666666666667,0.9928066666666667,0.0005526945488855997,0.0007599999999999829,81.66666666666667
G5_shuffled,7,0.3,0.5,4.0,0.8,0.9931666666666668,0.9926088888888889,0.0002478927795247377,0.0005577777777778792,98.33333333333333
G5_shuffled,8,0.3,0.5,4.0,0.8,0.9931,0.9926511111111113,0.000358769003617361,0.00044888888888872103,90.0
G5_shuffled,1,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,2,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,3,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,4,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,5,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,6,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,7,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,8,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G5_shuffled,1,0.7,0.5,4.0,0.8,0.9644333333333334,0.9644333333333333,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.7,0.5,4.0,0.8,0.9656333333333333,0.9808200000000001,0.013507385804231956,-0.015186666666666793,21.666666666666668
G5_shuffled,3,0.7,0.5,4.0,0.8,0.9699666666666666,0.9812000000000001,0.011425370036010638,-0.011233333333333428,25.0
G5_shuffled,4,0.7,0.5,4.0,0.8,0.9689666666666666,0.9817377777777778,0.011739544898831151,-0.012771111111111177,23.333333333333332
G5_shuffled,5,0.7,0.5,4.0,0.8,0.9696333333333335,0.986288888888889,0.010368713377929998,-0.016655555555555535,16.666666666666668
G5_shuffled,6,0.7,0.5,4.0,0.8,0.9701000000000001,0.985311111111111,0.010272159798313767,-0.015211111111110953,11.666666666666666
G5_shuffled,7,0.7,0.5,4.0,0.8,0.9703666666666667,0.9835088888888889,0.010477031742108971,-0.013142222222222166,15.0
G5_shuffled,8,0.7,0.5,4.0,0.8,0.9726333333333333,0.9881733333333335,0.00865591463899382,-0.01554000000000011,20.0
G5_shuffled,1,0.74,0.5,4.0,0.8,0.9635,0.9635,0.0,0.0,50.0
G5_shuffled,2,0.74,0.5,4.0,0.8,0.9656333333333333,0.9771533333333334,0.009566839279150844,-0.011520000000000086,20.0
G5_shuffled,3,0.74,0.5,4.0,0.8,0.9699666666666666,0.9793822222222224,0.007286636765422952,-0.009415555555555732,18.333333333333332
G5_shuffled,4,0.74,0.5,4.0,0.8,0.9689666666666666,0.9751822222222224,0.00936107017056205,-0.006215555555555752,43.333333333333336
G5_shuffled,5,0.74,0.5,4.0,0.8,0.9683666666666667,0.973768888888889,0.010030245193724448,-0.005402222222222308,50.0
G5_shuffled,6,0.74,0.5,4.0,0.8,0.9680333333333333,0.9762244444444446,0.010082278118371561,-0.00819111111111126,36.666666666666664
G5_shuffled,7,0.74,0.5,4.0,0.8,0.9679666666666668,0.9787444444444443,0.009008813621159656,-0.010777777777777553,23.333333333333332
G5_shuffled,8,0.74,0.5,4.0,0.8,0.9681,0.9745800000000001,0.008804185699072618,-0.006480000000000152,40.0
G5_shuffled,1,0.78,0.5,4.0,0.8,0.9626333333333333,0.9626333333333332,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.78,0.5,4.0,0.8,0.9656333333333333,0.9698777777777778,0.006105166038913859,-0.004244444444444495,33.333333333333336
G5_shuffled,3,0.78,0.5,4.0,0.8,0.9620333333333334,0.9670822222222223,0.009359011201878285,-0.0050488888888888805,38.333333333333336
G5_shuffled,4,0.78,0.5,4.0,0.8,0.9596333333333333,0.9690044444444443,0.0097968903242581,-0.009371111111110997,33.333333333333336
G5_shuffled,5,0.78,0.5,4.0,0.8,0.9592333333333334,0.9673288888888888,0.009442086971940869,-0.008095555555555412,35.0
G5_shuffled,6,0.78,0.5,4.0,0.8,0.9605,0.9685177777777779,0.00910163866065157,-0.008017777777777901,33.333333333333336
G5_shuffled,7,0.78,0.5,4.0,0.8,0.9603666666666667,0.9673333333333333,0.009357960120908854,-0.0069666666666665655,43.333333333333336
G5_shuffled,8,0.78,0.5,4.0,0.8,0.9621666666666667,0.9707244444444445,0.007943352763725813,-0.008557777777777775,23.333333333333332
G5_shuffled,1,0.82,0.5,4.0,0.8,0.9617666666666668,0.9617666666666668,0.0,0.0,50.0
G5_shuffled,2,0.82,0.5,4.0,0.8,0.9656333333333333,0.9680333333333332,0.003452135770694811,-0.0023999999999998467,33.333333333333336
G5_shuffled,3,0.82,0.5,4.0,0.8,0.9620333333333334,0.96424,0.007573058720939962,-0.002206666666666579,45.0
G5_shuffled,4,0.82,0.5,4.0,0.8,0.9596333333333333,0.9602577777777778,0.007929159209693651,-0.0006244444444444275,66.66666666666667
G5_shuffled,5,0.82,0.5,4.0,0.8,0.9581666666666667,0.9619155555555555,0.008676363864580657,-0.0037488888888888017,48.333333333333336
G5_shuffled,6,0.82,0.5,4.0,0.8,0.9572333333333334,0.9618577777777779,0.008189376977193416,-0.004624444444444542,43.333333333333336
G5_shuffled,7,0.82,0.5,4.0,0.8,0.9569666666666666,0.9610222222222222,0.007749350897713173,-0.00405555555555559,46.666666666666664
G5_shuffled,8,0.82,0.5,4.0,0.8,0.9606333333333333,0.9656755555555555,0.006058172235100364,-0.00504222222222217,26.666666666666668
G5_shuffled,1,0.86,0.5,4.0,0.8,0.9609000000000001,0.9609,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.86,0.5,4.0,0.8,0.9656333333333333,0.9664644444444445,0.001110967040468058,-0.0008311111111111158,31.666666666666668
G5_shuffled,3,0.86,0.5,4.0,0.8,0.9620333333333334,0.9587977777777776,0.008612949945798889,0.003235555555555769,55.0
G5_shuffled,4,0.86,0.5,4.0,0.8,0.9596333333333333,0.9570133333333335,0.00699596271094074,0.0026199999999998447,70.0
G5_shuffled,5,0.86,0.5,4.0,0.8,0.9581666666666667,0.9553,0.007273991878907058,0.002866666666666684,70.0
G5_shuffled,6,0.86,0.5,4.0,0.8,0.9572333333333334,0.9571733333333334,0.008091835912147419,5.999999999994898e-5,56.666666666666664
G5_shuffled,7,0.86,0.5,4.0,0.8,0.9568333333333334,0.9554222222222223,0.007588902632614624,0.0014111111111111407,70.0
G5_shuffled,8,0.86,0.5,4.0,0.8,0.9586333333333333,0.9612044444444445,0.004609325324699302,-0.0025711111111111906,36.666666666666664
G5_shuffled,1,0.9,0.5,4.0,0.8,0.9601000000000001,0.9601000000000002,1.1292025708167404e-16,-1.1102230246251565e-16,50.0
G5_shuffled,2,0.9,0.5,4.0,0.8,0.9656333333333333,0.9651044444444443,0.0009750816188780279,0.0005288888888890231,61.666666666666664
G5_shuffled,3,0.9,0.5,4.0,0.8,0.9620333333333334,0.9534733333333334,0.005805733722907244,0.008560000000000012,85.0
G5_shuffled,4,0.9,0.5,4.0,0.8,0.9596333333333333,0.9499666666666667,0.012376903468299392,0.009666666666666601,76.66666666666667
G5_shuffled,5,0.9,0.5,4.0,0.8,0.9581666666666667,0.9494288888888889,0.011807315523533948,0.008737777777777844,73.33333333333333
G5_shuffled,6,0.9,0.5,4.0,0.8,0.9573,0.9504400000000002,0.010066283771358585,0.006859999999999866,76.66666666666667
G5_shuffled,7,0.9,0.5,4.0,0.8,0.9569,0.9520733333333333,0.006863342572272485,0.004826666666666646,73.33333333333333
G5_shuffled,8,0.9,0.5,4.0,0.8,0.9585,0.9584222222222222,0.004391286507425105,7.777777777784323e-5,53.333333333333336
G5_shuffled,1,0.94,0.5,4.0,0.8,0.9593,0.9592999999999999,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.94,0.5,4.0,0.8,0.9495666666666668,0.94322,0.006900861182307006,0.006346666666666834,73.33333333333333
G5_shuffled,3,0.94,0.5,4.0,0.8,0.9175666666666668,0.944908888888889,0.012634159537880123,-0.027342222222222268,6.666666666666667
G5_shuffled,4,0.94,0.5,4.0,0.8,0.9201,0.9441044444444446,0.012035031030410242,-0.024004444444444606,8.333333333333334
G5_shuffled,5,0.94,0.5,4.0,0.8,0.9200333333333333,0.9457555555555557,0.010968727170203236,-0.025722222222222424,3.3333333333333335
G5_shuffled,6,0.94,0.5,4.0,0.8,0.9201,0.9404355555555555,0.014450618603824735,-0.02033555555555544,16.666666666666668
G5_shuffled,7,0.94,0.5,4.0,0.8,0.9210333333333334,0.9459066666666668,0.009386357590261536,-0.024873333333333414,3.3333333333333335
G5_shuffled,8,0.94,0.5,4.0,0.8,0.9573,0.95464,0.00716713123327196,0.0026599999999999957,55.0
G5_shuffled,1,0.98,0.5,4.0,0.8,0.9585,0.9585000000000002,2.2584051416334807e-16,-2.220446049250313e-16,50.0
G5_shuffled,2,0.98,0.5,4.0,0.8,0.9133,0.91972,0.009974360233567127,-0.006419999999999981,35.0
G5_shuffled,3,0.98,0.5,4.0,0.8,0.9175666666666668,0.9447155555555556,0.013313199549611065,-0.02714888888888889,8.333333333333334
G5_shuffled,4,0.98,0.5,4.0,0.8,0.9201,0.9362822222222221,0.014198331706363738,-0.016182222222222098,25.0
G5_shuffled,5,0.98,0.5,4.0,0.8,0.9173000000000001,0.9392977777777778,0.010012367575652999,-0.021997777777777672,0.0
G5_shuffled,6,0.98,0.5,4.0,0.8,0.9177666666666667,0.9405933333333334,0.01204387381832457,-0.022826666666666662,3.3333333333333335
G5_shuffled,7,0.98,0.5,4.0,0.8,0.9201666666666667,0.9431244444444445,0.013927821417968781,-0.022957777777777855,13.333333333333334
G5_shuffled,8,0.98,0.5,4.0,0.8,0.9477666666666666,0.9481088888888889,0.00647704424650139,-0.00034222222222224374,53.333333333333336
G5_shuffled,1,0.02,0.5,16.0,0.8,0.9578333333333333,0.9578333333333333,0.0,0.0,50.0
G5_shuffled,2,0.02,0.5,16.0,0.8,0.9576333333333333,0.9584733333333335,0.001305056479158277,-0.0008400000000001739,35.0
G5_shuffled,3,0.02,0.5,16.0,0.8,0.9580333333333333,0.9575666666666666,0.000870108109722795,0.0004666666666667263,53.333333333333336
G5_shuffled,4,0.02,0.5,16.0,0.8,0.9560333333333334,0.9523422222222222,0.004447927179498916,0.0036911111111112005,76.66666666666667
G5_shuffled,5,0.02,0.5,16.0,0.8,0.9547666666666667,0.950588888888889,0.004400255420428043,0.004177777777777614,71.66666666666667
G5_shuffled,6,0.02,0.5,16.0,0.8,0.9475666666666667,0.9511711111111111,0.004410538870590638,-0.00360444444444441,26.666666666666668
G5_shuffled,7,0.02,0.5,16.0,0.8,0.9476333333333334,0.9493977777777777,0.005128292295162518,-0.0017644444444442353,50.0
G5_shuffled,8,0.02,0.5,16.0,0.8,0.9477,0.9529644444444446,0.0038593463537775746,-0.005264444444444627,16.666666666666668
G5_shuffled,1,0.06,0.5,16.0,0.8,0.9686333333333333,0.9686333333333332,1.1292025708167404e-16,1.1102230246251565e-16,50.0
G5_shuffled,2,0.06,0.5,16.0,0.8,0.9678333333333333,0.966268888888889,0.002638688477971607,0.0015644444444443684,63.333333333333336
G5_shuffled,3,0.06,0.5,16.0,0.8,0.9709,0.9609577777777777,0.004834034299811065,0.009942222222222297,93.33333333333333
G5_shuffled,4,0.06,0.5,16.0,0.8,0.9560333333333334,0.9548044444444446,0.0052773696958588025,0.001228888888888835,48.333333333333336
G5_shuffled,5,0.06,0.5,16.0,0.8,0.9547666666666667,0.9556866666666667,0.00326619278758473,-0.0009200000000000319,36.666666666666664
G5_shuffled,6,0.06,0.5,16.0,0.8,0.9537666666666667,0.9549955555555557,0.004773961409052364,-0.001228888888889057,36.666666666666664
G5_shuffled,7,0.06,0.5,16.0,0.8,0.9476333333333334,0.9533488888888889,0.004506204605753533,-0.005715555555555474,20.0
G5_shuffled,8,0.06,0.5,16.0,0.8,0.9476333333333334,0.9558066666666665,0.0033016703075751525,-0.008173333333333033,3.3333333333333335
G5_shuffled,1,0.1,0.5,16.0,0.8,0.9698333333333333,0.9698333333333333,0.0,0.0,50.0
G5_shuffled,2,0.1,0.5,16.0,0.8,0.9697666666666667,0.9677888888888887,0.002844815588813285,0.001977777777777967,66.66666666666667
G5_shuffled,3,0.1,0.5,16.0,0.8,0.9711,0.9627422222222222,0.004814298095861021,0.008357777777777797,91.66666666666667
G5_shuffled,4,0.1,0.5,16.0,0.8,0.9691,0.9613622222222222,0.00379275103436603,0.007737777777777732,100.0
G5_shuffled,5,0.1,0.5,16.0,0.8,0.9674333333333334,0.9592822222222223,0.004683285133578896,0.008151111111111109,100.0
G5_shuffled,6,0.1,0.5,16.0,0.8,0.9475666666666667,0.9574466666666667,0.004497232865693721,-0.00988,3.3333333333333335
