family,arm,pid,auc
ATTACK_V,CANTOR_0.25,103954db5011a32c,1.0000000000000002
ATTACK_V,CANTOR_0.25,4d1e233079a6f27f,0.0
ATTACK_V,CANTOR_0.25,e66bcfba03b2a6da,0.0
ATTACK_V,CANTOR_0.25,9b3ead01ce257c99,1.0000000000000002
ATTACK_V,CANTOR_0.25,ffab489a3091a356,1.0000000000000002
ATTACK_V,CANTOR_0.25,958eca7b1f9ba077,1.0000000000000002
ATTACK_V,CANTOR_0.25,a9e6ddc19228cd10,0.7494279172760571
ATTACK_V,CANTOR_0.25,462ab1fc67b16011,1.0000000000000002
ATTACK_V,CANTOR_0.25,2f88d6ccce0823bc,1.0000000000000002
ATTACK_V,CANTOR_0.25,e0e2edfee361c111,1.0000000000000002
ATTACK_V,CANTOR_0.25,94a17013b30fea95,1.0000000000000002
ATTACK_V,CANTOR_0.25,5e8a10cc785b5c95,1.0000000000000002
ATTACK_V,CANTOR_0.25,6152509b87f16a56,1.0000000000000002
ATTACK_V,CANTOR_0.25,b6dca75b40ead500,1.0000000000000002
ATTACK_V,CANTOR_0.25,927acf1355dd22c9,1.0000000000000002
ATTACK_V,CANTOR_0.25,a4947b2b15683014,0.7494279172760571
ATTACK_V,CANTOR_0.25,3059fc126b72fd17,1.0000000000000002
ATTACK_V,CANTOR_0.25,276e015fd8471477,1.0000000000000002
ATTACK_V,CANTOR_0.25,c3e040f3253046a6,1.0000000000000002
ATTACK_V,CANTOR_0.25,ae458ff3fe674e64,0.7494279172760571
ATTACK_V,CANTOR_0.25,9a23d23a98b95959,0.7494279172760571
ATTACK_V,CANTOR_0.25,f9c0961dcc05e3ee,1.0000000000000002
ATTACK_V,CANTOR_0.25,2722c344fe18fac3,1.0000000000000002
ATTACK_V,CANTOR_0.25,b5a78c8095fb476c,1.0000000000000002
ATTACK_V,CANTOR_0.25,08baa5be0fceb4a4,0.3741418759140856
ATTACK_V,CANTOR_0.25,5ac8b1f0f8679b37,1.0000000000000002
ATTACK_V,CANTOR_0.25,e1b957db8bbb4e66,1.0000000000000002
