rho,population,family,scaling,factor,norm,certificate,all_states,terminal_denominator,switches,rate,guard_entries,nonterminal_exits,raw_violations
0.28,projected,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,16000,16000,0,0.0,3990,4560,0
0.28,projected,sensor_orthogonal,own_certificate,0.25,0.011838517288479684,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,0.5,0.02367703457695937,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,0.75,0.03551555186543905,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,0.9,0.042618662238526867,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,0.99,0.04688052846237955,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,1.01,0.047827609845457926,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,1.1,0.052089476069310615,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,1.25,0.05919258644239842,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,1.5,0.0710311037308781,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,own_certificate,2.0,0.09470813830783748,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,sensor_orthogonal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,16000,16000,0,0.0,0,0,0
0.28,projected,mixed_sensor_actuator,own_certificate,0.25,0.011838517288479684,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,mixed_sensor_actuator,own_certificate,0.5,0.02367703457695937,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,mixed_sensor_actuator,own_certificate,0.75,0.03551555186543905,0.04735406915391874,16000,16000,0,0.0,12000,12000,0
0.28,projected,mixed_sensor_actuator,own_certificate,0.9,0.042618662238526867,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,own_certificate,0.99,0.04688052846237955,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,own_certificate,1.01,0.047827609845457926,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,own_certificate,1.1,0.052089476069310615,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,own_certificate,1.25,0.05919258644239842,0.04735406915391874,16000,16000,4000,0.25,12000,12000,0
0.28,projected,mixed_sensor_actuator,own_certificate,1.5,0.0710311037308781,0.04735406915391874,16000,16000,7200,0.45,8800,8800,0
0.28,projected,mixed_sensor_actuator,own_certificate,2.0,0.09470813830783748,0.04735406915391874,16000,16000,12000,0.75,4000,4000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,16000,16000,5600,0.35,10400,10400,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,16000,16000,7200,0.45,8800,8800,0
0.28,projected,mixed_sensor_actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,16000,16000,10400,0.65,4200,5600,0
0.3,unmodified,sensor_normal,own_certificate,0.25,0.012354667856715811,0.049418671426863243,2092,45,0,0.0,15,15,0
0.3,unmodified,sensor_normal,own_certificate,0.5,0.024709335713431622,0.049418671426863243,2092,45,0,0.0,26,26,0
0.3,unmodified,sensor_normal,own_certificate,0.75,0.037064003570147434,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,own_certificate,0.9,0.04447680428417692,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,own_certificate,0.99,0.04892448471259461,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,own_certificate,1.01,0.049912858141131874,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,own_certificate,1.1,0.054360538569549574,0.049418671426863243,2092,45,5,0.1111111111111111,40,40,0
0.3,unmodified,sensor_normal,own_certificate,1.25,0.06177333928357905,0.049418671426863243,2092,45,15,0.3333333333333333,30,30,0
0.3,unmodified,sensor_normal,own_certificate,1.5,0.07412800714029487,0.049418671426863243,2092,45,26,0.5777777777777777,19,19,0
0.3,unmodified,sensor_normal,own_certificate,2.0,0.09883734285372649,0.049418671426863243,2092,45,30,0.6666666666666666,10,15,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,2092,45,0,0.0,15,15,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,2092,45,0,0.0,28,28,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,2092,45,1,0.022222222222222223,44,44,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,2092,45,6,0.13333333333333333,39,39,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,2092,45,15,0.3333333333333333,30,30,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,2092,45,28,0.6222222222222222,17,17,0
0.3,unmodified,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,2092,45,29,0.6444444444444445,11,16,0
0.3,unmodified,actuator,own_certificate,0.25,0.012354667856715811,0.049418671426863243,2092,45,0,0.0,4,4,0
0.3,unmodified,actuator,own_certificate,0.5,0.024709335713431622,0.049418671426863243,2092,45,0,0.0,7,7,0
0.3,unmodified,actuator,own_certificate,0.75,0.037064003570147434,0.049418671426863243,2092,45,0,0.0,13,13,0
0.3,unmodified,actuator,own_certificate,0.9,0.04447680428417692,0.049418671426863243,2092,45,0,0.0,15,15,0
0.3,unmodified,actuator,own_certificate,0.99,0.04892448471259461,0.049418671426863243,2092,45,0,0.0,16,16,0
0.3,unmodified,actuator,own_certificate,1.01,0.049912858141131874,0.049418671426863243,2092,45,0,0.0,17,17,0
0.3,unmodified,actuator,own_certificate,1.1,0.054360538569549574,0.049418671426863243,2092,45,0,0.0,18,18,0
0.3,unmodified,actuator,own_certificate,1.25,0.06177333928357905,0.049418671426863243,2092,45,0,0.0,21,21,0
0.3,unmodified,actuator,own_certificate,1.5,0.07412800714029487,0.049418671426863243,2092,45,0,0.0,25,25,0
0.3,unmodified,actuator,own_certificate,2.0,0.09883734285372649,0.049418671426863243,2092,45,0,0.0,31,31,0
0.3,unmodified,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,2092,45,0,0.0,4,4,0
0.3,unmodified,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,2092,45,0,0.0,7,7,0
0.3,unmodified,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,2092,45,0,0.0,14,14,0
0.3,unmodified,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,2092,45,0,0.0,15,15,0
0.3,unmodified,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,2092,45,0,0.0,17,17,0
0.3,unmodified,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,2092,45,0,0.0,17,17,0
0.3,unmodified,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,2092,45,0,0.0,18,18,0
0.3,unmodified,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,2092,45,0,0.0,21,21,0
0.3,unmodified,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,2092,45,0,0.0,25,25,0
0.3,unmodified,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,2092,45,0,0.0,32,32,0
0.3,unmodified,random_isotropic,own_certificate,0.25,0.012354667856715811,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,own_certificate,0.5,0.024709335713431622,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,own_certificate,0.75,0.037064003570147434,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,own_certificate,0.9,0.04447680428417692,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,own_certificate,0.99,0.04892448471259461,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,own_certificate,1.01,0.049912858141131874,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,own_certificate,1.1,0.054360538569549574,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,own_certificate,1.25,0.06177333928357905,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,own_certificate,1.5,0.07412800714029487,0.049418671426863243,2092,45,0,0.0,2,3,0
0.3,unmodified,random_isotropic,own_certificate,2.0,0.09883734285372649,0.049418671426863243,2092,45,0,0.0,3,4,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,2092,45,0,0.0,1,2,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,2092,45,0,0.0,2,3,0
0.3,unmodified,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,2092,45,0,0.0,3,4,0
0.3,unmodified,sensor_orthogonal,own_certificate,0.25,0.012354667856715811,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,0.5,0.024709335713431622,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,0.75,0.037064003570147434,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,0.9,0.04447680428417692,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,0.99,0.04892448471259461,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,1.01,0.049912858141131874,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,1.1,0.054360538569549574,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,1.25,0.06177333928357905,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,1.5,0.07412800714029487,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,own_certificate,2.0,0.09883734285372649,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,sensor_orthogonal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,2092,45,0,0.0,0,0,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,0.25,0.012354667856715811,0.049418671426863243,2092,45,0,0.0,11,11,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,0.5,0.024709335713431622,0.049418671426863243,2092,45,0,0.0,21,21,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,0.75,0.037064003570147434,0.049418671426863243,2092,45,0,0.0,31,31,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,0.9,0.04447680428417692,0.049418671426863243,2092,45,0,0.0,43,43,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,0.99,0.04892448471259461,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,1.01,0.049912858141131874,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,1.1,0.054360538569549574,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,1.25,0.06177333928357905,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,1.5,0.07412800714029487,0.049418671426863243,2092,45,11,0.24444444444444444,34,34,0
0.3,unmodified,mixed_sensor_actuator,own_certificate,2.0,0.09883734285372649,0.049418671426863243,2092,45,31,0.6888888888888889,14,14,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,2092,45,0,0.0,11,11,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,2092,45,0,0.0,21,21,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,2092,45,0,0.0,31,31,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,2092,45,0,0.0,44,44,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,2092,45,0,0.0,45,45,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,2092,45,1,0.022222222222222223,44,44,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,2092,45,15,0.3333333333333333,30,30,0
0.3,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,2092,45,34,0.7555555555555555,11,11,0
0.3,projected,sensor_normal,own_certificate,0.25,0.012354667856715811,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,sensor_normal,own_certificate,0.5,0.024709335713431622,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,sensor_normal,own_certificate,0.75,0.037064003570147434,0.049418671426863243,16000,16000,0,0.0,16000,16000,0
0.3,projected,sensor_normal,own_certificate,0.9,0.04447680428417692,0.049418671426863243,16000,16000,0,0.0,16000,16000,0
0.3,projected,sensor_normal,own_certificate,0.99,0.04892448471259461,0.049418671426863243,16000,16000,0,0.0,16000,16000,0
0.3,projected,sensor_normal,own_certificate,1.01,0.049912858141131874,0.049418671426863243,16000,16000,4000,0.25,12000,12000,0
0.3,projected,sensor_normal,own_certificate,1.1,0.054360538569549574,0.049418671426863243,16000,16000,5600,0.35,10400,10400,0
0.3,projected,sensor_normal,own_certificate,1.25,0.06177333928357905,0.049418671426863243,16000,16000,7200,0.45,8800,8800,0
0.3,projected,sensor_normal,own_certificate,1.5,0.07412800714029487,0.049418671426863243,16000,16000,8800,0.55,7200,7200,0
0.3,projected,sensor_normal,own_certificate,2.0,0.09883734285372649,0.049418671426863243,16000,16000,8800,0.55,5400,7200,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,16000,16000,0,0.0,16000,16000,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,16000,16000,0,0.0,16000,16000,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,16000,16000,4000,0.25,12000,12000,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,16000,16000,4000,0.25,12000,12000,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,16000,16000,5600,0.35,10400,10400,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,16000,16000,7200,0.45,8800,8800,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,16000,16000,8800,0.55,7200,7200,0
0.3,projected,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,16000,16000,8800,0.55,5400,7200,0
0.3,projected,actuator,own_certificate,0.25,0.012354667856715811,0.049418671426863243,16000,16000,0,0.0,5600,5600,0
0.3,projected,actuator,own_certificate,0.5,0.024709335713431622,0.049418671426863243,16000,16000,0,0.0,5600,5600,0
0.3,projected,actuator,own_certificate,0.75,0.037064003570147434,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,own_certificate,0.9,0.04447680428417692,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,own_certificate,0.99,0.04892448471259461,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,own_certificate,1.01,0.049912858141131874,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,own_certificate,1.1,0.054360538569549574,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,own_certificate,1.25,0.06177333928357905,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,actuator,own_certificate,1.5,0.07412800714029487,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,actuator,own_certificate,2.0,0.09883734285372649,0.049418671426863243,16000,16000,0,0.0,10400,10400,0
0.3,projected,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,16000,16000,0,0.0,5600,5600,0
0.3,projected,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,16000,16000,0,0.0,5600,5600,0
0.3,projected,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,16000,16000,0,0.0,7200,7200,0
0.3,projected,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,16000,16000,0,0.0,8800,8800,0
0.3,projected,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,16000,16000,0,0.0,10400,10400,0
0.3,projected,random_isotropic,own_certificate,0.25,0.012354667856715811,0.049418671426863243,16000,16000,0,0.0,2569,2936,0
0.3,projected,random_isotropic,own_certificate,0.5,0.024709335713431622,0.049418671426863243,16000,16000,0,0.0,2933,3352,0
0.3,projected,random_isotropic,own_certificate,0.75,0.037064003570147434,0.049418671426863243,16000,16000,0,0.0,3080,3520,0
0.3,projected,random_isotropic,own_certificate,0.9,0.04447680428417692,0.049418671426863243,16000,16000,0,0.0,3129,3576,0
0.3,projected,random_isotropic,own_certificate,0.99,0.04892448471259461,0.049418671426863243,16000,16000,0,0.0,3178,3632,0
0.3,projected,random_isotropic,own_certificate,1.01,0.049912858141131874,0.049418671426863243,16000,16000,0,0.0,3178,3632,0
0.3,projected,random_isotropic,own_certificate,1.1,0.054360538569549574,0.049418671426863243,16000,16000,0,0.0,3241,3704,0
0.3,projected,random_isotropic,own_certificate,1.25,0.06177333928357905,0.049418671426863243,16000,16000,0,0.0,3332,3808,0
0.3,projected,random_isotropic,own_certificate,1.5,0.07412800714029487,0.049418671426863243,16000,16000,0,0.0,3472,3968,0
0.3,projected,random_isotropic,own_certificate,2.0,0.09883734285372649,0.049418671426863243,16000,16000,0,0.0,3794,4336,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.049418671426863243,16000,16000,0,0.0,2604,2976,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.049418671426863243,16000,16000,0,0.0,2933,3352,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.049418671426863243,16000,16000,0,0.0,3087,3528,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.049418671426863243,16000,16000,0,0.0,3143,3592,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.049418671426863243,16000,16000,0,0.0,3178,3632,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.049418671426863243,16000,16000,0,0.0,3199,3656,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.049418671426863243,16000,16000,0,0.0,3255,3720,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.049418671426863243,16000,16000,0,0.0,3388,3872,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.049418671426863243,16000,16000,0,0.0,3514,4016,0
0.3,projected,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.049418671426863243,16000,16000,0,0.0,3808,4352,0
0.3,projected,sensor_orthogonal,own_certificate,0.25,0.012354667856715811,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,0.5,0.024709335713431622,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,0.75,0.037064003570147434,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,0.9,0.04447680428417692,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,0.99,0.04892448471259461,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,1.01,0.049912858141131874,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,1.1,0.054360538569549574,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,1.25,0.06177333928357905,0.049418671426863243,16000,16000,0,0.0,0,0,0
0.3,projected,sensor_orthogonal,own_certificate,1.5,0.07412800714029487,0.049418671426863243,16000,16000,0,0.0,0,0,0
