gate_family,n,beta,h0,A,omega,alpha,gate_at_h0,gate_at_safe_lo,gate_at_safe_hi,gate_at_half,invariance_margin,R_safe,R_safe_rect,tau_S,D_max,D_mean,T_rec,R_gate,h_end
G6_smooth_cantor,5,10.0,0.82,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29733333333333334,0.2973135124325045,1.1941746614544142,0.753547625069666,0.245258234242579,Inf,1.0,0.2482961297068765
G6_smooth_cantor,5,10.0,0.86,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29860000000000003,0.29858009466035595,1.2035906052104723,0.7767577250535487,0.2463212935536319,Inf,1.0,0.24829612970838727
G6_smooth_cantor,5,10.0,0.9,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29786666666666667,0.29784681021265247,1.2129691411056085,0.8000314181006674,0.24740107115180573,Inf,1.0,0.24829612970989667
G6_smooth_cantor,5,10.0,0.94,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.2974,0.297380174655023,1.222322169510637,0.823371512662546,0.24849778154861993,Inf,1.0,0.248296129711406
G6_smooth_cantor,5,10.0,0.98,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.297,0.296980201319912,1.231662924642215,0.8467748770307342,0.24961209056873487,Inf,1.0,0.2482961297129157
G6_smooth_cantor,5,10.0,0.02,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9614333333333334,0.9614025731617892,0.5537557490636047,0.48,0.06889631052883839,1.984,1.0,0.57654618929011
G6_smooth_cantor,5,10.0,0.06,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9664333333333334,0.9664022398506766,0.5311224619109988,0.44,0.0675036680031069,1.612,1.0,0.5765461892916197
G6_smooth_cantor,5,10.0,0.1,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9697666666666667,0.9697353509766016,0.5129024219750669,0.4,0.06614461781516555,1.6,1.0,0.5765461892931307
G6_smooth_cantor,5,10.0,0.14,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9769666666666666,0.9769348710085994,0.14791053638025775,0.36,0.06481954194829288,1.582,1.0,0.576546189294641
G6_smooth_cantor,5,10.0,0.18,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9824333333333333,0.9824011732551163,0.12175575278634666,0.32,0.06356303687837737,1.21,1.0,0.5765461892961499
G6_smooth_cantor,5,10.0,0.22,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9882333333333334,0.9882007866142257,0.09882119464183034,0.28,0.062375104027007626,0.8280000000000001,1.0,0.5765461892976607
G6_smooth_cantor,5,10.0,0.26,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9923666666666667,0.9923338444103726,0.07552945890609494,0.24,0.06130470496550403,0.802,1.0,0.5765461892991706
G6_smooth_cantor,5,10.0,0.3,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9971,0.9970668622091861,0.04784787937787856,0.2,0.06043034223541413,0.40800000000000003,1.0,0.5765461893006808
G6_smooth_cantor,5,10.0,0.34,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.15999999999999998,0.059889391356705374,0.0,1.0,0.5765461893021904
G6_smooth_cantor,5,10.0,0.38,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.12,0.05961930785053428,0.0,1.0,0.5765461893036998
G6_smooth_cantor,5,10.0,0.42,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.10520668836405733,0.0595815552016209,0.0,1.0,0.5765461893052108
G6_smooth_cantor,5,10.0,0.46,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.13951128830048787,0.05977465438146887,0.0,1.0,0.5765461893067211
G6_smooth_cantor,5,10.0,0.5,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9983333333333333,0.9983334444370375,0.0,0.1738375701488184,0.06023261285030363,0.216,1.0,0.576546189308231
G6_smooth_cantor,5,10.0,0.54,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9938666666666667,0.9938670755282981,0.0,0.20819710137846437,0.06101884504950806,0.614,1.0,0.5765461893097407
G6_smooth_cantor,5,10.0,0.58,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9888666666666667,0.9888674088394107,0.0,0.24259281440103453,0.062030002302127386,1.0,1.0,0.5765461893112515
G6_smooth_cantor,5,10.0,0.62,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9844,0.9844010399306713,0.0,0.2770073648843122,0.0631860925957049,1.022,1.0,0.576546189312762
G6_smooth_cantor,5,10.0,0.66,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.978,0.9780014665688954,0.0,0.31147315710440615,0.0644271132130953,1.4020000000000001,1.0,0.5765461893142709
G6_smooth_cantor,5,10.0,0.7,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9732333333333333,0.9732017865475635,0.33329014607105006,0.34595457975736643,0.06572887558858452,1.416,1.0,0.5765461893157803
G6_smooth_cantor,5,10.0,0.74,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9675,0.9674688354109726,0.3600557435496973,0.38047943319278943,0.0670760446153314,1.788,1.0,0.5765461893172915
G6_smooth_cantor,5,10.0,0.78,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9621,0.9620691953869742,0.7148131308363986,0.41503243882369467,0.06846611571826179,1.802,1.0,0.5765461893188016
G6_smooth_cantor,5,10.0,0.82,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9589,0.9588694087060863,0.730929494481387,0.44961257624000517,0.06987578396399918,2.162,1.0,0.5765461893203114
G6_smooth_cantor,5,10.0,0.86,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9547000000000001,0.9546696886874209,0.7508775868504995,0.4842381081274518,0.07131201597110962,2.18,1.0,0.5765461893218202
G6_smooth_cantor,5,10.0,0.9,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9499,0.949870008666089,1.1026333117826952,0.5188817459558019,0.07277426591412604,2.19,1.0,0.5765461893233317
G6_smooth_cantor,5,10.0,0.94,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9478333333333334,0.9478034797680155,1.1137652332255343,0.5535727170511517,0.07424618934526392,2.198,1.0,0.5765461893248409
G6_smooth_cantor,5,10.0,0.98,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9451,0.945070328644757,1.1259948418015722,0.5882909710120221,0.07572942474487866,2.56,1.0,0.5765461893263505
G6_smooth_cantor,5,10.0,0.02,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05053333333333333,0.050529964669022064,0.37492646923672157,2.5351857717978867,1.463223018686532,Inf,1.0,-1.228067224025658
G6_smooth_cantor,5,10.0,0.06,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.050866666666666664,0.05086327578161456,0.3499224132625315,2.5410585375880554,1.463689178201978,Inf,1.0,-1.2280672240241488
G6_smooth_cantor,5,10.0,0.1,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05126666666666667,0.05126324911672555,0.32271772818715544,2.5469415311062686,1.4641910387540755,Inf,1.0,-1.2280672240226376
G6_smooth_cantor,5,10.0,0.14,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.051666666666666666,0.05166322245183654,0.2927106440504944,2.552834912722631,1.4647313211053374,Inf,1.0,-1.2280672240211281
G6_smooth_cantor,5,10.0,0.18,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05226666666666667,0.05226318245450303,0.2589642426688824,2.5587383913164703,1.4653132784726215,Inf,1.0,-1.2280672240196189
G6_smooth_cantor,5,10.0,0.22,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05293333333333334,0.05292980467968802,0.21988152342178427,2.564652014571826,1.465940610598176,Inf,1.0,-1.2280672240181076
G6_smooth_cantor,5,10.0,0.26,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.053733333333333334,0.05372975134991,0.17227451153542975,2.5705758303084445,1.46661785538539,Inf,1.0,-1.2280672240165993
G6_smooth_cantor,5,10.0,0.3,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05533333333333334,0.05532964469035398,0.1075432730129346,2.576509886481949,1.4673510750693834,Inf,1.0,-1.2280672240150856
G6_smooth_cantor,5,10.0,0.34,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05816666666666667,0.058196120258649425,0.0,2.582454231184024,1.4681477469161186,Inf,1.0,-1.2280672240135768
G6_smooth_cantor,5,10.0,0.38,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.057300000000000004,0.05732951136590894,0.0,2.5884089126426173,1.4690184953736856,Inf,1.0,-1.2280672240120705
G6_smooth_cantor,5,10.0,0.42,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0565,0.05652956469568696,0.0,2.594373979222097,1.4699794887211337,Inf,1.0,-1.2280672240105575
G6_smooth_cantor,5,10.0,0.46,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05556666666666667,0.055596293580427975,0.0,2.6003494794235027,1.4710589020364546,Inf,1.0,-1.2280672240090456
G6_smooth_cantor,5,10.0,0.5,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.054433333333333334,0.05446303579761349,0.0,2.606335461884697,1.472338127366413,Inf,1.0,-1.228067224007536
G6_smooth_cantor,5,10.0,0.54,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0533,0.05332977801479901,0.0,2.6123323451493627,1.4738860526806263,Inf,1.0,-1.2280672240060273
G6_smooth_cantor,5,10.0,0.58,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05176666666666666,0.05179654689687354,0.0,2.6183404491376603,1.4754340412954852,Inf,1.0,-1.228067224004519
G6_smooth_cantor,5,10.0,0.62,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.049833333333333334,0.049863342443837076,0.0,2.624359215907493,1.4769820299103429,Inf,1.0,-1.228067224003008
G6_smooth_cantor,5,10.0,0.66,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0467,0.046730217985467636,0.0,2.6303886947590773,1.4785301380185498,Inf,1.0,-1.228067224001497
G6_smooth_cantor,5,10.0,0.7,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04273333333333333,0.04273048463435771,4.001754970717617,2.636428935130594,1.4800783321921236,Inf,1.0,-1.2280672239999892
G6_smooth_cantor,5,10.0,0.74,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.042666666666666665,0.04266382241183921,4.002430994828761,2.6424799865983655,1.4816265263656967,Inf,1.0,-1.228067223998477
G6_smooth_cantor,5,10.0,0.78,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.042666666666666665,0.04266382241183921,4.003106282624741,2.648541898877019,1.4831748150319568,Inf,1.0,-1.2280672239969668
G6_smooth_cantor,5,10.0,0.82,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04273333333333333,0.04273048463435771,4.003780841524672,2.6546147218197538,1.4847232144356153,Inf,1.0,-1.228067223995458
G6_smooth_cantor,5,10.0,0.86,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.042666666666666665,0.04266382241183921,4.004454664461275,2.660699453531951,1.4862716138392726,Inf,1.0,-1.2280672239939487
G6_smooth_cantor,5,10.0,0.9,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.042666666666666665,0.04266382241183921,4.005127757879418,2.6667955510157544,1.4878200808353623,Inf,1.0,-1.2280672239924357
G6_smooth_cantor,5,10.0,0.94,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04273333333333333,0.04273048463435771,4.005800127116007,2.6729027443402265,1.4893686851409993,Inf,1.0,-1.228067223990928
G6_smooth_cantor,5,10.0,0.98,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.042666666666666665,0.04266382241183921,4.0064717678055946,2.679021084029059,1.490917289446636,Inf,1.0,-1.2280672239894161
G6_smooth_cantor,5,10.0,0.02,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1452,0.1451903206452903,0.21143763512112737,0.8697550965211371,0.4695032187567873,Inf,1.0,-0.0034077406285277986
G6_smooth_cantor,5,10.0,0.06,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14533333333333334,0.1453236450903273,0.19678915554305745,0.8921331216008108,0.4696925734603944,Inf,1.0,-0.0034077406270204124
G6_smooth_cantor,5,10.0,0.1,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14546666666666666,0.1454569695353643,0.18109126598888228,0.9145389007793576,0.4699162667804518,Inf,1.0,-0.003407740625508562
G6_smooth_cantor,5,10.0,0.14,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14579999999999999,0.1457902806479568,0.16404172744454149,0.9369698520631677,0.47017674594532577,Inf,1.0,-0.00340774062399962
G6_smooth_cantor,5,10.0,0.18,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14606666666666665,0.1460569295380308,0.14516190520144628,0.9594261681575391,0.4704743707063104,Inf,1.0,-0.003407740622488704
G6_smooth_cantor,5,10.0,0.22,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1464,0.14639024065062328,0.12364560554823971,0.9819118659654114,0.4708117088525068,Inf,1.0,-0.003407740620979044
G6_smooth_cantor,5,10.0,0.26,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14706666666666665,0.14705686287580827,0.09785157045269775,1.0044297488658842,0.47119078807627324,Inf,1.0,-0.0034077406194694313
G6_smooth_cantor,5,10.0,0.3,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14766666666666667,0.14765682287847476,0.06323058024845694,1.0269734497724756,0.4716147534119274,Inf,1.0,-0.0034077406179591554
G6_smooth_cantor,5,10.0,0.34,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14943333333333333,0.14945670288647422,0.0,1.0495431716105879,0.4720879936282805,Inf,1.0,-0.003407740616448812
G6_smooth_cantor,5,10.0,0.38,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14883333333333332,0.14885674288380774,0.0,1.0721391206797608,0.47261505547735483,Inf,1.0,-0.003407740614938998
G6_smooth_cantor,5,10.0,0.42,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1483,0.14832344510365975,0.0,1.0947691884446822,0.473205084489004,Inf,1.0,-0.003407740613428926
G6_smooth_cantor,5,10.0,0.46,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14783333333333334,0.14785680954603025,0.0,1.1174278115076828,0.4738717736885253,Inf,1.0,-0.003407740611918424
G6_smooth_cantor,5,10.0,0.5,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14736666666666667,0.14739017398840076,0.0,1.140113142543684,0.4746569651553142,Inf,1.0,-0.0034077406104075394
G6_smooth_cantor,5,10.0,0.54,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1467,0.14672355176321578,0.0,1.1628253980591035,0.47558963030423823,Inf,1.0,-0.0034077406088995313
G6_smooth_cantor,5,10.0,0.58,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1459,0.1459236050929938,0.0,1.1855647979283814,0.4765298536808326,Inf,1.0,-0.003407740607387369
G6_smooth_cantor,5,10.0,0.62,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14496666666666666,0.1449903339777348,0.0,1.2083401625810937,0.4774779048403929,Inf,1.0,-0.0034077406058783902
G6_smooth_cantor,5,10.0,0.66,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14316666666666666,0.14319045396973534,0.0,1.2311433997960963,0.4784337370264959,Inf,1.0,-0.003407740604366835
G6_smooth_cantor,5,10.0,0.7,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14173333333333332,0.14172388507432837,1.1933455028122082,1.2539742896078083,0.47939743843736976,Inf,1.0,-0.0034077406028576126
G6_smooth_cantor,5,10.0,0.74,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1418,0.14179054729684687,1.1982616111354643,1.2768330620751827,0.4803686944836795,Inf,1.0,-0.0034077406013475558
G6_smooth_cantor,5,10.0,0.78,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14193333333333333,0.14192387174188387,1.2031664138849103,1.2997199506160284,0.48134800075507833,Inf,1.0,-0.0034077405998381946
G6_smooth_cantor,5,10.0,0.82,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14206666666666667,0.14205719618692086,1.208060437364368,1.3226415450386522,0.4823350362334363,Inf,1.0,-0.003407740598327123
G6_smooth_cantor,5,10.0,0.86,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14206666666666667,0.14205719618692086,1.2129474483984557,1.3455934903331896,0.48332998384464243,Inf,1.0,-0.0034077405968172964
G6_smooth_cantor,5,10.0,0.9,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1422,0.14219052063195786,1.217827153484551,1.3685740873751902,0.4843327387312982,Inf,1.0,-0.003407740595306559
G6_smooth_cantor,5,10.0,0.94,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14226666666666665,0.14225718285447636,1.222703324490666,1.3915835797355358,0.48534328868654036,Inf,1.0,-0.0034077405937964628
G6_smooth_cantor,5,10.0,0.98,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14233333333333334,0.14232384507699486,1.2275762691424446,1.414622214331746,0.4863619667126227,Inf,1.0,-0.003407740592288002
G6_smooth_cantor,5,10.0,0.02,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6915666666666667,0.6915538964069062,0.12928789181092606,0.48,0.12260940993100808,Inf,1.0,0.6530923785983416
G6_smooth_cantor,5,10.0,0.06,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6935,0.6934871008599427,0.11676257701344414,0.44,0.12168573533550356,Inf,1.0,0.6530923785998508
G6_smooth_cantor,5,10.0,0.1,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6955000000000001,0.6954869675354977,0.10482865437022627,0.4,0.12086068447082828,Inf,1.0,0.6530923786013615
G6_smooth_cantor,5,10.0,0.14,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6981,0.6980867942137191,0.09301497934185417,0.36,0.1202407048495216,Inf,1.0,0.6530923786028717
G6_smooth_cantor,5,10.0,0.18,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7003,0.7002866475568296,0.08090173878664278,0.32,0.11977878271341075,Inf,1.0,0.6530923786043816
G6_smooth_cantor,5,10.0,0.22,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7016333333333333,0.7016198920071995,0.06797367618574134,0.28,0.11944865083507189,Inf,1.0,0.653092378605891
G6_smooth_cantor,5,10.0,0.26,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7023666666666667,0.702353176454903,0.05333258679991792,0.24,0.11923861570106854,Inf,1.0,0.6530923786074018
G6_smooth_cantor,5,10.0,0.3,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6996333333333333,0.6996200253316446,0.03466399797941217,0.2,0.119144301374682,Inf,1.0,0.6530923786089119
G6_smooth_cantor,5,10.0,0.34,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7008666666666666,0.700886607559496,0.0,0.21041337672811478,0.1191631104032418,Inf,1.0,0.6530923786104222
G6_smooth_cantor,5,10.0,0.38,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7024,0.7024198386774215,0.0,0.24471797666454587,0.11929689059837247,Inf,1.0,0.65309237861193
G6_smooth_cantor,5,10.0,0.42,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7012666666666667,0.701286580894607,0.0,0.27902257660097596,0.11954930876293769,Inf,1.0,0.6530923786134406
G6_smooth_cantor,5,10.0,0.46,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6995333333333333,0.6995533631091261,0.0,0.3133271765374067,0.11993055725029872,Inf,1.0,0.6530923786149505
G6_smooth_cantor,5,10.0,0.5,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6976666666666667,0.6976868208786081,0.0,0.3476751402976368,0.12046522570060728,Inf,1.0,0.6530923786164609
G6_smooth_cantor,5,10.0,0.54,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6949333333333333,0.6949536697553497,0.0,0.38203467152728265,0.121177651810959,Inf,1.0,0.6530923786179725
G6_smooth_cantor,5,10.0,0.58,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6928666666666667,0.6928871408572762,0.0,0.41639420275692685,0.1220376900990161,Inf,1.0,0.6530923786194827
G6_smooth_cantor,5,10.0,0.62,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6902,0.6902206519565363,0.0,0.4507710783187918,0.12301237105794335,Inf,1.0,0.6530923786209925
G6_smooth_cantor,5,10.0,0.66,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6878,0.6878208119458703,0.0,0.48518562880206917,0.12406000460425474,Inf,1.0,0.6530923786225017
G6_smooth_cantor,5,10.0,0.7,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6846333333333334,0.6846210252649824,0.3386771829094346,0.519600179285346,0.12519904876749985,Inf,1.0,0.6530923786240117
G6_smooth_cantor,5,10.0,0.74,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6823666666666667,0.6823545096993534,0.3525929147800783,0.5540147297686249,0.12637218519140975,Inf,1.0,0.653092378625522
G6_smooth_cantor,5,10.0,0.78,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6793,0.6792880474635025,0.3722271637490433,0.5884766563706343,0.1275849772732072,Inf,1.0,0.6530923786270318
G6_smooth_cantor,5,10.0,0.82,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6764333333333333,0.676421571895207,0.7262542720473878,0.6229463142088123,0.12885422642619065,Inf,1.0,0.6530923786285424
G6_smooth_cantor,5,10.0,0.86,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6745666666666668,0.674555029664689,0.7354321880618621,0.6574159720469916,0.1301470229519522,Inf,1.0,0.6530923786300527
G6_smooth_cantor,5,10.0,0.9,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6727000000000001,0.6726884874341711,0.7459677598575034,0.6919091595147333,0.131457751177169,Inf,1.0,0.6530923786315622
G6_smooth_cantor,5,10.0,0.94,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6707666666666667,0.6707552829811346,0.7594255643513648,0.7264340129501534,0.1327896163687265,Inf,1.0,0.6530923786330718
G6_smooth_cantor,5,10.0,0.98,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6678999999999999,0.6678888074128392,1.114722354877472,0.7609588663855784,0.13415208923066277,Inf,1.0,0.6530923786345825
G6_smooth_cantor,5,25.0,0.02,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9759666666666666,0.975934937670822,0.7203462076225337,0.48,0.03775650496309632,0.722,0.16135793084966762,0.4717561529222087
G6_smooth_cantor,5,25.0,0.06,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9777,0.9776681554563029,0.6697769638189104,0.44,0.0368437125230628,0.67,0.15998214254186766,0.47175617833102085
G6_smooth_cantor,5,25.0,0.1,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9795,0.9794680354643024,0.6144919561892022,0.4,0.03596017279587209,0.616,0.1585148922070517,0.4717562043858108
G6_smooth_cantor,5,25.0,0.14,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9815666666666666,0.9815345643623758,0.5531959174792199,0.36,0.035108994183981314,0.554,0.15693450857730235,0.4717562312660122
G6_smooth_cantor,5,25.0,0.18,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9839,0.9838677421505233,0.48390954928048624,0.32,0.03429401674717319,0.484,0.15521036960712506,0.47175625921131964
G6_smooth_cantor,5,25.0,0.22,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9865666666666667,0.9865342310512633,0.40333870190087256,0.28,0.03352006757424641,0.404,0.1532954353291167,0.47175628856085916
G6_smooth_cantor,5,25.0,0.26,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9898333333333333,0.9898006799546697,0.30523566607774877,0.24,0.03279338616069761,0.306,0.15111206672840316,0.47175631983155114
G6_smooth_cantor,5,25.0,0.3,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,0.9941666666666666,0.9941337244183721,0.174603691297507,0.2,0.03212214781917304,0.176,0.14851186082971732,0.4717563539148652
G6_smooth_cantor,5,25.0,0.34,0.5,1.0,0.8,1.0,1.0,1.0,0.09859147805088436,-0.3666666666666667,1.0,1.0,0.0,0.15999999999999998,0.03151611051260749,0.0,0.1451245873424764,0.47175639274976733
G6_smooth_cantor,5,25.0,0.38,0.5,1.0,0.8,0.7155754709015348,1.0,1.0,0.09859147805088436,-0.3666666666666667,1.0,1.0,0.0,0.12,0.030963844175912907,0.0,0.14020354263104362,0.471756444027204
G6_smooth_cantor,5,25.0,0.42,0.5,1.0,0.8,0.32990607833079344,1.0,1.0,0.09859147805088436,-0.3666666666666667,1.0,1.0,0.0,0.08000000000000002,0.030460753541155294,0.0,0.13666017950353196,0.4717565289592924
G6_smooth_cantor,5,25.0,0.46,0.5,1.0,0.8,0.14796471456229018,1.0,1.0,0.09859147805088436,-0.3666666666666667,1.0,1.0,0.0,0.054180234741809996,0.030244185703402506,0.0,0.1358209438690474,0.471756686491864
G6_smooth_cantor,5,25.0,0.5,0.5,1.0,0.8,0.09859147805088436,1.0,1.0,0.09859147805088436,-0.3666666666666667,1.0,1.0,0.0,0.08761369122708551,0.03159968162902539,0.0,0.142556389380095,0.4717570793207826
