pid,rho,depth,is_cantor,regression,abstention,guard_width,guard_covers_delta
5acf465df0c95811,0.4,3,False,0.0,1.0,0.032,True
5b3b3c5dbccfe07d,0.4,3,False,0.0,0.546875,0.032,True
5d941bb516ace191,0.4,3,False,0.0,0.0,0.032,True
5e2255cad4226c93,0.4,3,False,0.0,0.53125,0.032,True
753ece303f221daa,0.4,3,False,0.0,0.53125,0.032,True
7c5a1203bd8152f8,0.4,3,False,0.0,0.0,0.032,True
7cb1a1cd2792a86d,0.4,3,False,0.0,0.0,0.032,True
84e68003461a280a,0.4,3,False,0.0,0.46875,0.032,True
86c5ed4fd9c0e7d7,0.4,3,False,0.0,1.0,0.032,True
87f005d7afd3584c,0.4,3,False,0.0,0.0,0.032,True
948c482fa1e98c61,0.4,3,False,0.0,1.0,0.032,True
95c450a5783d98d1,0.4,3,False,0.0,1.0,0.032,True
962112f68f3a341f,0.4,3,False,0.0,0.515625,0.032,True
9d8f3a4960923e59,0.4,3,False,0.0,0.53125,0.032,True
a4878fe676591a15,0.4,3,False,0.0,0.53125,0.032,True
a5faf107b3078ea8,0.4,3,False,0.0,1.0,0.032,True
acef3ec6bce666a4,0.4,3,False,0.0,1.0,0.032,True
b21341dd316738f2,0.4,3,False,0.0,0.328125,0.032,True
b2eb3caca901547c,0.4,3,False,0.0,0.4375,0.032,True
ba0adcf440633ccd,0.4,3,False,0.0,0.0,0.032,True
bed42d372da68bcf,0.4,3,False,0.0,1.0,0.032,True
bed783f3426e6c62,0.4,3,False,0.0,0.453125,0.032,True
ca2e4b8acfc76ed8,0.4,3,False,0.0,0.484375,0.032,True
d3d40143c3aa83cb,0.4,3,False,0.0,0.0,0.032,True
d4e67aa01c9c7de9,0.4,3,False,0.0,0.5,0.032,True
d7e864250e2329ad,0.4,3,False,0.0,0.0,0.032,True
dc19efaab1254b8f,0.4,3,False,0.0,0.0,0.032,True
e8cbf9e8f28cd4f8,0.4,3,False,0.0,1.0,0.032,True
e9d55b39070c97b4,0.4,3,False,0.0,0.53125,0.032,True
edf1c65a27d8596e,0.4,3,False,0.0,1.0,0.032,True
f0f8df03bbe5e63a,0.4,3,False,0.0,0.46875,0.032,True
f3154aca0f41e4de,0.4,3,False,0.0,1.0,0.032,True
f4e2834f7bbc3f6e,0.4,3,False,0.0,0.484375,0.032,True
f7d9ded34c4884e0,0.4,3,False,0.0,0.53125,0.032,True
f8e403137f14303f,0.4,3,False,0.0,1.0,0.032,True
026a23af85772b02,0.44,3,False,0.0,0.515625,0.023232,False
057ab6564f48b1b2,0.44,3,False,0.0,0.5,0.023232,False
096cb45a456f6f78,0.44,3,False,0.0,0.46875,0.023232,False
09f7c3f44ef1d3bb,0.44,3,False,0.0,0.0,0.023232,False
0ce56571dce9f025,0.44,3,False,0.0,1.0,0.023232,False
1070deb51a4272a1,0.44,3,False,0.0,0.359375,0.023232,False
1332de0a8d59573a,0.44,3,False,0.0,0.0,0.023232,False
186b7c1f03e07257,0.44,3,False,0.0,1.0,0.023232,False
25ace97c646e9df0,0.44,3,False,0.0,0.453125,0.023232,False
263c35317080a522,0.44,3,False,0.0,0.0,0.023232,False
29230e9aa3720173,0.44,3,False,0.0,0.0,0.023232,False
2b13bc8134a190e4,0.44,3,False,0.0,0.0,0.023232,False
2c176756c37c254f,0.44,3,False,0.0,0.0,0.023232,False
3032ca7bae0fb689,0.44,3,False,0.0,0.546875,0.023232,False
32d32b9cc95632e2,0.44,3,False,0.0,0.53125,0.023232,False
32f65eb7f822a81f,0.44,3,False,0.0,0.0,0.023232,False
330ab97ccd94b9c3,0.44,3,False,0.0,1.0,0.023232,False
39e75f5a4127caac,0.44,3,False,0.0,0.0,0.023232,False
3f320b7d4f3c7e97,0.44,3,False,0.0,0.609375,0.023232,False
4132118fbfcb7d02,0.44,3,False,0.0,1.0,0.023232,False
4647ad5e9d64bb99,0.44,3,False,0.0,0.5,0.023232,False
4cfbab1a43f70d42,0.44,3,False,0.0,0.0,0.023232,False
4d1f7f8fc78ffcb3,0.44,3,False,0.0,0.0,0.023232,False
4e1767c6de4cde3e,0.44,3,False,0.0,0.40625,0.023232,False
54e36c9a152122c6,0.44,3,False,0.0,0.0,0.023232,False
5acf465df0c95811,0.44,3,False,0.0,0.484375,0.023232,False
5b3b3c5dbccfe07d,0.44,3,False,0.0,0.546875,0.023232,False
5d941bb516ace191,0.44,3,False,0.0,0.515625,0.023232,False
5e2255cad4226c93,0.44,3,False,0.0,0.0,0.023232,False
753ece303f221daa,0.44,3,False,0.0,0.53125,0.023232,False
7c5a1203bd8152f8,0.44,3,False,0.0,0.578125,0.023232,False
7cb1a1cd2792a86d,0.44,3,False,0.0,0.390625,0.023232,False
84e68003461a280a,0.44,3,False,0.0,0.0,0.023232,False
86c5ed4fd9c0e7d7,0.44,3,False,0.0,0.5625,0.023232,False
87f005d7afd3584c,0.44,3,False,0.0,0.578125,0.023232,False
948c482fa1e98c61,0.44,3,False,0.0,0.484375,0.023232,False
95c450a5783d98d1,0.44,3,False,0.0,1.0,0.023232,False
962112f68f3a341f,0.44,3,False,0.0,0.0,0.023232,False
9d8f3a4960923e59,0.44,3,False,0.0,0.53125,0.023232,False
a4878fe676591a15,0.44,3,False,0.0,0.0,0.023232,False
a5faf107b3078ea8,0.44,3,False,0.0,1.0,0.023232,False
acef3ec6bce666a4,0.44,3,False,0.0,1.0,0.023232,False
b21341dd316738f2,0.44,3,False,0.0,0.0,0.023232,False
b2eb3caca901547c,0.44,3,False,0.0,0.0,0.023232,False
ba0adcf440633ccd,0.44,3,False,0.0,0.53125,0.023232,False
bed42d372da68bcf,0.44,3,False,0.0,1.0,0.023232,False
bed783f3426e6c62,0.44,3,False,0.453125,0.0,0.023232,False
ca2e4b8acfc76ed8,0.44,3,False,0.515625,0.0,0.023232,False
d3d40143c3aa83cb,0.44,3,False,0.0,0.515625,0.023232,False
d4e67aa01c9c7de9,0.44,3,False,0.0,0.0,0.023232,False
d7e864250e2329ad,0.44,3,False,0.0,0.5625,0.023232,False
dc19efaab1254b8f,0.44,3,False,0.0,0.53125,0.023232,False
e8cbf9e8f28cd4f8,0.44,3,False,0.0,0.546875,0.023232,False
e9d55b39070c97b4,0.44,3,False,0.0,0.0,0.023232,False
edf1c65a27d8596e,0.44,3,False,0.0,1.0,0.023232,False
f0f8df03bbe5e63a,0.44,3,False,0.0,0.46875,0.023232,False
f3154aca0f41e4de,0.44,3,False,0.0,0.453125,0.023232,False
f4e2834f7bbc3f6e,0.44,3,False,0.0,0.484375,0.023232,False
f7d9ded34c4884e0,0.44,3,False,0.0,0.0,0.023232,False
f8e403137f14303f,0.44,3,False,0.0,0.375,0.023232,False
026a23af85772b02,0.2,5,False,0.0,1.0,0.0009600000000000001,False
057ab6564f48b1b2,0.2,5,False,0.0,1.0,0.0009600000000000001,False
096cb45a456f6f78,0.2,5,False,0.0,1.0,0.0009600000000000001,False
09f7c3f44ef1d3bb,0.2,5,False,0.0,1.0,0.0009600000000000001,False
0ce56571dce9f025,0.2,5,False,0.0,1.0,0.0009600000000000001,False
1070deb51a4272a1,0.2,5,False,0.0,1.0,0.0009600000000000001,False
1332de0a8d59573a,0.2,5,False,0.0,1.0,0.0009600000000000001,False
186b7c1f03e07257,0.2,5,False,0.0,1.0,0.0009600000000000001,False
25ace97c646e9df0,0.2,5,False,0.0,1.0,0.0009600000000000001,False
263c35317080a522,0.2,5,False,0.0,1.0,0.0009600000000000001,False
29230e9aa3720173,0.2,5,False,0.0,1.0,0.0009600000000000001,False
2b13bc8134a190e4,0.2,5,False,0.0,1.0,0.0009600000000000001,False
2c176756c37c254f,0.2,5,False,0.0,1.0,0.0009600000000000001,False
3032ca7bae0fb689,0.2,5,False,0.0,1.0,0.0009600000000000001,False
32d32b9cc95632e2,0.2,5,False,0.0,1.0,0.0009600000000000001,False
32f65eb7f822a81f,0.2,5,False,0.0,1.0,0.0009600000000000001,False
330ab97ccd94b9c3,0.2,5,False,0.0,1.0,0.0009600000000000001,False
39e75f5a4127caac,0.2,5,False,0.0,1.0,0.0009600000000000001,False
3f320b7d4f3c7e97,0.2,5,False,0.0,1.0,0.0009600000000000001,False
4132118fbfcb7d02,0.2,5,False,0.0,1.0,0.0009600000000000001,False
4647ad5e9d64bb99,0.2,5,False,0.0,1.0,0.0009600000000000001,False
4cfbab1a43f70d42,0.2,5,False,0.0,1.0,0.0009600000000000001,False
4d1f7f8fc78ffcb3,0.2,5,False,0.0,1.0,0.0009600000000000001,False
4e1767c6de4cde3e,0.2,5,False,0.0,1.0,0.0009600000000000001,False
54e36c9a152122c6,0.2,5,False,0.0,1.0,0.0009600000000000001,False
5acf465df0c95811,0.2,5,False,0.0,1.0,0.0009600000000000001,False
5b3b3c5dbccfe07d,0.2,5,False,0.0,1.0,0.0009600000000000001,False
5d941bb516ace191,0.2,5,False,0.0,1.0,0.0009600000000000001,False
5e2255cad4226c93,0.2,5,False,0.0,1.0,0.0009600000000000001,False
753ece303f221daa,0.2,5,False,0.0,1.0,0.0009600000000000001,False
7c5a1203bd8152f8,0.2,5,False,0.0,1.0,0.0009600000000000001,False
7cb1a1cd2792a86d,0.2,5,False,0.0,1.0,0.0009600000000000001,False
84e68003461a280a,0.2,5,False,0.0,1.0,0.0009600000000000001,False
86c5ed4fd9c0e7d7,0.2,5,False,0.0,1.0,0.0009600000000000001,False
87f005d7afd3584c,0.2,5,False,0.0,1.0,0.0009600000000000001,False
948c482fa1e98c61,0.2,5,False,0.0,1.0,0.0009600000000000001,False
95c450a5783d98d1,0.2,5,False,0.0,1.0,0.0009600000000000001,False
962112f68f3a341f,0.2,5,False,0.0,1.0,0.0009600000000000001,False
9d8f3a4960923e59,0.2,5,False,0.0,1.0,0.0009600000000000001,False
a4878fe676591a15,0.2,5,False,0.0,1.0,0.0009600000000000001,False
a5faf107b3078ea8,0.2,5,False,0.0,1.0,0.0009600000000000001,False
acef3ec6bce666a4,0.2,5,False,0.0,1.0,0.0009600000000000001,False
b21341dd316738f2,0.2,5,False,0.0,1.0,0.0009600000000000001,False
b2eb3caca901547c,0.2,5,False,0.0,1.0,0.0009600000000000001,False
ba0adcf440633ccd,0.2,5,False,0.0,1.0,0.0009600000000000001,False
bed42d372da68bcf,0.2,5,False,0.0,1.0,0.0009600000000000001,False
bed783f3426e6c62,0.2,5,False,0.0,1.0,0.0009600000000000001,False
ca2e4b8acfc76ed8,0.2,5,False,0.0,1.0,0.0009600000000000001,False
d3d40143c3aa83cb,0.2,5,False,0.0,1.0,0.0009600000000000001,False
d4e67aa01c9c7de9,0.2,5,False,0.0,1.0,0.0009600000000000001,False
d7e864250e2329ad,0.2,5,False,0.0,1.0,0.0009600000000000001,False
dc19efaab1254b8f,0.2,5,False,0.0,1.0,0.0009600000000000001,False
e8cbf9e8f28cd4f8,0.2,5,False,0.0,1.0,0.0009600000000000001,False
e9d55b39070c97b4,0.2,5,False,0.0,1.0,0.0009600000000000001,False
edf1c65a27d8596e,0.2,5,False,0.0,1.0,0.0009600000000000001,False
f0f8df03bbe5e63a,0.2,5,False,0.0,1.0,0.0009600000000000001,False
f3154aca0f41e4de,0.2,5,False,0.0,1.0,0.0009600000000000001,False
f4e2834f7bbc3f6e,0.2,5,False,0.0,1.0,0.0009600000000000001,False
f7d9ded34c4884e0,0.2,5,False,0.0,1.0,0.0009600000000000001,False
f8e403137f14303f,0.2,5,False,0.0,1.0,0.0009600000000000001,False
026a23af85772b02,0.24,5,False,0.0,1.0,0.0017252351999999997,False
057ab6564f48b1b2,0.24,5,False,0.0,1.0,0.0017252351999999997,False
096cb45a456f6f78,0.24,5,False,0.0,1.0,0.0017252351999999997,False
09f7c3f44ef1d3bb,0.24,5,False,0.0,1.0,0.0017252351999999997,False
0ce56571dce9f025,0.24,5,False,0.0,1.0,0.0017252351999999997,False
1070deb51a4272a1,0.24,5,False,0.0,1.0,0.0017252351999999997,False
1332de0a8d59573a,0.24,5,False,0.0,1.0,0.0017252351999999997,False
186b7c1f03e07257,0.24,5,False,0.0,1.0,0.0017252351999999997,False
25ace97c646e9df0,0.24,5,False,0.0,1.0,0.0017252351999999997,False
263c35317080a522,0.24,5,False,0.0,1.0,0.0017252351999999997,False
29230e9aa3720173,0.24,5,False,0.0,1.0,0.0017252351999999997,False
2b13bc8134a190e4,0.24,5,False,0.0,1.0,0.0017252351999999997,False
2c176756c37c254f,0.24,5,False,0.0,1.0,0.0017252351999999997,False
3032ca7bae0fb689,0.24,5,False,0.0,1.0,0.0017252351999999997,False
32d32b9cc95632e2,0.24,5,False,0.0,1.0,0.0017252351999999997,False
32f65eb7f822a81f,0.24,5,False,0.0,1.0,0.0017252351999999997,False
330ab97ccd94b9c3,0.24,5,False,0.0,1.0,0.0017252351999999997,False
39e75f5a4127caac,0.24,5,False,0.0,1.0,0.0017252351999999997,False
3f320b7d4f3c7e97,0.24,5,False,0.0,1.0,0.0017252351999999997,False
4132118fbfcb7d02,0.24,5,False,0.0,1.0,0.0017252351999999997,False
4647ad5e9d64bb99,0.24,5,False,0.0,1.0,0.0017252351999999997,False
4cfbab1a43f70d42,0.24,5,False,0.0,1.0,0.0017252351999999997,False
4d1f7f8fc78ffcb3,0.24,5,False,0.0,1.0,0.0017252351999999997,False
4e1767c6de4cde3e,0.24,5,False,0.0,1.0,0.0017252351999999997,False
54e36c9a152122c6,0.24,5,False,0.0,1.0,0.0017252351999999997,False
5acf465df0c95811,0.24,5,False,0.0,1.0,0.0017252351999999997,False
5b3b3c5dbccfe07d,0.24,5,False,0.0,1.0,0.0017252351999999997,False
5d941bb516ace191,0.24,5,False,0.0,1.0,0.0017252351999999997,False
5e2255cad4226c93,0.24,5,False,0.0,1.0,0.0017252351999999997,False
753ece303f221daa,0.24,5,False,0.0,1.0,0.0017252351999999997,False
7c5a1203bd8152f8,0.24,5,False,0.0,1.0,0.0017252351999999997,False
7cb1a1cd2792a86d,0.24,5,False,0.0,1.0,0.0017252351999999997,False
84e68003461a280a,0.24,5,False,0.0,1.0,0.0017252351999999997,False
86c5ed4fd9c0e7d7,0.24,5,False,0.0,1.0,0.0017252351999999997,False
87f005d7afd3584c,0.24,5,False,0.0,1.0,0.0017252351999999997,False
948c482fa1e98c61,0.24,5,False,0.0,1.0,0.0017252351999999997,False
95c450a5783d98d1,0.24,5,False,0.0,1.0,0.0017252351999999997,False
962112f68f3a341f,0.24,5,False,0.0,1.0,0.0017252351999999997,False
9d8f3a4960923e59,0.24,5,False,0.0,1.0,0.0017252351999999997,False
a4878fe676591a15,0.24,5,False,0.0,1.0,0.0017252351999999997,False
a5faf107b3078ea8,0.24,5,False,0.0,1.0,0.0017252351999999997,False
acef3ec6bce666a4,0.24,5,False,0.0,1.0,0.0017252351999999997,False
b21341dd316738f2,0.24,5,False,0.0,1.0,0.0017252351999999997,False
b2eb3caca901547c,0.24,5,False,0.0,1.0,0.0017252351999999997,False
ba0adcf440633ccd,0.24,5,False,0.0,1.0,0.0017252351999999997,False
bed42d372da68bcf,0.24,5,False,0.0,1.0,0.0017252351999999997,False
bed783f3426e6c62,0.24,5,False,0.0,1.0,0.0017252351999999997,False
ca2e4b8acfc76ed8,0.24,5,False,0.0,1.0,0.0017252351999999997,False
d3d40143c3aa83cb,0.24,5,False,0.0,1.0,0.0017252351999999997,False
d4e67aa01c9c7de9,0.24,5,False,0.0,1.0,0.0017252351999999997,False
d7e864250e2329ad,0.24,5,False,0.0,1.0,0.0017252351999999997,False
dc19efaab1254b8f,0.24,5,False,0.0,1.0,0.0017252351999999997,False
e8cbf9e8f28cd4f8,0.24,5,False,0.0,1.0,0.0017252351999999997,False
e9d55b39070c97b4,0.24,5,False,0.0,1.0,0.0017252351999999997,False
edf1c65a27d8596e,0.24,5,False,0.0,1.0,0.0017252351999999997,False
f0f8df03bbe5e63a,0.24,5,False,0.0,1.0,0.0017252351999999997,False
f3154aca0f41e4de,0.24,5,False,0.0,1.0,0.0017252351999999997,False
f4e2834f7bbc3f6e,0.24,5,False,0.0,1.0,0.0017252351999999997,False
f7d9ded34c4884e0,0.24,5,False,0.0,1.0,0.0017252351999999997,False
f8e403137f14303f,0.24,5,False,0.0,1.0,0.0017252351999999997,False
026a23af85772b02,0.28,5,False,0.0,1.0,0.002704486400000001,False
057ab6564f48b1b2,0.28,5,False,0.0,1.0,0.002704486400000001,False
096cb45a456f6f78,0.28,5,False,0.0,1.0,0.002704486400000001,False
09f7c3f44ef1d3bb,0.28,5,False,0.0,1.0,0.002704486400000001,False
0ce56571dce9f025,0.28,5,False,0.0,1.0,0.002704486400000001,False
1070deb51a4272a1,0.28,5,False,0.0,1.0,0.002704486400000001,False
1332de0a8d59573a,0.28,5,False,0.0,1.0,0.002704486400000001,False
186b7c1f03e07257,0.28,5,False,0.0,1.0,0.002704486400000001,False
25ace97c646e9df0,0.28,5,False,0.0,1.0,0.002704486400000001,False
263c35317080a522,0.28,5,False,0.0,1.0,0.002704486400000001,False
29230e9aa3720173,0.28,5,False,0.0,1.0,0.002704486400000001,False
2b13bc8134a190e4,0.28,5,False,0.0,1.0,0.002704486400000001,False
2c176756c37c254f,0.28,5,False,0.0,1.0,0.002704486400000001,False
3032ca7bae0fb689,0.28,5,False,0.0,1.0,0.002704486400000001,False
32d32b9cc95632e2,0.28,5,False,0.0,1.0,0.002704486400000001,False
32f65eb7f822a81f,0.28,5,False,0.0,1.0,0.002704486400000001,False
330ab97ccd94b9c3,0.28,5,False,0.0,1.0,0.002704486400000001,False
39e75f5a4127caac,0.28,5,False,0.0,1.0,0.002704486400000001,False
3f320b7d4f3c7e97,0.28,5,False,0.0,1.0,0.002704486400000001,False
4132118fbfcb7d02,0.28,5,False,0.0,1.0,0.002704486400000001,False
4647ad5e9d64bb99,0.28,5,False,0.0,1.0,0.002704486400000001,False
4cfbab1a43f70d42,0.28,5,False,0.0,1.0,0.002704486400000001,False
4d1f7f8fc78ffcb3,0.28,5,False,0.0,1.0,0.002704486400000001,False
4e1767c6de4cde3e,0.28,5,False,0.0,1.0,0.002704486400000001,False
54e36c9a152122c6,0.28,5,False,0.0,1.0,0.002704486400000001,False
5acf465df0c95811,0.28,5,False,0.0,1.0,0.002704486400000001,False
5b3b3c5dbccfe07d,0.28,5,False,0.0,1.0,0.002704486400000001,False
5d941bb516ace191,0.28,5,False,0.0,1.0,0.002704486400000001,False
5e2255cad4226c93,0.28,5,False,0.0,1.0,0.002704486400000001,False
753ece303f221daa,0.28,5,False,0.0,1.0,0.002704486400000001,False
7c5a1203bd8152f8,0.28,5,False,0.0,1.0,0.002704486400000001,False
7cb1a1cd2792a86d,0.28,5,False,0.0,1.0,0.002704486400000001,False
84e68003461a280a,0.28,5,False,0.0,1.0,0.002704486400000001,False
86c5ed4fd9c0e7d7,0.28,5,False,0.0,1.0,0.002704486400000001,False
87f005d7afd3584c,0.28,5,False,0.0,1.0,0.002704486400000001,False
948c482fa1e98c61,0.28,5,False,0.0,1.0,0.002704486400000001,False
95c450a5783d98d1,0.28,5,False,0.0,1.0,0.002704486400000001,False
962112f68f3a341f,0.28,5,False,0.0,1.0,0.002704486400000001,False
9d8f3a4960923e59,0.28,5,False,0.0,1.0,0.002704486400000001,False
a4878fe676591a15,0.28,5,False,0.0,1.0,0.002704486400000001,False
a5faf107b3078ea8,0.28,5,False,0.0,1.0,0.002704486400000001,False
acef3ec6bce666a4,0.28,5,False,0.0,1.0,0.002704486400000001,False
b21341dd316738f2,0.28,5,False,0.0,1.0,0.002704486400000001,False
b2eb3caca901547c,0.28,5,False,0.0,1.0,0.002704486400000001,False
ba0adcf440633ccd,0.28,5,False,0.0,1.0,0.002704486400000001,False
bed42d372da68bcf,0.28,5,False,0.0,1.0,0.002704486400000001,False
bed783f3426e6c62,0.28,5,False,0.0,1.0,0.002704486400000001,False
ca2e4b8acfc76ed8,0.28,5,False,0.0,1.0,0.002704486400000001,False
d3d40143c3aa83cb,0.28,5,False,0.0,1.0,0.002704486400000001,False
d4e67aa01c9c7de9,0.28,5,False,0.0,1.0,0.002704486400000001,False
d7e864250e2329ad,0.28,5,False,0.0,1.0,0.002704486400000001,False
dc19efaab1254b8f,0.28,5,False,0.0,1.0,0.002704486400000001,False
e8cbf9e8f28cd4f8,0.28,5,False,0.0,1.0,0.002704486400000001,False
e9d55b39070c97b4,0.28,5,False,0.0,1.0,0.002704486400000001,False
edf1c65a27d8596e,0.28,5,False,0.0,1.0,0.002704486400000001,False
f0f8df03bbe5e63a,0.28,5,False,0.0,1.0,0.002704486400000001,False
f3154aca0f41e4de,0.28,5,False,0.0,1.0,0.002704486400000001,False
f4e2834f7bbc3f6e,0.28,5,False,0.0,1.0,0.002704486400000001,False
f7d9ded34c4884e0,0.28,5,False,0.0,1.0,0.002704486400000001,False
f8e403137f14303f,0.28,5,False,0.0,1.0,0.002704486400000001,False
026a23af85772b02,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
057ab6564f48b1b2,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
096cb45a456f6f78,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
09f7c3f44ef1d3bb,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
0ce56571dce9f025,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
1070deb51a4272a1,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
1332de0a8d59573a,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
186b7c1f03e07257,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
25ace97c646e9df0,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
263c35317080a522,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
29230e9aa3720173,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
2b13bc8134a190e4,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
2c176756c37c254f,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
3032ca7bae0fb689,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
32d32b9cc95632e2,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
32f65eb7f822a81f,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
330ab97ccd94b9c3,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
39e75f5a4127caac,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
3f320b7d4f3c7e97,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
4132118fbfcb7d02,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
4647ad5e9d64bb99,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
4cfbab1a43f70d42,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
4d1f7f8fc78ffcb3,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
4e1767c6de4cde3e,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
54e36c9a152122c6,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
5acf465df0c95811,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
5b3b3c5dbccfe07d,0.3333333333333333,5,True,0.0,0.453125,0.004115226337448559,False
5d941bb516ace191,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
5e2255cad4226c93,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
753ece303f221daa,0.3333333333333333,5,True,0.0,0.46875,0.004115226337448559,False
7c5a1203bd8152f8,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
7cb1a1cd2792a86d,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
84e68003461a280a,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
86c5ed4fd9c0e7d7,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
87f005d7afd3584c,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
948c482fa1e98c61,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
95c450a5783d98d1,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
962112f68f3a341f,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
9d8f3a4960923e59,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
a4878fe676591a15,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
a5faf107b3078ea8,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
acef3ec6bce666a4,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
b21341dd316738f2,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
b2eb3caca901547c,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
ba0adcf440633ccd,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
bed42d372da68bcf,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
bed783f3426e6c62,0.3333333333333333,5,True,0.0,0.546875,0.004115226337448559,False
ca2e4b8acfc76ed8,0.3333333333333333,5,True,0.484375,0.515625,0.004115226337448559,False
d3d40143c3aa83cb,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
d4e67aa01c9c7de9,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
d7e864250e2329ad,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
dc19efaab1254b8f,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
e8cbf9e8f28cd4f8,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
e9d55b39070c97b4,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
edf1c65a27d8596e,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
f0f8df03bbe5e63a,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
f3154aca0f41e4de,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
f4e2834f7bbc3f6e,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
f7d9ded34c4884e0,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
f8e403137f14303f,0.3333333333333333,5,True,0.0,1.0,0.004115226337448559,False
026a23af85772b02,0.36,5,False,0.0,1.0,0.0047029248,False
057ab6564f48b1b2,0.36,5,False,0.0,1.0,0.0047029248,False
096cb45a456f6f78,0.36,5,False,0.0,1.0,0.0047029248,False
09f7c3f44ef1d3bb,0.36,5,False,0.0,1.0,0.0047029248,False
0ce56571dce9f025,0.36,5,False,0.0,1.0,0.0047029248,False
1070deb51a4272a1,0.36,5,False,0.0,1.0,0.0047029248,False
1332de0a8d59573a,0.36,5,False,0.0,1.0,0.0047029248,False
186b7c1f03e07257,0.36,5,False,0.0,1.0,0.0047029248,False
25ace97c646e9df0,0.36,5,False,0.0,1.0,0.0047029248,False
263c35317080a522,0.36,5,False,0.0,0.5,0.0047029248,False
29230e9aa3720173,0.36,5,False,0.0,1.0,0.0047029248,False
2b13bc8134a190e4,0.36,5,False,0.0,1.0,0.0047029248,False
2c176756c37c254f,0.36,5,False,0.0,1.0,0.0047029248,False
3032ca7bae0fb689,0.36,5,False,0.0,1.0,0.0047029248,False
32d32b9cc95632e2,0.36,5,False,0.0,1.0,0.0047029248,False
32f65eb7f822a81f,0.36,5,False,0.0,1.0,0.0047029248,False
330ab97ccd94b9c3,0.36,5,False,0.0,1.0,0.0047029248,False
39e75f5a4127caac,0.36,5,False,0.0,1.0,0.0047029248,False
3f320b7d4f3c7e97,0.36,5,False,0.0,1.0,0.0047029248,False
4132118fbfcb7d02,0.36,5,False,0.0,1.0,0.0047029248,False
4647ad5e9d64bb99,0.36,5,False,0.0,1.0,0.0047029248,False
4cfbab1a43f70d42,0.36,5,False,0.0,1.0,0.0047029248,False
4d1f7f8fc78ffcb3,0.36,5,False,0.0,0.484375,0.0047029248,False
