pid,family,epsilon,h_attacked_norm,d_clean,d_attacked,x_clean,x_attacked,delta_d,delta_x,delta_r_R
7914da1bfbd94565,ATTACK_W,0.0,18.1765601779522,2.005271103396395,2.005271103396395,0.0,0.0,0.0,0.0,0.0
b2e241ecb7431d98,ATTACK_W,0.0,17.784448141233288,0.2761964031747799,0.2761964031747799,0.0,0.0,0.0,0.0,0.0
1600c0d49e51b29c,ATTACK_W,0.0,17.950468154966508,2.477700420086192,2.477700420086192,0.0,0.0,0.0,0.0,0.0
b128736b12a8ad17,ATTACK_W,0.0,18.185667005945565,2.850780009953784,2.850780009953784,0.0,0.0,0.0,0.0,0.0
cf014f39aae520a0,ATTACK_W,0.0,17.935469225383066,1.0103456217434987,1.0103456217434987,0.0,0.0,0.0,0.0,0.0
0b3528d489c13255,ATTACK_W,0.0,18.263086554718786,-0.30065961536491387,-0.30065961536491387,0.30065961536491387,0.30065961536491387,0.0,0.0,0.0
f7a205bfae6f40c8,ATTACK_W,0.0,17.802274896955854,2.1629036971817146,2.1629036971817146,0.0,0.0,0.0,0.0,0.0
7c2145a6b448fb67,ATTACK_W,0.0,18.430671167529834,0.8911085853218923,0.8911085853218923,0.0,0.0,0.0,0.0,0.0
3ecd27393bfe0dd3,ATTACK_W,0.0,18.2335529555895,1.060646511557003,1.060646511557003,0.0,0.0,0.0,0.0,0.0
1c097c162acfce55,ATTACK_W,0.0,18.361537475363694,2.6589152750554548,2.6589152750554548,0.0,0.0,0.0,0.0,0.0
9a22248c7680c0d0,ATTACK_W,0.0,18.256595891139725,1.1146017943828805,1.1146017943828805,0.0,0.0,0.0,0.0,0.0
dc19e5541489f5ea,ATTACK_W,0.0,18.34882995581827,1.7123328204186776,1.7123328204186776,0.0,0.0,0.0,0.0,0.0
a03b1d73731d197a,ATTACK_W,0.0,18.207848642792715,1.0382858867002902,1.0382858867002902,0.0,0.0,0.0,0.0,0.0
85270f91684109c6,ATTACK_W,0.0,18.21470897692444,1.29266624323386,1.29266624323386,0.0,0.0,0.0,0.0,0.0
c111556b69f5bd80,ATTACK_W,0.0,17.994184959431447,2.0083032044588167,2.0083032044588167,0.0,0.0,0.0,0.0,0.0
