model,family,seed,attack,delta,eps,pid,safe,eta,sup_deriv,C_mean,C_rms,C95,C_max,m_min
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,8da22a2bb27cf9cd,0.009803921568627416,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,0.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.03013607139162348,0.03685175541524573,0.05000000194914894,0.05000000356890722,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,587a815c09452a66,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,853a8e6b978dc0e5,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,e4fcc40e432a1de9,0.05714285714285716,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,8da22a2bb27cf9cd,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,2.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.032711999327841836,0.03929973786111969,0.05000000219372624,0.05000000247292999,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,587a815c09452a66,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,853a8e6b978dc0e5,0.02631578947368418,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,8da22a2bb27cf9cd,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,5.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.031241612559010295,0.038892944071514605,0.05000000214343428,0.05000000339334333,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,2d2c5781c810e5ad,0.02564102564102566,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,587a815c09452a66,0.022727272727272707,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,6402e48b142b5645,0.016528925619834656,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,853a8e6b978dc0e5,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,8da22a2bb27cf9cd,0.0,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,-0.6007642561376589,10.0,e689c20cf634f61b,0.02564102564102566,0.9917953229181774,4428.675000000041,0.00034612091888733954,0.004116594342451157,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,587a815c09452a66,0.008928571428571397,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,6402e48b142b5645,0.008695652173912993,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,853a8e6b978dc0e5,1.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,8da22a2bb27cf9cd,0.009803921568627416,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,0.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.03216179277098238,0.038150994017576274,0.05000000218096814,0.0500000034966851,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,587a815c09452a66,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,853a8e6b978dc0e5,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,e4fcc40e432a1de9,0.05714285714285716,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,8da22a2bb27cf9cd,0.03703703703703709,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,2.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.03316226742433337,0.03988591016678752,0.05000000221180372,0.05000000340590237,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,587a815c09452a66,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,853a8e6b978dc0e5,0.02631578947368418,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,8da22a2bb27cf9cd,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,5.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.026487790315619535,0.03557786380672454,0.05000000204771237,0.05000000355033182,-68.42847442626953
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,2d2c5781c810e5ad,0.02564102564102566,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,587a815c09452a66,0.022727272727272707,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,6402e48b142b5645,0.016528925619834656,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,853a8e6b978dc0e5,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,8da22a2bb27cf9cd,0.0,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.0,10.0,e689c20cf634f61b,0.02564102564102566,0.9917953229181774,4428.675000000041,0.0001125612771193032,0.0020267226525840414,0.0,0.050000003479211894,-74.32958221435547
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,b7b2545e76ea6296,0.009090909090909038,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,587a815c09452a66,0.008733624454148492,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,853a8e6b978dc0e5,1.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,e4fcc40e432a1de9,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,f371f6d68fb6c045,1.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,8da22a2bb27cf9cd,0.009803921568627416,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,0.0,e689c20cf634f61b,0.0,0.9917953229181774,4428.675000000041,0.03367449324021083,0.03942515369286172,0.05000000218261897,0.050000003560912686,-62.52738952636719
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,b7b2545e76ea6296,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,2d2c5781c810e5ad,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,587a815c09452a66,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,6402e48b142b5645,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,853a8e6b978dc0e5,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,e4fcc40e432a1de9,0.05714285714285716,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,755ac23a2f840f49,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,f371f6d68fb6c045,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,2e0889fa4ad6ea8c,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,33f82200669d90c9,0.0,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
qwen2.5-0.5b-instruct,T5_shuffled,2,stepwise_test,0.6007642561376589,2.0,8da22a2bb27cf9cd,0.03703703703703709,0.9917953229181774,4428.675000000041,0.029242929407318728,0.037411762261548465,0.05000000217055835,0.05000000338124543,-64.8878173828125
